,QUARTER,TIME_REMAINING,DETROIT_ACTION,OKLAHOMA CITY_ACTION,DETROIT_SCORE,OKLAHOMA CITY_SCORE
387,4,5:01.0,,E. Freedom misses 2-pt jump shot from 5 ft,78,92
388,4,5:01.0,Defensive rebound by Team,,78,92
389,4,5:01.0,I. Smith enters the game for B. Udrih,,78,92
390,4,4:45.0,I. Smith makes 2-pt jump shot from 18 ft,,80,92
391,4,4:30.0,,E. Freedom makes 2-pt layup from 1 ft (assist by R. Westbrook),80,94
392,4,4:14.0,Shooting foul by D. Sabonis (drawn by I. Smith),,80,94
393,4,4:14.0,I. Smith makes free throw 1 of 2,,81,94
394,4,4:14.0,,S. Adams enters the game for E. Freedom,81,94
395,4,4:14.0,,V. Oladipo enters the game for D. Sabonis,81,94
396,4,4:14.0,I. Smith makes free throw 2 of 2,,82,94
397,4,4:01.0,,R. Westbrook makes 2-pt layup from 2 ft,82,96
398,4,3:38.0,I. Smith makes 2-pt jump shot from 15 ft,,84,96
399,4,3:20.0,,S. Adams makes 2-pt hook shot from 3 ft (assist by R. Westbrook),84,98
400,4,3:02.0,A. Drummond misses 2-pt hook shot from 5 ft,,84,98
401,4,3:02.0,,Defensive rebound by A. Morrow,84,98
402,4,2:45.0,,Turnover by R. Westbrook (lost ball; steal by A. Drummond),84,98
403,4,2:42.0,K. Caldwell-Pope makes 2-pt dunk at rim (assist by A. Drummond),,86,98
404,4,2:23.0,,Shooting foul by M. Morris (drawn by V. Oladipo),86,98
405,4,2:23.0,,Oklahoma City full timeout,86,98
406,4,2:23.0,,V. Oladipo makes free throw 1 of 2,86,99
407,4,2:23.0,,V. Oladipo misses free throw 2 of 2,86,99
408,4,2:23.0,Defensive rebound by A. Drummond,,86,99
409,4,2:11.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,86,99
410,4,2:11.0,,Defensive rebound by S. Adams,86,99
411,4,1:55.0,,J. Grant misses 3-pt jump shot from 25 ft,86,99
412,4,1:53.0,,Offensive rebound by S. Adams,86,99
413,4,1:46.0,,R. Westbrook misses 3-pt jump shot from 24 ft,86,99
414,4,1:45.0,Defensive rebound by M. Morris,,86,99
415,4,1:34.0,K. Caldwell-Pope misses 2-pt jump shot from 14 ft,,86,99
416,4,1:34.0,,Defensive rebound by V. Oladipo,86,99
417,4,1:17.0,,A. Morrow makes 3-pt jump shot from 22 ft (assist by V. Oladipo),86,102
418,4,1:09.0,Turnover by I. Smith (bad pass; steal by S. Adams),,86,102
419,4,0:51.0,,V. Oladipo makes 2-pt jump shot from 15 ft,86,104
420,4,0:49.0,Personal take foul by R. Westbrook (drawn by I. Smith),,86,104
421,4,0:49.0,,Á. Abrines enters the game for S. Adams,86,104
422,4,0:49.0,,D. Sabonis enters the game for V. Oladipo,86,104
423,4,0:49.0,,S. Christon enters the game for R. Westbrook,86,104
424,4,0:49.0,D. Hilliard enters the game for K. Caldwell-Pope,,86,104
425,4,0:33.0,T. Harris makes 2-pt jump shot from 8 ft,,88,104
426,4,0:15.0,,J. Grant makes 2-pt layup from 2 ft,88,106
