,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,DALLAS_ACTION,MEMPHIS_SCORE,DALLAS_SCORE
395,4,3:40.0,Offensive rebound by Z. Randolph,,75,59
396,4,3:39.0,Z. Randolph misses 2-pt layup from 4 ft,,75,59
397,4,3:38.0,,Defensive rebound by Team,75,59
398,4,3:29.0,,Turnover by J. Gibson (bad pass; steal by A. Harrison),75,59
399,4,3:12.0,,A. Hammons enters the game for S. Mejri,75,59
400,4,3:12.0,Memphis full timeout,,75,59
401,4,3:03.0,A. Harrison makes 3-pt jump shot from 29 ft,,78,59
402,4,2:48.0,,N. Brussino misses 3-pt jump shot from 25 ft,78,59
403,4,2:47.0,Defensive rebound by A. Harrison,,78,59
404,4,2:40.0,J. Martin makes 2-pt dunk at rim (assist by J. Ennis),,80,59
405,4,2:20.0,,J. Anderson misses 3-pt jump shot from 23 ft,80,59
406,4,2:19.0,,Offensive rebound by N. Brussino,80,59
407,4,2:10.0,,D. Finney-Smith misses 3-pt jump shot from 27 ft,80,59
408,4,2:08.0,Defensive rebound by Z. Randolph,,80,59
409,4,1:55.0,Z. Randolph misses 2-pt jump shot from 3 ft (block by A. Hammons),,80,59
410,4,1:53.0,,Defensive rebound by N. Brussino,80,59
411,4,1:47.0,,Personal foul by W. Baldwin (drawn by J. Gibson),80,59
412,4,1:47.0,,J. Gibson misses free throw 1 of 2,80,59
413,4,1:47.0,,Offensive rebound by Team,80,59
414,4,1:47.0,,J. Gibson misses free throw 2 of 2,80,59
415,4,1:47.0,T. Williams enters the game for J. Ennis,,80,59
416,4,1:47.0,D. Davis enters the game for Z. Randolph,,80,59
417,4,1:44.0,Defensive rebound by J. Martin,,80,59
418,4,1:33.0,W. Baldwin misses 2-pt jump shot from 17 ft,,80,59
419,4,1:32.0,,Defensive rebound by J. Gibson,80,59
420,4,1:18.0,,Shooting foul by D. Davis (drawn by N. Brussino),80,59
421,4,1:18.0,,N. Brussino makes free throw 1 of 2,80,60
422,4,1:18.0,,N. Brussino makes free throw 2 of 2,80,61
423,4,1:03.0,J. Martin misses 2-pt layup from 2 ft (block by D. Finney-Smith),,80,61
424,4,1:01.0,Offensive rebound by J. Martin,,80,61
425,4,0:53.0,A. Harrison misses 3-pt jump shot from 26 ft,,80,61
426,4,0:53.0,,Defensive rebound by A. Hammons,80,61
427,4,0:47.0,,Turnover by J. Anderson (lost ball),80,61
428,4,0:34.0,Turnover by T. Williams (traveling),,80,61
429,4,0:25.0,,N. Brussino makes 3-pt jump shot from 25 ft (assist by J. Gibson),80,64
430,4,0:01.0,Turnover by Team (shot clock),,80,64
