,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,CHARLOTTE_ACTION,GOLDEN STATE_SCORE,CHARLOTTE_SCORE
379,4,6:31.0,,Loose ball foul by M. Williams (drawn by J. McAdoo),89,92
380,4,6:31.0,S. Curry enters the game for K. Thompson,,89,92
381,4,6:24.0,Shooting block foul by S. Hawes (drawn by K. Durant),,89,92
382,4,6:24.0,K. Durant makes free throw 1 of 2,,90,92
383,4,6:24.0,K. Durant makes free throw 2 of 2,,91,92
384,4,6:03.0,,M. Belinelli makes 2-pt jump shot from 7 ft,91,94
385,4,5:53.0,Personal foul by M. Kidd-Gilchrist (drawn by K. Durant),,91,94
386,4,5:53.0,Official timeout,,91,94
387,4,5:53.0,K. Durant makes free throw 1 of 2,,92,94
388,4,5:53.0,D. Green enters the game for J. McAdoo,,91,94
389,4,5:53.0,,N. Batum enters the game for M. Kidd-Gilchrist,91,94
390,4,5:53.0,K. Durant makes free throw 2 of 2,,93,94
391,4,5:30.0,,S. Hawes misses 3-pt jump shot from 25 ft,93,94
392,4,5:29.0,Defensive rebound by K. Durant,,93,94
393,4,5:25.0,Shooting foul by M. Belinelli (drawn by K. Durant),,93,94
394,4,5:25.0,K. Durant makes free throw 1 of 2,,94,94
395,4,5:25.0,,M. Kidd-Gilchrist enters the game for S. Hawes,94,94
396,4,5:25.0,K. Durant makes free throw 2 of 2,,95,94
397,4,5:08.0,,K. Walker misses 2-pt jump shot from 3 ft,95,94
398,4,5:05.0,Defensive rebound by S. Livingston,,95,94
399,4,4:48.0,S. Curry makes 2-pt layup from 1 ft,,97,94
400,4,4:30.0,,N. Batum makes 2-pt jump shot from 16 ft,97,96
401,4,4:11.0,K. Durant makes 2-pt jump shot from 13 ft (assist by D. Green),,99,96
402,4,3:48.0,,N. Batum misses 2-pt jump shot from 16 ft (block by A. Iguodala),99,96
403,4,3:46.0,Defensive rebound by A. Iguodala,,99,96
404,4,3:30.0,S. Curry makes 3-pt jump shot from 24 ft,,102,96
405,4,3:30.0,,Charlotte full timeout,102,96
406,4,3:30.0,,S. Hawes enters the game for M. Belinelli,102,96
407,4,3:19.0,,M. Williams makes 2-pt layup from 1 ft (assist by S. Hawes),102,98
408,4,3:03.0,K. Durant makes 2-pt jump shot from 17 ft (assist by A. Iguodala),,104,98
409,4,2:53.0,,K. Walker makes 2-pt layup from 2 ft,104,100
410,4,2:53.0,,Shooting foul by S. Livingston (drawn by K. Walker),104,100
411,4,2:53.0,,K. Walker makes free throw 1 of 1,104,101
412,4,2:42.0,K. Durant misses 2-pt jump shot from 4 ft (block by M. Kidd-Gilchrist),,104,101
413,4,2:42.0,Offensive rebound by Team,,104,101
414,4,2:33.0,S. Curry misses 2-pt layup from 2 ft (block by K. Walker),,104,101
415,4,2:26.0,Offensive rebound by Team,,104,101
416,4,2:19.0,K. Durant makes 2-pt jump shot from 19 ft (assist by S. Curry),,106,101
417,4,2:09.0,,Turnover by K. Walker (lost ball; steal by D. Green),106,101
418,4,2:06.0,D. Green misses 2-pt layup from 1 ft (block by M. Kidd-Gilchrist),,106,101
419,4,2:06.0,Offensive rebound by Team,,106,101
420,4,2:06.0,K. Thompson enters the game for S. Livingston,,106,101
421,4,2:05.0,Shooting foul by N. Batum (drawn by K. Thompson),,106,101
422,4,2:05.0,K. Thompson makes free throw 1 of 2,,107,101
423,4,2:05.0,K. Thompson makes free throw 2 of 2,,108,101
424,4,1:52.0,,Turnover by N. Batum (lost ball; steal by A. Iguodala),108,101
425,4,1:50.0,D. Green makes 2-pt dunk at rim (assist by K. Thompson),,110,101
426,4,1:50.0,,Charlotte full timeout,110,101
427,4,1:29.0,,N. Batum misses 3-pt jump shot from 26 ft,110,101
428,4,1:28.0,Defensive rebound by D. Green,,110,101
429,4,1:08.0,S. Curry makes 3-pt jump shot from 25 ft,,113,101
430,4,0:48.0,,M. Williams misses 2-pt jump shot from 6 ft (block by K. Durant),113,101
431,4,0:45.0,Defensive rebound by D. Green,,113,101
432,4,0:26.0,S. Curry misses 3-pt jump shot from 33 ft,,113,101
433,4,0:24.0,,Defensive rebound by S. Hawes,113,101
434,4,0:17.0,,K. Walker makes 2-pt layup at rim (assist by S. Hawes),113,103
