,QUARTER,TIME_REMAINING,BOSTON_ACTION,BROOKLYN_ACTION,BOSTON_SCORE,BROOKLYN_SCORE
378,4,7:54.0,Defensive rebound by A. Bradley,,89,82
379,4,7:36.0,A. Bradley misses 2-pt layup from 3 ft (block by S. Kilpatrick),,89,82
380,4,7:35.0,Offensive rebound by Team,,89,82
381,4,7:35.0,J. Crowder enters the game for M. Smart,,89,82
382,4,7:33.0,A. Bradley makes 2-pt layup from 3 ft (assist by J. Crowder),,91,82
383,4,7:20.0,,S. Kilpatrick misses 3-pt jump shot from 25 ft,91,82
384,4,7:18.0,Defensive rebound by T. Rozier,,91,82
385,4,7:11.0,Shooting foul by S. Kilpatrick (drawn by A. Bradley),,91,82
386,4,7:11.0,A. Bradley misses free throw 1 of 2,,91,82
387,4,7:11.0,Offensive rebound by Team,,91,82
388,4,7:11.0,,J. Harris enters the game for I. Whitehead,91,82
389,4,7:11.0,T. Zeller enters the game for K. Olynyk,,91,82
390,4,7:11.0,A. Bradley makes free throw 2 of 2,,92,82
391,4,6:59.0,,S. Kilpatrick misses 2-pt layup from 3 ft (block by T. Zeller),92,82
392,4,6:58.0,,Offensive rebound by Team,92,82
393,4,6:53.0,,Personal foul by J. Jerebko (drawn by B. Lopez),92,82
394,4,6:45.0,,B. Bogdanović misses 3-pt jump shot from 24 ft,92,82
395,4,6:44.0,Defensive rebound by T. Rozier,,92,82
396,4,6:30.0,A. Bradley misses 3-pt jump shot from 24 ft,,92,82
397,4,6:29.0,,Defensive rebound by J. Harris,92,82
398,4,6:22.0,,Shooting foul by A. Bradley (drawn by S. Kilpatrick),92,82
399,4,6:22.0,,S. Kilpatrick makes free throw 1 of 2,92,83
400,4,6:22.0,A. Horford enters the game for J. Jerebko,,92,83
401,4,6:22.0,,T. Booker enters the game for J. Hamilton,92,83
402,4,6:22.0,,S. Kilpatrick makes free throw 2 of 2,92,84
403,4,6:17.0,Boston full timeout,,92,84
404,4,6:17.0,,I. Whitehead enters the game for S. Kilpatrick,92,84
405,4,5:58.0,J. Crowder makes 3-pt jump shot from 25 ft (assist by A. Horford),,95,84
406,4,5:40.0,,B. Lopez misses 3-pt jump shot from 23 ft,95,84
407,4,5:38.0,Defensive rebound by J. Crowder,,95,84
408,4,5:20.0,A. Bradley misses 2-pt layup from 3 ft,,95,84
409,4,5:19.0,Offensive rebound by A. Bradley,,95,84
410,4,5:18.0,A. Bradley makes 2-pt layup from 3 ft,,97,84
411,4,5:12.0,,Brooklyn full timeout,97,84
412,4,5:12.0,I. Thomas enters the game for T. Rozier,,97,84
413,4,5:12.0,M. Smart enters the game for T. Zeller,,97,84
414,4,5:12.0,,S. Kilpatrick enters the game for I. Whitehead,97,84
415,4,5:03.0,,S. Kilpatrick misses 2-pt jump shot from 5 ft (block by A. Horford),97,84
416,4,5:01.0,,Offensive rebound by T. Booker,97,84
417,4,4:57.0,,T. Booker makes 2-pt hook shot from 5 ft,97,86
418,4,4:44.0,J. Crowder makes 2-pt jump shot from 22 ft,,99,86
419,4,4:34.0,,B. Bogdanović misses 3-pt jump shot from 25 ft,99,86
420,4,4:33.0,,Offensive rebound by T. Booker,99,86
421,4,4:33.0,,Shooting foul by J. Crowder (drawn by T. Booker),99,86
422,4,4:33.0,,T. Booker misses free throw 1 of 2,99,86
423,4,4:33.0,,Offensive rebound by Team,99,86
424,4,4:33.0,,T. Booker makes free throw 2 of 2,99,87
425,4,4:14.0,I. Thomas makes 3-pt jump shot from 24 ft (assist by A. Bradley),,102,87
426,4,4:00.0,,S. Kilpatrick misses 3-pt jump shot from 24 ft,102,87
427,4,3:59.0,Defensive rebound by A. Bradley,,102,87
428,4,3:46.0,J. Crowder makes 3-pt jump shot from 25 ft (assist by M. Smart),,105,87
429,4,3:37.0,,Turnover by S. Kilpatrick (lost ball; steal by A. Bradley),105,87
430,4,3:21.0,A. Bradley misses 2-pt layup from 2 ft,,105,87
431,4,3:19.0,,Defensive rebound by B. Lopez,105,87
432,4,3:12.0,,B. Lopez misses 3-pt jump shot from 25 ft,105,87
433,4,3:11.0,Defensive rebound by M. Smart,,105,87
434,4,2:51.0,I. Thomas misses 2-pt jump shot from 11 ft,,105,87
435,4,2:50.0,,Defensive rebound by B. Bogdanović,105,87
436,4,2:41.0,,Turnover by B. Bogdanović (bad pass; steal by A. Bradley),105,87
437,4,2:37.0,Turnover by A. Horford (bad pass; steal by T. Booker),,105,87
438,4,2:25.0,,B. Bogdanović misses 3-pt jump shot from 25 ft,105,87
439,4,2:24.0,Defensive rebound by A. Horford,,105,87
440,4,2:05.0,A. Horford makes 2-pt jump shot from 19 ft,,107,87
441,4,1:59.0,,Brooklyn full timeout,107,87
442,4,1:59.0,J. Jerebko enters the game for J. Crowder,,107,87
443,4,1:59.0,K. Olynyk enters the game for A. Horford,,107,87
444,4,1:59.0,T. Rozier enters the game for A. Bradley,,107,87
445,4,1:59.0,,Y. Ferrell enters the game for T. Booker,107,87
446,4,1:59.0,,C. McCullough enters the game for B. Lopez,107,87
447,4,1:59.0,,A. Bennett enters the game for B. Bogdanović,107,87
448,4,1:55.0,,J. Harris makes 3-pt jump shot from 25 ft (assist by A. Bennett),107,90
449,4,1:44.0,M. Smart misses 2-pt jump shot from 9 ft,,107,90
450,4,1:42.0,,Defensive rebound by C. McCullough,107,90
451,4,1:35.0,,Shooting foul by K. Olynyk (drawn by S. Kilpatrick),107,90
452,4,1:35.0,,S. Kilpatrick makes free throw 1 of 2,107,91
453,4,1:35.0,J. Young enters the game for I. Thomas,,107,91
454,4,1:35.0,,S. Kilpatrick makes free throw 2 of 2,107,92
455,4,1:18.0,M. Smart misses 2-pt jump shot from 17 ft,,107,92
456,4,1:17.0,,Defensive rebound by A. Bennett,107,92
457,4,1:14.0,,Turnover by A. Bennett (bad pass; steal by T. Rozier),107,92
458,4,0:54.0,K. Olynyk misses 2-pt jump shot from 20 ft,,107,92
459,4,0:53.0,Offensive rebound by J. Jerebko,,107,92
460,4,0:53.0,M. Smart misses 2-pt layup from 2 ft,,107,92
461,4,0:53.0,Offensive rebound by M. Smart,,107,92
462,4,0:50.0,M. Smart makes 2-pt layup from 2 ft,,109,92
463,4,0:43.0,,Turnover by S. Kilpatrick (bad pass; steal by K. Olynyk),109,92
464,4,0:40.0,K. Olynyk makes 2-pt dunk at rim,,111,92
465,4,0:35.0,,Y. Ferrell misses 2-pt jump shot from 19 ft,111,92
466,4,0:34.0,Defensive rebound by M. Smart,,111,92
467,4,0:11.0,M. Smart misses 3-pt jump shot from 25 ft,,111,92
468,4,0:09.0,,Defensive rebound by Y. Ferrell,111,92
469,4,0:02.0,,C. McCullough misses 2-pt jump shot from 18 ft,111,92
470,4,0:00.0,,Offensive rebound by Team,111,92
