,QUARTER,TIME_REMAINING,DALLAS_ACTION,LA CLIPPERS_ACTION,DALLAS_SCORE,LA CLIPPERS_SCORE
381,4,2:17.0,,J. Crawford misses 2-pt jump shot from 20 ft,84,85
382,4,2:16.0,Defensive rebound by S. Mejri,,84,85
383,4,1:57.0,D. Williams misses 3-pt jump shot from 25 ft,,84,85
384,4,1:56.0,Offensive rebound by S. Mejri,,84,85
385,4,1:56.0,,Loose ball foul by J. Redick (drawn by S. Mejri),84,85
386,4,1:56.0,,R. Felton enters the game for J. Redick,84,85
387,4,1:50.0,Personal foul by L. Mbah a Moute (drawn by S. Mejri),,84,85
388,4,1:50.0,S. Mejri misses free throw 1 of 2,,84,85
389,4,1:50.0,Offensive rebound by Team,,84,85
390,4,1:50.0,D. Finney-Smith enters the game for S. Curry,,84,85
391,4,1:50.0,S. Mejri makes free throw 2 of 2,,85,85
392,4,1:38.0,,A. Rivers makes 3-pt jump shot from 25 ft,85,88
393,4,1:38.0,Dallas full timeout,,85,88
394,4,1:38.0,D. Powell enters the game for D. Finney-Smith,,85,88
395,4,1:38.0,S. Curry enters the game for S. Mejri,,85,88
396,4,1:29.0,Turnover by D. Williams (bad pass; steal by D. Jordan),,85,88
397,4,1:08.0,,Turnover by J. Crawford (bad pass; steal by S. Curry),85,88
398,4,0:54.0,D. Powell makes 2-pt dunk at rim (assist by D. Williams),,87,88
399,4,0:54.0,,LA Clippers full timeout,87,88
400,4,0:54.0,,J. Redick enters the game for R. Felton,87,88
401,4,0:54.0,D. Finney-Smith enters the game for S. Curry,,87,88
402,4,0:34.0,,J. Crawford misses 3-pt jump shot from 25 ft,87,88
403,4,0:34.0,Defensive rebound by Team,,87,88
404,4,0:34.0,,Loose ball foul by D. Jordan (drawn by W. Matthews),87,88
405,4,0:34.0,W. Matthews misses free throw 1 of 2,,87,88
406,4,0:34.0,Offensive rebound by Team,,87,88
407,4,0:34.0,,B. Bass enters the game for J. Redick,87,88
408,4,0:34.0,,R. Felton enters the game for L. Mbah a Moute,88,88
409,4,0:34.0,,J. Redick enters the game for B. Bass,88,88
410,4,0:34.0,W. Matthews makes free throw 2 of 2,,88,88
411,4,0:34.0,,LA Clippers full timeout,88,88
412,4,0:27.0,,Shooting foul by D. Finney-Smith (drawn by D. Jordan),88,88
413,4,0:27.0,,D. Jordan misses free throw 1 of 2,88,88
414,4,0:27.0,,Offensive rebound by Team,88,88
415,4,0:27.0,,D. Jordan misses free throw 2 of 2,88,88
416,4,0:27.0,Defensive rebound by D. Powell,,88,88
417,4,0:27.0,Dallas full timeout,,88,88
418,4,0:27.0,,L. Mbah a Moute enters the game for J. Redick,88,88
419,4,0:27.0,S. Mejri enters the game for D. Finney-Smith,,88,88
420,4,0:27.0,,J. Redick enters the game for J. Crawford,88,88
421,4,0:27.0,S. Curry enters the game for S. Mejri,,88,88
422,4,0:04.0,H. Barnes makes 2-pt jump shot from 10 ft,,90,88
423,4,0:00.0,,Turnover by A. Rivers (lost ball; steal by S. Curry),90,88
