,QUARTER,TIME_REMAINING,INDIANA_ACTION,WASHINGTON_ACTION,INDIANA_SCORE,WASHINGTON_SCORE
389,4,4:31.0,Offensive rebound by L. Allen,,94,97
390,4,4:30.0,L. Allen makes 2-pt layup from 1 ft,,96,97
391,4,4:07.0,,B. Beal misses 3-pt jump shot from 27 ft,96,97
392,4,4:05.0,,Offensive rebound by M. Gortat,96,97
393,4,4:02.0,,B. Beal makes 3-pt jump shot from 25 ft (assist by M. Morris),96,100
394,4,3:35.0,M. Ellis misses 3-pt jump shot from 26 ft,,96,100
395,4,3:34.0,Offensive rebound by L. Allen,,96,100
396,4,3:24.0,Personal foul by J. Wall (drawn by M. Turner),,96,100
397,4,3:24.0,Indiana full timeout,,96,100
398,4,3:24.0,,O. Porter enters the game for T. Satoranský,96,100
399,4,3:24.0,K. Séraphin enters the game for L. Allen,,96,100
400,4,3:11.0,P. George misses 2-pt layup from 4 ft (block by M. Gortat),,96,100
401,4,3:11.0,Offensive rebound by K. Séraphin,,96,100
402,4,3:11.0,K. Séraphin makes 2-pt layup from 1 ft,,98,100
403,4,2:55.0,,Shooting foul by K. Séraphin (drawn by J. Wall),98,100
404,4,2:55.0,,J. Wall misses free throw 1 of 2,98,100
405,4,2:55.0,,Offensive rebound by Team,98,100
406,4,2:55.0,,J. Wall makes free throw 2 of 2,98,101
407,4,2:38.0,M. Turner misses 3-pt jump shot from 26 ft,,98,101
408,4,2:37.0,,Defensive rebound by J. Wall,98,101
409,4,2:26.0,,M. Morris misses 2-pt jump shot from 5 ft,98,101
410,4,2:25.0,,Offensive rebound by M. Gortat,98,101
411,4,2:24.0,,M. Gortat makes 2-pt layup from 1 ft,98,103
412,4,2:09.0,K. Séraphin makes 2-pt dunk at rim (assist by J. Teague),,100,103
413,4,1:53.0,,B. Beal misses 3-pt jump shot from 26 ft,100,103
414,4,1:52.0,Defensive rebound by K. Séraphin,,100,103
415,4,1:34.0,M. Ellis makes 2-pt jump shot from 12 ft (assist by J. Teague),,102,103
416,4,1:20.0,,J. Wall makes 2-pt jump shot from 17 ft,102,105
417,4,1:05.0,P. George misses 2-pt jump shot from 9 ft,,102,105
418,4,1:04.0,,Defensive rebound by M. Morris,102,105
419,4,0:51.0,,M. Morris makes 3-pt jump shot from 26 ft (assist by J. Wall),102,108
420,4,0:51.0,Indiana full timeout,,102,108
421,4,0:51.0,C. Miles enters the game for K. Séraphin,,102,108
422,4,0:46.0,M. Ellis misses 2-pt layup from 2 ft,,102,108
423,4,0:45.0,,Defensive rebound by O. Porter,102,108
424,4,0:37.0,,Personal foul by M. Ellis (drawn by B. Beal),102,108
425,4,0:37.0,,B. Beal misses free throw 1 of 2,102,108
426,4,0:37.0,,Offensive rebound by Team,102,108
427,4,0:37.0,,B. Beal misses free throw 2 of 2,102,108
428,4,0:37.0,,Offensive rebound by M. Morris,102,108
429,4,0:37.0,K. Séraphin enters the game for C. Miles,,102,108
430,4,0:30.0,,Personal take foul by M. Ellis (drawn by J. Wall),102,108
431,4,0:30.0,,J. Wall makes free throw 1 of 2,102,109
432,4,0:30.0,,J. Wall misses free throw 2 of 2,102,109
433,4,0:30.0,Defensive rebound by J. Teague,,102,109
434,4,0:30.0,Indiana full timeout,,102,109
435,4,0:30.0,Indiana full timeout,,102,109
436,4,0:30.0,C. Miles enters the game for K. Séraphin,,102,109
437,4,0:24.0,C. Miles misses 3-pt jump shot from 30 ft,,102,109
438,4,0:23.0,Offensive rebound by P. George,,102,109
439,4,0:22.0,P. George makes 2-pt dunk from 1 ft,,104,109
440,4,0:19.0,,Personal take foul by P. George (drawn by B. Beal),104,109
441,4,0:19.0,,B. Beal misses free throw 1 of 2,104,109
442,4,0:19.0,,Offensive rebound by Team,104,109
443,4,0:19.0,,K. Oubre enters the game for M. Gortat,104,109
444,4,0:19.0,,B. Beal makes free throw 2 of 2,104,110
445,4,0:11.0,M. Ellis misses 3-pt jump shot from 28 ft,,104,110
446,4,0:10.0,Offensive rebound by M. Turner,,104,110
447,4,0:07.0,C. Miles makes 3-pt jump shot from 25 ft (assist by M. Turner),,107,110
448,4,0:06.0,,Personal take foul by C. Miles (drawn by J. Wall),107,110
449,4,0:06.0,,J. Wall makes free throw 1 of 2,107,111
450,4,0:06.0,,J. Wall makes free throw 2 of 2,107,112
451,4,0:01.0,J. Teague misses 3-pt jump shot from 29 ft,,107,112
452,4,0:00.0,Offensive rebound by Team,,107,112
