,QUARTER,TIME_REMAINING,MIAMI_ACTION,PHILADELPHIA_ACTION,MIAMI_SCORE,PHILADELPHIA_SCORE
383,4,8:15.0,Miami full timeout,,80,85
384,4,8:15.0,H. Whiteside enters the game for J. McRoberts,,80,85
385,4,7:54.0,J. Johnson misses 3-pt jump shot from 26 ft,,80,85
386,4,7:52.0,Offensive rebound by R. McGruder,,80,85
387,4,7:43.0,H. Whiteside makes 2-pt layup from 2 ft (assist by J. Richardson),,82,85
388,4,7:15.0,,J. Okafor makes 2-pt jump shot from 13 ft,82,87
389,4,7:00.0,Turnover by J. Johnson (traveling),,82,87
390,4,7:00.0,,J. Bayless enters the game for T. McConnell,82,87
391,4,7:00.0,G. Dragić enters the game for R. McGruder,,82,87
392,4,7:00.0,D. Waiters enters the game for J. Richardson,,82,87
393,4,6:35.0,,J. Bayless misses 3-pt jump shot from 25 ft (block by G. Dragić),82,87
394,4,6:33.0,Defensive rebound by T. Johnson,,82,87
395,4,6:28.0,T. Johnson makes 3-pt jump shot from 24 ft (assist by J. Johnson),,85,87
396,4,6:09.0,,J. Bayless misses 2-pt jump shot from 19 ft,85,87
397,4,6:08.0,,Offensive rebound by R. Covington,85,87
398,4,5:55.0,,Personal foul by G. Dragić (drawn by E. İlyasova),85,87
399,4,5:55.0,Official timeout,,85,87
400,4,5:55.0,L. Babbitt enters the game for J. Johnson,,85,87
401,4,5:47.0,,Personal foul by H. Whiteside (drawn by J. Okafor),85,87
402,4,5:34.0,,J. Okafor makes 2-pt jump shot from 10 ft,85,89
403,4,5:21.0,G. Dragić makes 2-pt layup from 3 ft,,87,89
404,4,5:08.0,,J. Bayless misses 2-pt jump shot from 6 ft,87,89
405,4,5:05.0,,Offensive rebound by J. Bayless,87,89
406,4,4:59.0,,J. Okafor misses 2-pt jump shot from 7 ft,87,89
407,4,4:57.0,Defensive rebound by D. Waiters,,87,89
408,4,4:45.0,G. Dragić misses 2-pt jump shot from 9 ft,,87,89
409,4,4:42.0,Offensive rebound by H. Whiteside,,87,89
410,4,4:42.0,H. Whiteside makes 2-pt layup from 2 ft,,89,89
411,4,4:25.0,,J. Okafor misses 2-pt jump shot from 9 ft,89,89
412,4,4:22.0,Defensive rebound by L. Babbitt,,89,89
413,4,4:13.0,T. Johnson misses 2-pt layup from 1 ft,,89,89
414,4,4:12.0,,Defensive rebound by R. Covington,89,89
415,4,3:54.0,,R. Covington makes 2-pt layup from 2 ft (assist by J. Bayless),89,91
416,4,3:38.0,Shooting foul by E. İlyasova (drawn by G. Dragić),,89,91
417,4,3:38.0,G. Dragić makes free throw 1 of 2,,90,91
418,4,3:38.0,,T. McConnell enters the game for J. Bayless,90,91
419,4,3:38.0,,J. Embiid enters the game for J. Okafor,90,91
420,4,3:38.0,G. Dragić makes free throw 2 of 2,,91,91
421,4,3:24.0,,Shooting foul by H. Whiteside (drawn by J. Embiid),91,91
422,4,3:24.0,,J. Embiid makes free throw 1 of 2,91,92
423,4,3:24.0,U. Haslem enters the game for H. Whiteside,,91,92
424,4,3:24.0,,J. Embiid makes free throw 2 of 2,91,93
425,4,3:10.0,Turnover by G. Dragić (lost ball; steal by R. Covington),,91,93
426,4,3:00.0,,R. Covington makes 3-pt jump shot from 26 ft (assist by G. Henderson),91,96
427,4,2:40.0,D. Waiters misses 2-pt layup from 3 ft,,91,96
428,4,2:38.0,,Defensive rebound by E. İlyasova,91,96
429,4,2:27.0,,Personal foul by U. Haslem (drawn by J. Embiid),91,96
430,4,2:27.0,,Philadelphia full timeout,91,96
431,4,2:27.0,,J. Embiid makes free throw 1 of 2,91,97
432,4,2:27.0,H. Whiteside enters the game for U. Haslem,,91,96
433,4,2:27.0,,J. Embiid makes free throw 2 of 2,91,98
434,4,2:18.0,Personal foul by R. Covington (drawn by L. Babbitt),,91,98
435,4,2:08.0,Turnover by L. Babbitt (bad pass; steal by J. Embiid),,91,98
436,4,2:03.0,,Turnover by J. Embiid (bad pass; steal by T. Johnson),91,98
437,4,1:56.0,Turnover by L. Babbitt (lost ball; steal by E. İlyasova),,91,98
438,4,1:41.0,,T. McConnell misses 2-pt jump shot from 14 ft,91,98
439,4,1:39.0,Defensive rebound by T. Johnson,,91,98
440,4,1:29.0,Personal foul by T. McConnell (drawn by G. Dragić),,91,98
441,4,1:29.0,J. Richardson enters the game for L. Babbitt,,91,98
442,4,1:20.0,D. Waiters misses 3-pt jump shot from 25 ft,,91,98
443,4,1:18.0,Offensive rebound by H. Whiteside,,91,98
444,4,1:16.0,H. Whiteside misses 2-pt jump shot from 6 ft,,91,98
445,4,1:15.0,,Defensive rebound by J. Embiid,91,98
446,4,0:59.0,,Turnover by E. İlyasova (3 sec),91,98
447,4,0:59.0,Miami full timeout,,91,98
448,4,0:55.0,J. Richardson misses 3-pt jump shot from 26 ft,,91,98
449,4,0:54.0,Offensive rebound by G. Dragić,,91,98
450,4,0:50.0,G. Dragić misses 3-pt jump shot from 28 ft,,91,98
451,4,0:49.0,,Defensive rebound by J. Embiid,91,98
452,4,0:42.0,,Personal foul by D. Waiters (drawn by G. Henderson),91,98
453,4,0:42.0,,G. Henderson makes free throw 1 of 2,91,99
454,4,0:42.0,,G. Henderson makes free throw 2 of 2,91,100
455,4,0:42.0,Miami full timeout,,91,100
456,4,0:42.0,Turnover by Team (5 sec inbounds),,91,100
457,4,0:39.0,,Personal foul by T. Johnson (drawn by J. Embiid),91,100
458,4,0:39.0,,J. Embiid makes free throw 1 of 2,91,101
459,4,0:39.0,,J. Embiid misses free throw 2 of 2,91,101
460,4,0:38.0,Defensive rebound by H. Whiteside,,91,101
461,4,0:36.0,Turnover by H. Whiteside (bad pass; steal by R. Covington),,91,101
462,4,0:15.0,,E. İlyasova misses 3-pt jump shot from 23 ft,91,101
463,4,0:13.0,Defensive rebound by T. Johnson,,91,101
464,4,0:02.0,J. Richardson makes 3-pt jump shot from 27 ft (assist by D. Waiters),,94,101
