,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,LA CLIPPERS_ACTION,MINNESOTA_SCORE,LA CLIPPERS_SCORE
383,4,5:08.0,,Offensive rebound by L. Mbah a Moute,89,91
384,4,4:58.0,,R. Felton makes 2-pt layup from 2 ft,89,93
385,4,4:41.0,K. Towns makes 2-pt dunk at rim (assist by T. Jones),,91,93
386,4,4:23.0,,R. Felton misses 3-pt jump shot from 34 ft,91,93
387,4,4:23.0,,Offensive rebound by J. Crawford,91,93
388,4,4:13.0,,Shooting foul by K. Dunn (drawn by D. Jordan),91,93
389,4,4:13.0,,D. Jordan misses free throw 1 of 2,91,93
390,4,4:13.0,,Offensive rebound by Team,91,93
391,4,4:13.0,,D. Jordan misses free throw 2 of 2,91,93
392,4,4:11.0,Defensive rebound by K. Towns,,91,93
393,4,4:00.0,T. Jones misses 2-pt jump shot from 18 ft,,91,93
394,4,3:59.0,Offensive rebound by K. Towns,,91,93
395,4,3:55.0,K. Towns misses 2-pt layup from 1 ft,,91,93
396,4,3:54.0,,Defensive rebound by J. Crawford,91,93
397,4,3:49.0,,Personal take foul by K. Towns (drawn by D. Jordan),91,93
398,4,3:49.0,,D. Jordan makes free throw 1 of 2,91,94
399,4,3:49.0,,D. Jordan misses free throw 2 of 2,91,94
400,4,3:49.0,,A. Rivers enters the game for J. Crawford,91,94
401,4,3:45.0,Defensive rebound by K. Dunn,,91,94
402,4,3:39.0,Personal foul by R. Felton (drawn by T. Jones),,91,94
403,4,3:39.0,T. Jones misses free throw 1 of 2,,91,94
404,4,3:39.0,Offensive rebound by Team,,91,94
405,4,3:39.0,Violation by Team (jump ball),,91,94
406,4,3:39.0,T. Jones makes free throw 2 of 2,,92,94
407,4,3:34.0,,Personal block foul by K. Towns (drawn by D. Jordan),92,94
408,4,3:34.0,,D. Jordan misses free throw 1 of 2,92,94
409,4,3:34.0,,Offensive rebound by Team,92,94
410,4,3:34.0,,D. Jordan makes free throw 2 of 2,92,95
411,4,3:12.0,Shooting foul by A. Rivers (drawn by K. Dunn),,92,95
412,4,3:12.0,K. Dunn makes free throw 1 of 2,,93,95
413,4,3:12.0,K. Dunn misses free throw 2 of 2,,93,95
414,4,3:12.0,,J. Crawford enters the game for A. Rivers,93,95
415,4,3:11.0,,Defensive rebound by J. Crawford,93,95
416,4,3:05.0,,R. Felton makes 2-pt layup from 1 ft (assist by J. Crawford),93,97
417,4,2:48.0,K. Towns makes 3-pt jump shot from 25 ft (assist by T. Jones),,96,97
418,4,2:42.0,,Personal take foul by K. Dunn (drawn by D. Jordan),96,97
419,4,2:42.0,,LA Clippers full timeout,96,97
420,4,2:42.0,,D. Jordan makes free throw 1 of 2,96,98
421,4,2:42.0,,D. Jordan misses free throw 2 of 2,96,98
422,4,2:39.0,Defensive rebound by Z. LaVine,,96,98
423,4,2:27.0,K. Towns makes 2-pt jump shot from 17 ft (assist by T. Jones),,98,98
424,4,2:22.0,,Personal take foul by K. Dunn (drawn by D. Jordan),98,98
425,4,2:22.0,,D. Jordan makes free throw 1 of 2,98,99
426,4,2:22.0,,D. Jordan misses free throw 2 of 2,98,99
427,4,2:22.0,Defensive rebound by Z. LaVine,,98,99
428,4,2:07.0,T. Jones misses 2-pt jump shot from 15 ft,,98,99
429,4,2:06.0,Offensive rebound by K. Dunn,,98,99
430,4,1:53.0,A. Wiggins misses 2-pt jump shot from 14 ft,,98,99
431,4,1:52.0,,Defensive rebound by D. Jordan,98,99
432,4,1:28.0,,J. Crawford makes 2-pt jump shot from 14 ft,98,101
433,4,1:28.0,Minnesota full timeout,,98,101
434,4,1:28.0,,A. Rivers enters the game for J. Crawford,98,101
435,4,1:12.0,K. Towns makes 2-pt hook shot from 9 ft (assist by K. Dunn),,100,101
436,4,1:12.0,,LA Clippers full timeout,100,101
437,4,1:12.0,,J. Crawford enters the game for L. Mbah a Moute,100,101
438,4,1:02.0,,J. Crawford misses 2-pt jump shot from 10 ft,100,101
439,4,1:01.0,Defensive rebound by K. Towns,,100,101
440,4,0:45.0,K. Towns makes 2-pt jump shot from 18 ft (assist by A. Wiggins),,102,101
441,4,0:45.0,,LA Clippers full timeout,102,101
442,4,0:33.0,,J. Redick misses 2-pt jump shot from 22 ft,102,101
443,4,0:32.0,Defensive rebound by K. Dunn,,102,101
444,4,0:08.0,K. Towns misses 3-pt jump shot from 27 ft,,102,101
445,4,0:06.0,Offensive rebound by A. Wiggins,,102,101
446,4,0:06.0,Personal take foul by A. Rivers (drawn by A. Wiggins),,102,101
447,4,0:06.0,A. Wiggins makes free throw 1 of 2,,103,101
448,4,0:06.0,,B. Bass enters the game for A. Rivers,102,101
449,4,0:06.0,,W. Johnson enters the game for J. Crawford,103,101
450,4,0:06.0,,J. Crawford enters the game for B. Bass,104,101
451,4,0:06.0,A. Wiggins makes free throw 2 of 2,,104,101
452,4,0:06.0,,LA Clippers full timeout,104,101
453,4,0:04.0,,J. Redick misses 3-pt jump shot from 31 ft,104,101
454,4,0:02.0,,Offensive rebound by J. Crawford,104,101
455,4,0:01.0,,J. Crawford misses 3-pt jump shot from 26 ft,104,101
456,4,0:00.0,,Offensive rebound by Team,104,101
