,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,LA LAKERS_ACTION,SACRAMENTO_SCORE,LA LAKERS_SCORE
386,4,2:09.0,Sacramento full timeout,,91,88
387,4,1:57.0,D. Cousins misses 3-pt jump shot from 27 ft,,91,88
388,4,1:57.0,,Defensive rebound by Team,91,88
389,4,1:45.0,,L. Williams makes 3-pt jump shot from 26 ft (assist by T. Black),91,91
390,4,1:31.0,Shooting foul by T. Black (drawn by D. Cousins),,91,91
391,4,1:31.0,D. Cousins makes free throw 1 of 2,,92,91
392,4,1:31.0,,L. Nance enters the game for T. Black,91,91
393,4,1:31.0,D. Cousins makes free throw 2 of 2,,93,91
394,4,1:15.0,,L. Nance makes 2-pt jump shot from 6 ft (assist by L. Williams),93,93
395,4,1:04.0,Shooting foul by L. Nance (drawn by D. Cousins),,93,93
396,4,1:04.0,D. Cousins makes free throw 1 of 2,,94,93
397,4,1:04.0,,LA Lakers full timeout,94,93
398,4,1:04.0,Violation by Team (jump ball),,94,93
399,4,1:04.0,D. Cousins misses free throw 2 of 2,,94,93
400,4,1:03.0,Offensive rebound by M. Barnes,,94,93
401,4,0:42.0,D. Cousins makes 2-pt jump shot from 12 ft,,96,93
402,4,0:30.0,,L. Williams makes 3-pt jump shot from 25 ft,96,96
403,4,0:10.0,D. Collison misses 3-pt jump shot from 24 ft,,96,96
404,4,0:09.0,Offensive rebound by D. Cousins,,96,96
405,4,0:09.0,Shooting foul by L. Nance (drawn by D. Cousins),,96,96
406,4,0:09.0,D. Cousins makes free throw 1 of 2,,97,96
407,4,0:09.0,D. Cousins misses free throw 2 of 2,,97,96
408,4,0:09.0,,T. Mozgov enters the game for N. Young,97,96
409,4,0:08.0,,Defensive rebound by L. Williams,97,96
410,4,0:02.0,,L. Williams misses 3-pt jump shot from 26 ft,97,96
411,4,0:00.0,,Offensive rebound by Team,97,96
