,QUARTER,TIME_REMAINING,UTAH_ACTION,WASHINGTON_ACTION,UTAH_SCORE,WASHINGTON_SCORE
390,4,6:26.0,,B. Bogdanović misses 3-pt jump shot from 27 ft,90,72
391,4,6:26.0,Defensive rebound by G. Hill,,90,72
392,4,6:09.0,Turnover by G. Hayward (discontinued dribble),,90,72
393,4,5:55.0,,M. Gortat misses 2-pt jump shot from 6 ft,90,72
394,4,5:54.0,Defensive rebound by R. Gobert,,90,72
395,4,5:42.0,Turnover by R. Gobert (bad pass; steal by M. Gortat),,90,72
396,4,5:32.0,,J. Wall makes 2-pt jump shot from 11 ft,90,74
397,4,5:22.0,Turnover by B. Diaw (lost ball; steal by J. Wall),,90,74
398,4,5:17.0,,Shooting foul by G. Hill (drawn by J. Wall),90,74
399,4,5:17.0,,Washington full timeout,90,74
400,4,5:17.0,,J. Wall makes free throw 1 of 2,90,75
401,4,5:17.0,J. Ingles enters the game for R. Hood,,90,74
402,4,5:17.0,J. Johnson enters the game for B. Diaw,,90,74
403,4,5:17.0,,J. Wall misses free throw 2 of 2,90,75
404,4,5:16.0,,Offensive rebound by M. Gortat,90,75
405,4,5:14.0,,M. Gortat makes 2-pt layup from 1 ft,90,77
406,4,4:51.0,G. Hill makes 3-pt jump shot from 26 ft (assist by J. Johnson),,93,77
407,4,4:39.0,,J. Wall makes 3-pt jump shot from 26 ft,93,80
408,4,4:19.0,G. Hill misses 3-pt jump shot from 25 ft,,93,80
409,4,4:18.0,,Defensive rebound by M. Gortat,93,80
410,4,4:11.0,,J. Wall misses 3-pt jump shot from 26 ft,93,80
411,4,4:10.0,Defensive rebound by J. Ingles,,93,80
412,4,3:52.0,G. Hayward misses 2-pt jump shot from 19 ft,,93,80
413,4,3:51.0,,Defensive rebound by O. Porter,93,80
414,4,3:42.0,,B. Beal makes 2-pt jump shot from 14 ft,93,82
415,4,3:21.0,Turnover by R. Gobert (traveling),,93,82
416,4,3:11.0,,B. Beal makes 3-pt jump shot from 27 ft (assist by J. Wall),93,85
417,4,2:45.0,J. Johnson misses 3-pt jump shot from 24 ft,,93,85
418,4,2:45.0,Offensive rebound by G. Hayward,,93,85
419,4,2:42.0,G. Hayward makes 2-pt jump shot from 4 ft,,95,85
420,4,2:28.0,,B. Beal makes 2-pt layup from 1 ft,95,87
421,4,2:28.0,Utah full timeout,,95,87
422,4,2:28.0,R. Hood enters the game for J. Ingles,,95,87
423,4,2:07.0,R. Hood misses 2-pt jump shot from 17 ft,,95,87
424,4,2:06.0,,Defensive rebound by O. Porter,95,87
425,4,2:03.0,,Personal foul by J. Johnson (drawn by J. Wall),95,87
426,4,2:01.0,,Shooting foul by G. Hayward (drawn by B. Bogdanović),95,87
427,4,2:01.0,,B. Bogdanović makes free throw 1 of 2,95,88
428,4,2:01.0,,B. Bogdanović makes free throw 2 of 2,95,89
429,4,1:44.0,G. Hayward makes 3-pt jump shot from 26 ft,,98,89
430,4,1:37.0,,Turnover by J. Wall (bad pass; steal by R. Hood),98,89
431,4,1:18.0,G. Hayward makes 2-pt jump shot from 20 ft,,100,89
432,4,1:18.0,,Washington full timeout,100,89
433,4,1:15.0,,J. Wall makes 2-pt layup at rim (assist by B. Beal),100,91
434,4,1:15.0,,Shooting foul by R. Gobert (drawn by J. Wall),100,91
435,4,1:15.0,,J. Wall makes free throw 1 of 1,100,92
436,4,1:15.0,Inbound foul by B. Beal,,100,92
437,4,1:15.0,G. Hayward misses free throw 1 of 1,,100,92
438,4,1:15.0,Offensive rebound by Team,,100,92
439,4,1:02.0,Turnover by G. Hill (bad pass; steal by M. Gortat),,100,92
440,4,0:59.0,,B. Beal misses 3-pt jump shot from 28 ft,100,92
441,4,0:57.0,Defensive rebound by R. Gobert,,100,92
442,4,0:57.0,Personal foul by O. Porter (drawn by R. Gobert),,100,92
443,4,0:57.0,R. Gobert makes free throw 1 of 2,,101,92
444,4,0:57.0,R. Gobert makes free throw 2 of 2,,102,92
445,4,0:51.0,,J. Wall misses 2-pt layup from 2 ft (block by R. Gobert),102,92
446,4,0:49.0,Defensive rebound by G. Hayward,,102,92
447,4,0:44.0,Utah full timeout,,102,92
448,4,0:43.0,,T. Burke enters the game for O. Porter,102,92
449,4,0:43.0,,D. Ochefu enters the game for M. Gortat,102,92
450,4,0:43.0,,T. Satoranský enters the game for B. Beal,102,92
451,4,0:43.0,,S. Mac enters the game for J. Wall,102,92
452,4,0:43.0,,K. Oubre enters the game for B. Bogdanović,102,92
453,4,0:43.0,Turnover by R. Hood (traveling),,102,92
454,4,0:35.0,,D. Ochefu misses 2-pt layup from 2 ft,102,92
455,4,0:33.0,Defensive rebound by R. Hood,,102,92
456,4,0:14.0,G. Hill misses 2-pt jump shot from 7 ft,,102,92
457,4,0:14.0,,Defensive rebound by Team,102,92
458,4,0:07.0,,K. Oubre misses 2-pt layup from 2 ft (block by R. Gobert),102,92
459,4,0:06.0,,Offensive rebound by Team,102,92
