,QUARTER,TIME_REMAINING,PORTLAND_ACTION,HOUSTON_ACTION,PORTLAND_SCORE,HOUSTON_SCORE
386,4,6:48.0,Defensive rebound by M. Harkless,,92,115
387,4,6:27.0,M. Harkless makes 2-pt jump shot from 8 ft,,94,115
388,4,6:13.0,,P. Beverley makes 2-pt layup from 2 ft,94,117
389,4,5:54.0,M. Harkless misses 3-pt jump shot from 23 ft,,94,117
390,4,5:54.0,,Defensive rebound by C. Brewer,94,117
391,4,5:50.0,,C. Brewer misses 2-pt layup from 2 ft (block by D. Lillard),94,117
392,4,5:49.0,Defensive rebound by D. Lillard,,94,117
393,4,5:43.0,C. McCollum misses 3-pt jump shot from 25 ft,,94,117
394,4,5:39.0,Offensive rebound by C. McCollum,,94,117
395,4,5:39.0,,Houston full timeout,94,117
396,4,5:39.0,N. Vonleh enters the game for M. Harkless,,94,117
397,4,5:39.0,S. Napier enters the game for M. Plumlee,,94,117
398,4,5:39.0,M. Leonard enters the game for C. McCollum,,94,117
399,4,5:39.0,P. Connaughton enters the game for D. Lillard,,94,117
400,4,5:39.0,J. Layman enters the game for E. Turner,,94,117
401,4,5:39.0,,M. Harrell enters the game for R. Anderson,94,117
402,4,5:39.0,,S. Dekker enters the game for C. Capela,94,117
403,4,5:39.0,,J. Harden enters the game for P. Beverley,94,117
404,4,5:39.0,,T. Ariza enters the game for E. Gordon,94,117
405,4,5:31.0,P. Connaughton misses 2-pt jump shot from 17 ft,,94,117
406,4,5:30.0,,Defensive rebound by J. Harden,94,117
407,4,5:25.0,,M. Harrell misses 2-pt layup from 2 ft,94,117
408,4,5:24.0,,Offensive rebound by M. Harrell,94,117
409,4,5:23.0,,M. Harrell makes 2-pt dunk at rim,94,119
410,4,4:56.0,Shooting foul by J. Harden (drawn by N. Vonleh),,94,119
411,4,4:56.0,N. Vonleh makes free throw 1 of 2,,95,119
412,4,4:56.0,,B. Brown enters the game for T. Ariza,95,119
413,4,4:56.0,,T. Ennis enters the game for J. Harden,95,119
414,4,4:56.0,,K. McDaniels enters the game for C. Brewer,95,119
415,4,4:56.0,N. Vonleh makes free throw 2 of 2,,96,119
416,4,4:38.0,,M. Harrell misses 2-pt jump shot from 19 ft,96,119
417,4,4:37.0,Defensive rebound by J. Layman,,96,119
418,4,4:27.0,M. Leonard makes 3-pt jump shot from 23 ft (assist by S. Napier),,99,119
419,4,4:14.0,,Turnover by M. Harrell (bad pass; steal by S. Napier),99,119
420,4,4:08.0,S. Napier misses 3-pt jump shot from 26 ft,,99,119
421,4,4:06.0,,Defensive rebound by M. Harrell,99,119
422,4,3:58.0,,Turnover by B. Brown (lost ball; steal by S. Napier),99,119
423,4,3:52.0,P. Connaughton makes 2-pt layup from 2 ft (assist by S. Napier),,101,119
424,4,3:25.0,,T. Ennis makes 3-pt jump shot from 26 ft (assist by M. Harrell),101,122
425,4,2:59.0,N. Vonleh makes 2-pt jump shot from 18 ft (assist by S. Napier),,103,122
426,4,2:42.0,,B. Brown makes 2-pt jump shot from 20 ft (assist by S. Dekker),103,124
427,4,2:29.0,S. Napier misses 3-pt jump shot from 26 ft,,103,124
428,4,2:29.0,,Defensive rebound by S. Dekker,103,124
429,4,2:20.0,,B. Brown misses 3-pt jump shot from 25 ft,103,124
430,4,2:19.0,Defensive rebound by S. Napier,,103,124
431,4,2:07.0,M. Leonard makes 3-pt jump shot from 25 ft (assist by S. Napier),,106,124
432,4,1:39.0,,S. Dekker makes 2-pt jump shot from 22 ft,106,126
433,4,1:29.0,S. Napier misses 3-pt jump shot from 26 ft,,106,126
434,4,1:29.0,,Defensive rebound by K. McDaniels,106,126
435,4,1:19.0,,B. Brown misses 2-pt layup from 2 ft (block by N. Vonleh),106,126
436,4,1:18.0,Defensive rebound by N. Vonleh,,106,126
437,4,1:15.0,Personal foul by K. McDaniels (drawn by J. Layman),,106,126
438,4,1:15.0,Portland full timeout,,106,126
439,4,1:15.0,J. Layman makes free throw 1 of 3,,107,126
440,4,1:15.0,J. Layman makes free throw 2 of 3,,108,126
441,4,1:15.0,J. Layman makes free throw 3 of 3,,109,126
442,4,1:00.0,,B. Brown misses 2-pt jump shot from 18 ft,109,126
443,4,1:00.0,Defensive rebound by P. Connaughton,,109,126
444,4,0:54.0,S. Napier misses 3-pt jump shot from 28 ft,,109,126
445,4,0:52.0,Offensive rebound by M. Leonard,,109,126
446,4,0:49.0,J. Layman misses 3-pt jump shot from 25 ft,,109,126
447,4,0:48.0,,Defensive rebound by B. Brown,109,126
448,4,0:27.0,,T. Ennis misses 2-pt jump shot from 8 ft,109,126
449,4,0:27.0,,Offensive rebound by M. Harrell,109,126
450,4,0:27.0,,M. Harrell misses 2-pt layup from 1 ft (block by N. Vonleh),109,126
451,4,0:27.0,,Offensive rebound by Team,109,126
452,4,0:18.0,,M. Harrell misses 2-pt jump shot from 12 ft,109,126
453,4,0:17.0,Defensive rebound by N. Vonleh,,109,126
454,4,0:00.0,N. Vonleh misses 2-pt hook shot from 8 ft,,109,126
455,4,0:00.0,Offensive rebound by Team,,109,126
