,QUARTER,TIME_REMAINING,DENVER_ACTION,MINNESOTA_ACTION,DENVER_SCORE,MINNESOTA_SCORE
377,4,3:00.0,Denver full timeout,,102,103
378,4,2:52.0,Shooting foul by A. Wiggins (drawn by D. Gallinari),,102,103
379,4,2:52.0,D. Gallinari makes free throw 1 of 2,,103,103
380,4,2:52.0,D. Gallinari makes free throw 2 of 2,,104,103
381,4,2:34.0,,S. Muhammad misses 2-pt jump shot from 8 ft,104,103
382,4,2:33.0,Defensive rebound by D. Gallinari,,104,103
383,4,2:23.0,N. Jokić misses 3-pt jump shot from 24 ft,,104,103
384,4,2:22.0,,Defensive rebound by A. Wiggins,104,103
385,4,2:13.0,,A. Wiggins misses 2-pt layup from 1 ft (block by W. Chandler),104,103
386,4,2:12.0,Defensive rebound by D. Gallinari,,104,103
387,4,2:02.0,D. Gallinari misses 2-pt jump shot from 20 ft,,104,103
388,4,2:01.0,,Defensive rebound by K. Dunn,104,103
389,4,1:53.0,,A. Wiggins makes 3-pt jump shot from 26 ft (assist by K. Dunn),104,106
390,4,1:36.0,N. Jokić makes 2-pt hook shot from 4 ft,,106,106
391,4,1:20.0,,T. Jones misses 2-pt layup from 2 ft,106,106
392,4,1:19.0,Defensive rebound by J. Nelson,,106,106
393,4,1:14.0,J. Nelson misses 3-pt jump shot from 24 ft,,106,106
394,4,1:13.0,Offensive rebound by W. Chandler,,106,106
395,4,0:55.0,Turnover by G. Harris (traveling),,106,106
396,4,0:55.0,,Minnesota full timeout,106,106
397,4,0:55.0,D. Arthur enters the game for N. Jokić,,106,106
398,4,0:43.0,,K. Towns makes 2-pt jump shot from 21 ft (assist by T. Jones),106,108
399,4,0:43.0,Denver full timeout,,106,108
400,4,0:43.0,N. Jokić enters the game for D. Arthur,,106,108
401,4,0:31.0,N. Jokić misses 2-pt jump shot from 3 ft,,106,108
402,4,0:29.0,,Defensive rebound by K. Dunn,106,108
403,4,0:24.0,,Personal take foul by J. Nelson (drawn by T. Jones),106,108
404,4,0:24.0,,T. Jones misses free throw 1 of 2,106,108
405,4,0:24.0,,Offensive rebound by Team,106,108
406,4,0:24.0,,T. Jones makes free throw 2 of 2,106,109
407,4,0:17.0,J. Nelson makes 2-pt layup from 1 ft,,108,109
408,4,0:16.0,,Personal take foul by W. Chandler (drawn by A. Wiggins),108,109
409,4,0:16.0,,A. Wiggins misses free throw 1 of 2,108,109
410,4,0:16.0,,Offensive rebound by Team,108,109
411,4,0:16.0,,A. Wiggins makes free throw 2 of 2,108,110
412,4,0:03.0,J. Nelson misses 2-pt jump shot from 17 ft,,108,110
413,4,0:01.0,,Defensive rebound by K. Dunn,108,110
414,4,0:01.0,,Personal take foul by N. Jokić (drawn by K. Dunn),108,110
415,4,0:01.0,,K. Dunn misses free throw 1 of 2,108,110
416,4,0:01.0,,Offensive rebound by Team,108,110
417,4,0:01.0,K. Faried enters the game for D. Gallinari,,108,110
418,4,0:01.0,D. Gallinari enters the game for K. Faried,,108,111
419,4,0:01.0,,K. Dunn makes free throw 2 of 2,108,111
420,4,0:01.0,Denver full timeout,,108,111
