,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,DENVER_ACTION,MINNESOTA_SCORE,DENVER_SCORE
384,4,5:01.0,A. Wiggins misses 2-pt jump shot from 16 ft,,98,92
385,4,5:00.0,,Defensive rebound by J. Nelson,98,92
386,4,4:59.0,,Turnover by J. Nelson (lost ball; steal by R. Rubio),98,92
387,4,4:46.0,B. Rush makes 2-pt dunk at rim (assist by A. Wiggins),,100,92
388,4,4:34.0,,J. Nelson misses 3-pt jump shot from 25 ft,100,92
389,4,4:33.0,Defensive rebound by K. Towns,,100,92
390,4,4:17.0,Shooting foul by J. Nelson (drawn by A. Wiggins),,100,92
391,4,4:17.0,A. Wiggins makes free throw 1 of 2,,101,92
392,4,4:17.0,A. Wiggins misses free throw 2 of 2,,101,92
393,4,4:16.0,,Defensive rebound by J. Nelson,101,92
394,4,4:03.0,Violation by K. Towns (def goaltending),,101,92
395,4,4:03.0,,N. Jokić makes 2-pt jump shot from 5 ft,101,94
396,4,3:45.0,Shooting foul by W. Barton (drawn by A. Wiggins),,101,94
397,4,3:45.0,A. Wiggins misses free throw 1 of 2,,101,94
398,4,3:45.0,Offensive rebound by Team,,101,94
399,4,3:45.0,A. Wiggins makes free throw 2 of 2,,102,94
400,4,3:35.0,,Shooting foul by B. Rush (drawn by G. Harris),102,94
401,4,3:35.0,,G. Harris misses free throw 1 of 2,102,94
402,4,3:35.0,,Offensive rebound by Team,102,94
403,4,3:35.0,,G. Harris makes free throw 2 of 2,102,95
404,4,3:21.0,Personal foul by M. Plumlee (drawn by K. Towns),,102,95
405,4,3:06.0,B. Rush makes 3-pt jump shot from 23 ft (assist by R. Rubio),,105,95
406,4,2:56.0,,W. Barton makes 2-pt layup from 1 ft (assist by N. Jokić),105,97
407,4,2:56.0,,Shooting foul by K. Towns (drawn by W. Barton),105,97
408,4,2:56.0,Minnesota full timeout,,105,97
409,4,2:56.0,,W. Barton makes free throw 1 of 1,105,98
410,4,2:37.0,A. Wiggins misses 3-pt jump shot from 24 ft,,105,98
411,4,2:37.0,,Defensive rebound by J. Nelson,105,98
412,4,2:25.0,,Turnover by G. Harris (lost ball; steal by B. Rush),105,98
413,4,2:06.0,Turnover by B. Rush (traveling),,105,98
414,4,1:53.0,,Turnover by N. Jokić (lost ball; steal by K. Towns),105,98
415,4,1:49.0,A. Wiggins misses 2-pt layup from 2 ft,,105,98
416,4,1:49.0,Offensive rebound by N. Bjelica,,105,98
417,4,1:49.0,N. Bjelica makes 2-pt layup from 2 ft,,107,98
418,4,1:49.0,,Denver full timeout,107,98
419,4,1:39.0,,G. Harris misses 2-pt layup from 2 ft (block by B. Rush),107,98
420,4,1:38.0,,Offensive rebound by Team,107,98
421,4,1:38.0,,Shooting foul by R. Rubio (drawn by M. Plumlee),107,98
422,4,1:38.0,,M. Plumlee misses free throw 1 of 2,107,98
423,4,1:38.0,,Offensive rebound by Team,107,98
424,4,1:38.0,,M. Plumlee misses free throw 2 of 2,107,98
425,4,1:35.0,,Offensive rebound by G. Harris,107,98
426,4,1:34.0,,G. Harris misses 3-pt jump shot from 29 ft,107,98
427,4,1:33.0,,Offensive rebound by M. Plumlee,107,98
428,4,1:32.0,,Shooting foul by N. Bjelica (drawn by M. Plumlee),107,98
429,4,1:32.0,,M. Plumlee makes free throw 1 of 2,107,99
430,4,1:32.0,,M. Plumlee misses free throw 2 of 2,107,99
431,4,1:32.0,G. Dieng enters the game for N. Bjelica,,107,99
432,4,1:31.0,Defensive rebound by A. Wiggins,,107,99
433,4,1:30.0,,Technical foul by N. Jokić,107,99
434,4,1:30.0,A. Wiggins makes technical free throw,,108,99
435,4,1:13.0,R. Rubio misses 3-pt jump shot from 25 ft,,108,99
436,4,1:13.0,,Defensive rebound by M. Plumlee,108,99
437,4,1:07.0,,J. Nelson misses 3-pt jump shot from 26 ft,108,99
438,4,1:04.0,Defensive rebound by R. Rubio,,108,99
439,4,1:04.0,Minnesota full timeout,,108,99
440,4,1:04.0,N. Bjelica enters the game for G. Dieng,,108,99
441,4,1:04.0,,J. Hernangómez enters the game for N. Jokić,108,99
442,4,1:04.0,Minnesota full timeout,,108,99
443,4,1:04.0,T. Jones enters the game for B. Rush,,108,99
444,4,1:03.0,T. Jones makes 2-pt layup from 1 ft (assist by R. Rubio),,110,99
445,4,1:02.0,,N. Jokić enters the game for M. Plumlee,110,99
446,4,0:52.0,,J. Hernangómez misses 3-pt jump shot from 26 ft,110,99
447,4,0:51.0,Defensive rebound by A. Wiggins,,110,99
448,4,0:32.0,T. Jones misses 3-pt jump shot from 23 ft,,110,99
449,4,0:31.0,Offensive rebound by K. Towns,,110,99
450,4,0:30.0,Shooting foul by N. Jokić (drawn by K. Towns),,110,99
451,4,0:30.0,K. Towns makes free throw 1 of 2,,111,99
452,4,0:30.0,,M. Plumlee enters the game for N. Jokić,110,99
453,4,0:30.0,K. Towns makes free throw 2 of 2,,112,99
454,4,0:21.0,,Turnover by J. Nelson (bad pass; steal by R. Rubio),112,99
