,QUARTER,TIME_REMAINING,DETROIT_ACTION,ORLANDO_ACTION,DETROIT_SCORE,ORLANDO_SCORE
381,4,5:16.0,B. Marjanović misses 2-pt dunk at rim (block by S. Zimmerman),,74,105
382,4,5:14.0,,Defensive rebound by Team,74,105
383,4,5:00.0,,D. Rudež misses 2-pt jump shot from 18 ft,74,105
384,4,4:58.0,Defensive rebound by B. Marjanović,,74,105
385,4,4:53.0,J. Leuer makes 2-pt layup at rim (assist by D. Hilliard),,76,105
386,4,4:31.0,,J. Meeks misses 2-pt jump shot from 11 ft,76,105
387,4,4:30.0,,Offensive rebound by J. Meeks,76,105
388,4,4:26.0,,J. Meeks makes 2-pt layup at rim,76,107
389,4,4:12.0,R. Bullock misses 3-pt jump shot from 25 ft,,76,107
390,4,4:11.0,,Defensive rebound by D. Rudež,76,107
391,4,4:01.0,,D. Rudež makes 2-pt jump shot from 15 ft (assist by C. Watson),76,109
392,4,3:42.0,B. Marjanović makes 2-pt dunk at rim (assist by J. Leuer),,78,109
393,4,3:23.0,,C. Watson misses 3-pt jump shot from 23 ft,78,109
394,4,3:22.0,Defensive rebound by B. Marjanović,,78,109
395,4,3:16.0,Personal foul by S. Zimmerman (drawn by B. Marjanović),,78,109
396,4,3:03.0,B. Marjanović makes 2-pt dunk at rim (assist by B. Udrih),,80,109
397,4,3:03.0,Shooting foul by C. Wilcox (drawn by B. Marjanović),,80,109
398,4,3:03.0,B. Marjanović makes free throw 1 of 1,,81,109
399,4,2:50.0,,Turnover by C. Watson (bad pass),81,109
400,4,2:50.0,Detroit full timeout,,81,109
401,4,2:41.0,J. Leuer makes 2-pt layup at rim (assist by D. Hilliard),,83,109
402,4,2:22.0,,C. Wilcox misses 2-pt jump shot from 17 ft,83,109
403,4,2:21.0,Defensive rebound by R. Bullock,,83,109
404,4,2:04.0,R. Bullock misses 2-pt jump shot from 18 ft,,83,109
405,4,2:02.0,Offensive rebound by J. Leuer,,83,109
406,4,2:02.0,J. Leuer misses 2-pt layup from 2 ft,,83,109
407,4,2:01.0,,Defensive rebound by S. Zimmerman,83,109
408,4,1:53.0,,J. Meeks makes 3-pt jump shot from 25 ft (assist by C. Wilcox),83,112
409,4,1:42.0,D. Hilliard misses 2-pt jump shot from 18 ft,,83,112
410,4,1:40.0,,Defensive rebound by S. Zimmerman,83,112
411,4,1:35.0,,C. Watson misses 3-pt jump shot from 24 ft,83,112
412,4,1:32.0,,Offensive rebound by S. Zimmerman,83,112
413,4,1:31.0,,Shooting foul by B. Marjanović (drawn by S. Zimmerman),83,112
414,4,1:31.0,,S. Zimmerman misses free throw 1 of 2,83,112
415,4,1:31.0,,Offensive rebound by Team,83,112
416,4,1:31.0,,S. Zimmerman makes free throw 2 of 2,83,113
417,4,1:22.0,Personal foul by S. Zimmerman (drawn by B. Marjanović),,83,113
418,4,1:22.0,B. Marjanović makes free throw 1 of 2,,84,113
419,4,1:22.0,B. Marjanović makes free throw 2 of 2,,85,113
420,4,1:10.0,,C. Wilcox misses 2-pt jump shot from 20 ft,85,113
421,4,1:09.0,Defensive rebound by J. Leuer,,85,113
422,4,1:03.0,Turnover by B. Udrih (bad pass; steal by C. Watson),,85,113
423,4,0:54.0,,C. Wilcox misses 2-pt layup from 1 ft,85,113
424,4,0:53.0,Defensive rebound by B. Udrih,,85,113
425,4,0:43.0,R. Bullock misses 2-pt layup from 1 ft (block by S. Zimmerman),,85,113
426,4,0:40.0,,Defensive rebound by S. Zimmerman,85,113
427,4,0:39.0,,J. Meeks makes 2-pt layup from 1 ft (assist by D. Rudež),85,115
428,4,0:28.0,Personal foul by S. Zimmerman (drawn by B. Marjanović),,85,115
429,4,0:28.0,B. Marjanović makes free throw 1 of 2,,86,115
430,4,0:28.0,B. Marjanović makes free throw 2 of 2,,87,115
431,4,0:04.0,,Turnover by Team (shot clock),87,115
