,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,INDIANA_ACTION,BROOKLYN_SCORE,INDIANA_SCORE
378,4,4:50.0,Shooting foul by L. Allen (drawn by A. Bennett),,81,109
379,4,4:50.0,A. Bennett misses free throw 1 of 2,,81,109
380,4,4:50.0,Offensive rebound by Team,,81,109
381,4,4:50.0,A. Bennett makes free throw 2 of 2,,82,109
382,4,4:32.0,,G. Niang misses 2-pt jump shot from 7 ft,82,109
383,4,4:31.0,Defensive rebound by J. Harris,,82,109
384,4,4:21.0,Shooting foul by G. Robinson (drawn by Y. Ferrell),,82,109
385,4,4:21.0,Y. Ferrell misses free throw 1 of 2,,82,109
386,4,4:21.0,Offensive rebound by Team,,82,109
387,4,4:21.0,Y. Ferrell misses free throw 2 of 2,,82,109
388,4,4:19.0,Offensive rebound by A. Bennett,,82,109
389,4,4:19.0,A. Bennett makes 2-pt layup from 3 ft,,84,109
390,4,4:19.0,Shooting foul by L. Allen (drawn by A. Bennett),,84,109
391,4,4:19.0,A. Bennett makes free throw 1 of 1,,85,109
392,4,4:06.0,,J. Young misses 2-pt jump shot from 16 ft,85,109
393,4,4:06.0,Defensive rebound by C. McCullough,,85,109
394,4,3:58.0,Turnover by J. Harris (bad pass; steal by A. Brooks),,85,109
395,4,3:34.0,,G. Niang misses 3-pt jump shot from 24 ft,85,109
396,4,3:33.0,Defensive rebound by Team,,85,109
397,4,3:17.0,C. McCullough makes 2-pt jump shot from 21 ft (assist by J. Harris),,87,109
398,4,3:04.0,,G. Robinson misses 2-pt jump shot from 7 ft,87,109
399,4,3:01.0,,Offensive rebound by L. Allen,87,109
400,4,3:01.0,,L. Allen misses 2-pt layup from 1 ft,87,109
401,4,3:00.0,Defensive rebound by I. Whitehead,,87,109
402,4,2:47.0,Y. Ferrell misses 3-pt jump shot from 25 ft,,87,109
403,4,2:45.0,Offensive rebound by A. Bennett,,87,109
404,4,2:43.0,A. Bennett makes 2-pt dunk from 1 ft,,89,109
405,4,2:37.0,,Indiana full timeout,89,109
406,4,2:26.0,,G. Niang makes 3-pt jump shot from 24 ft (assist by J. Young),89,112
407,4,2:19.0,C. McCullough makes 2-pt layup from 3 ft (assist by I. Whitehead),,91,112
408,4,2:19.0,Shooting foul by G. Robinson (drawn by C. McCullough),,91,112
409,4,2:19.0,C. McCullough makes free throw 1 of 1,,92,112
410,4,2:06.0,,G. Niang misses 2-pt jump shot from 13 ft,92,112
411,4,2:05.0,Defensive rebound by A. Bennett,,92,112
412,4,1:59.0,Turnover by Y. Ferrell (bad pass; steal by G. Niang),,92,112
413,4,1:45.0,,J. Young makes 2-pt jump shot from 8 ft,92,114
414,4,1:41.0,C. McCullough makes 2-pt layup from 2 ft (assist by I. Whitehead),,94,114
415,4,1:33.0,,G. Niang makes 2-pt layup from 3 ft (assist by J. Young),94,116
416,4,1:24.0,J. Harris misses 3-pt jump shot from 26 ft,,94,116
417,4,1:24.0,,Defensive rebound by J. Young,94,116
418,4,1:14.0,,L. Allen makes 2-pt layup from 2 ft (assist by J. Young),94,118
419,4,1:00.0,Y. Ferrell misses 3-pt jump shot from 27 ft,,94,118
420,4,1:00.0,,Defensive rebound by G. Robinson,94,118
421,4,0:45.0,,A. Brooks misses 3-pt jump shot from 26 ft,94,118
422,4,0:45.0,Defensive rebound by A. Bennett,,94,118
423,4,0:37.0,Y. Ferrell makes 3-pt jump shot from 25 ft (assist by I. Whitehead),,97,118
424,4,0:13.0,,Turnover by Team (shot clock),97,118
