,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,NEW YORK_ACTION,PHILADELPHIA_SCORE,NEW YORK_SCORE
380,4,8:04.0,G. Henderson misses 2-pt jump shot from 17 ft,,84,97
381,4,8:03.0,Offensive rebound by Team,,84,97
382,4,8:03.0,,Loose ball foul by L. Thomas (drawn by J. Okafor),84,97
383,4,7:58.0,Personal foul by B. Jennings (drawn by S. Rodríguez),,84,97
384,4,7:51.0,J. Okafor makes 2-pt layup from 1 ft (assist by S. Rodríguez),,86,97
385,4,7:51.0,Shooting block foul by W. Hernangómez (drawn by J. Okafor),,86,97
386,4,7:51.0,,D. Rose enters the game for B. Jennings,86,97
387,4,7:51.0,,C. Anthony enters the game for M. Kuzminskas,86,97
388,4,7:51.0,T. McConnell enters the game for S. Rodríguez,,86,97
389,4,7:51.0,J. Okafor makes free throw 1 of 1,,87,97
390,4,7:33.0,,J. Holiday misses 2-pt jump shot from 16 ft,87,97
391,4,7:32.0,,Offensive rebound by J. Holiday,87,97
392,4,7:20.0,,D. Rose misses 2-pt jump shot from 17 ft,87,97
393,4,7:19.0,,Offensive rebound by Team,87,97
394,4,7:19.0,Loose ball foul by D. Šarić (drawn by W. Hernangómez),,87,97
395,4,7:19.0,,K. O'Quinn enters the game for W. Hernangómez,87,97
396,4,7:08.0,,J. Holiday makes 3-pt jump shot from 26 ft (assist by C. Anthony),87,100
397,4,7:01.0,G. Henderson makes 2-pt layup from 1 ft (assist by T. McConnell),,89,100
398,4,7:01.0,Shooting foul by J. Holiday (drawn by G. Henderson),,89,100
399,4,7:01.0,R. Covington enters the game for N. Stauskas,,89,100
400,4,7:01.0,G. Henderson makes free throw 1 of 1,,90,100
401,4,6:41.0,,L. Thomas makes 2-pt layup from 1 ft,90,102
402,4,6:24.0,Turnover by G. Henderson (bad pass; steal by K. O'Quinn),,90,102
403,4,6:17.0,,L. Thomas misses 2-pt jump shot from 23 ft,90,102
404,4,6:16.0,Defensive rebound by G. Henderson,,90,102
405,4,6:14.0,Personal foul by K. O'Quinn (drawn by G. Henderson),,90,102
406,4,6:14.0,G. Henderson misses free throw 1 of 2,,90,102
407,4,6:14.0,Offensive rebound by Team,,90,102
408,4,6:14.0,G. Henderson makes free throw 2 of 2,,91,102
409,4,5:55.0,,J. Holiday misses 3-pt jump shot from 25 ft,91,102
410,4,5:54.0,Defensive rebound by T. McConnell,,91,102
411,4,5:47.0,R. Covington misses 3-pt jump shot from 27 ft,,91,102
412,4,5:46.0,,Defensive rebound by J. Holiday,91,102
413,4,5:35.0,,Personal foul by G. Henderson (drawn by K. O'Quinn),91,102
414,4,5:35.0,Official timeout,,91,102
415,4,5:35.0,Violation by D. Šarić (kicked ball),,91,102
416,4,5:30.0,,L. Thomas misses 2-pt jump shot from 22 ft,91,102
417,4,5:29.0,,Offensive rebound by Team,91,102
418,4,5:29.0,Loose ball foul by R. Covington (drawn by K. O'Quinn),,91,102
419,4,5:29.0,,New York full timeout,91,102
420,4,5:26.0,,Personal foul by R. Covington (drawn by C. Anthony),91,102
421,4,5:26.0,,C. Anthony misses free throw 1 of 2,91,102
422,4,5:26.0,,Offensive rebound by Team,91,102
423,4,5:26.0,,C. Anthony makes free throw 2 of 2,91,103
424,4,5:13.0,Turnover by D. Šarić (bad pass; steal by K. O'Quinn),,91,103
425,4,4:56.0,,J. Holiday misses 3-pt jump shot from 24 ft,91,103
426,4,4:55.0,Defensive rebound by D. Šarić,,91,103
427,4,4:45.0,R. Covington makes 2-pt layup from 2 ft,,93,103
428,4,4:30.0,,Turnover by D. Rose (bad pass; steal by R. Covington),93,103
429,4,4:26.0,R. Covington misses 3-pt jump shot from 25 ft,,93,103
430,4,4:25.0,Offensive rebound by J. Okafor,,93,103
431,4,4:24.0,J. Okafor makes 2-pt layup from 2 ft,,95,103
432,4,4:23.0,,New York full timeout,95,103
433,4,4:03.0,,C. Anthony misses 2-pt jump shot from 16 ft,95,103
434,4,4:02.0,Defensive rebound by R. Covington,,95,103
435,4,3:39.0,G. Henderson misses 2-pt jump shot from 23 ft,,95,103
436,4,3:38.0,Offensive rebound by Team,,95,103
437,4,3:38.0,Turnover by Team (shot clock),,95,103
438,4,3:21.0,,J. Holiday misses 2-pt jump shot from 21 ft (block by R. Covington),95,103
439,4,3:19.0,Defensive rebound by J. Okafor,,95,103
440,4,3:12.0,Personal foul by L. Thomas (drawn by R. Covington),,95,103
441,4,3:12.0,R. Covington makes free throw 1 of 2,,96,103
442,4,3:12.0,R. Covington makes free throw 2 of 2,,97,103
443,4,2:53.0,,J. Holiday misses 3-pt jump shot from 25 ft,97,103
444,4,2:52.0,Defensive rebound by Team,,97,103
445,4,2:52.0,,Loose ball foul by J. Holiday (drawn by D. Šarić),97,103
446,4,2:52.0,D. Šarić makes free throw 1 of 2,,98,103
447,4,2:52.0,D. Šarić misses free throw 2 of 2,,98,103
448,4,2:52.0,,C. Lee enters the game for J. Holiday,98,103
449,4,2:51.0,,Defensive rebound by L. Thomas,98,103
450,4,2:33.0,,C. Anthony misses 2-pt dunk at rim,98,103
451,4,2:32.0,Defensive rebound by R. Covington,,98,103
452,4,2:27.0,R. Covington misses 2-pt layup from 1 ft,,98,103
453,4,2:26.0,Offensive rebound by Team,,98,103
454,4,2:26.0,,Loose ball foul by C. Anthony (drawn by J. Okafor),98,103
455,4,2:26.0,J. Okafor makes free throw 1 of 2,,99,103
456,4,2:26.0,J. Okafor makes free throw 2 of 2,,100,103
457,4,2:14.0,,D. Rose makes 2-pt jump shot from 9 ft,100,105
458,4,2:04.0,D. Šarić misses 2-pt layup from 3 ft (block by K. O'Quinn),,100,105
459,4,2:03.0,Offensive rebound by Team,,100,105
460,4,1:55.0,T. McConnell makes 2-pt jump shot from 15 ft,,102,105
461,4,1:41.0,,Personal foul by J. Okafor (drawn by K. O'Quinn),102,105
462,4,1:41.0,,K. O'Quinn misses free throw 1 of 2,102,105
463,4,1:41.0,,Offensive rebound by Team,102,105
464,4,1:41.0,,K. O'Quinn makes free throw 2 of 2,102,106
465,4,1:27.0,T. McConnell makes 3-pt jump shot from 25 ft (assist by D. Šarić),,105,106
466,4,1:04.0,,C. Anthony makes 2-pt jump shot from 18 ft,105,108
467,4,0:51.0,J. Okafor makes 2-pt hook shot from 5 ft,,107,108
468,4,0:32.0,,Turnover by L. Thomas (bad pass; steal by R. Covington),107,108
469,4,0:23.0,G. Henderson misses 3-pt jump shot from 23 ft,,107,108
470,4,0:22.0,Offensive rebound by D. Šarić,,107,108
471,4,0:18.0,D. Šarić misses 2-pt layup from 1 ft (block by K. O'Quinn),,107,108
472,4,0:16.0,Offensive rebound by T. McConnell,,107,108
473,4,0:09.0,J. Okafor makes 2-pt jump shot from 4 ft,,109,108
474,4,0:09.0,,New York full timeout,109,108
475,4,0:09.0,R. Holmes enters the game for J. Okafor,,109,108
476,4,0:09.0,,J. Holiday enters the game for K. O'Quinn,109,108
477,4,0:00.0,,C. Anthony makes 2-pt jump shot from 11 ft (assist by D. Rose),109,110
478,4,0:00.0,Philadelphia full timeout,,109,110
479,4,0:00.0,,K. O'Quinn enters the game for J. Holiday,109,110
480,4,0:00.0,N. Stauskas enters the game for T. McConnell,,109,110
481,4,0:00.0,Turnover by D. Šarić (bad pass; steal by K. O'Quinn),,109,110
