,QUARTER,TIME_REMAINING,ORLANDO_ACTION,NEW YORK_ACTION,ORLANDO_SCORE,NEW YORK_SCORE
382,4,5:55.0,,Offensive rebound by C. Anthony,101,86
383,4,5:51.0,,C. Lee misses 3-pt jump shot from 24 ft,101,86
384,4,5:51.0,Defensive rebound by J. Green,,101,86
385,4,5:48.0,J. Green misses 2-pt layup at rim,,101,86
386,4,5:47.0,Offensive rebound by A. Gordon,,101,86
387,4,5:46.0,Turnover by A. Gordon (step out of bounds),,101,86
388,4,5:46.0,Official timeout,,101,86
389,4,5:46.0,E. Payton enters the game for N. Vučević,,101,86
390,4,5:46.0,S. Ibaka enters the game for C. Watson,,101,86
391,4,5:34.0,,Shooting foul by S. Ibaka (drawn by J. Noah),101,86
392,4,5:34.0,,J. Noah misses free throw 1 of 2,101,86
393,4,5:34.0,,Offensive rebound by Team,101,86
394,4,5:34.0,,J. Noah makes free throw 2 of 2,101,87
395,4,5:20.0,J. Meeks makes 3-pt jump shot from 25 ft (assist by A. Gordon),,104,87
396,4,5:12.0,,Turnover by B. Jennings (bad pass),104,87
397,4,4:59.0,Turnover by J. Green (lost ball; steal by C. Anthony),,104,87
398,4,4:53.0,,D. Rose makes 2-pt dunk at rim (assist by B. Jennings),104,89
399,4,4:31.0,S. Ibaka makes 2-pt jump shot from 16 ft (assist by E. Payton),,106,89
400,4,4:18.0,,D. Rose misses 3-pt jump shot from 24 ft,106,89
401,4,4:18.0,,Offensive rebound by J. Noah,106,89
402,4,4:12.0,,C. Lee misses 3-pt jump shot from 25 ft,106,89
403,4,4:11.0,,Offensive rebound by B. Jennings,106,89
404,4,4:08.0,,D. Rose misses 2-pt layup from 2 ft,106,89
405,4,4:07.0,,Offensive rebound by D. Rose,106,89
406,4,4:05.0,,D. Rose misses 2-pt layup from 1 ft,106,89
407,4,4:03.0,,Offensive rebound by J. Noah,106,89
408,4,4:03.0,,J. Noah makes 2-pt layup from 1 ft,106,91
409,4,3:48.0,A. Gordon makes 3-pt jump shot from 25 ft (assist by E. Payton),,109,91
410,4,3:32.0,,D. Rose makes 2-pt layup at rim,109,93
411,4,3:04.0,A. Gordon makes 2-pt jump shot from 22 ft,,111,93
412,4,2:45.0,,Personal foul by J. Green (drawn by J. Noah),111,93
413,4,2:45.0,Orlando full timeout,,111,93
414,4,2:45.0,,J. Noah misses free throw 1 of 2,111,93
415,4,2:45.0,,Offensive rebound by Team,111,93
416,4,2:45.0,,J. Noah makes free throw 2 of 2,111,94
417,4,2:24.0,A. Gordon misses 3-pt jump shot from 23 ft,,111,94
418,4,2:24.0,,Defensive rebound by C. Lee,111,94
419,4,2:13.0,,D. Rose makes 2-pt jump shot from 8 ft,111,96
420,4,1:50.0,A. Gordon makes 2-pt dunk at rim (assist by E. Payton),,113,96
421,4,1:50.0,,New York full timeout,113,96
422,4,1:50.0,,J. Holiday enters the game for C. Anthony,113,96
423,4,1:50.0,,R. Baker enters the game for J. Noah,113,96
424,4,1:50.0,,W. Hernangómez enters the game for C. Lee,113,96
425,4,1:50.0,,M. Ndour enters the game for D. Rose,113,96
426,4,1:50.0,,M. Kuzminskas enters the game for B. Jennings,113,96
427,4,1:50.0,C. Watson enters the game for S. Ibaka,,113,96
428,4,1:50.0,A. Onuaku enters the game for J. Meeks,,113,96
429,4,1:50.0,M. Hezonja enters the game for J. Green,,113,96
430,4,1:40.0,,Personal foul by M. Hezonja (drawn by R. Baker),113,96
431,4,1:40.0,,R. Baker makes free throw 1 of 2,113,97
432,4,1:40.0,C. Wilcox enters the game for E. Payton,,113,97
433,4,1:40.0,,R. Baker makes free throw 2 of 2,113,98
434,4,1:17.0,A. Onuaku makes 2-pt jump shot from 5 ft (assist by A. Gordon),,115,98
435,4,1:05.0,,M. Ndour makes 2-pt dunk at rim (assist by W. Hernangómez),115,100
436,4,0:52.0,A. Gordon misses 3-pt jump shot from 25 ft,,115,100
437,4,0:50.0,Offensive rebound by A. Onuaku,,115,100
438,4,0:49.0,Turnover by A. Onuaku (step out of bounds),,115,100
439,4,0:28.0,,Turnover by W. Hernangómez (bad pass; steal by M. Hezonja),115,100
440,4,0:12.0,Turnover by A. Onuaku (lost ball),,115,100
441,4,0:02.0,,J. Holiday makes 3-pt jump shot from 24 ft (assist by R. Baker),115,103
