,QUARTER,TIME_REMAINING,ORLANDO_ACTION,WASHINGTON_ACTION,ORLANDO_SCORE,WASHINGTON_SCORE
387,4,3:22.0,,B. Bogdanović makes 3-pt jump shot from 23 ft (assist by B. Beal),105,105
388,4,3:06.0,T. Ross makes 3-pt jump shot from 25 ft (assist by A. Gordon),,108,105
389,4,2:44.0,,B. Beal makes 2-pt layup from 2 ft,108,107
390,4,2:29.0,Shooting foul by B. Bogdanović (drawn by A. Gordon),,108,107
391,4,2:29.0,,Washington full timeout,108,107
392,4,2:29.0,A. Gordon makes free throw 1 of 2,,109,107
393,4,2:29.0,A. Gordon makes free throw 2 of 2,,110,107
394,4,2:08.0,,B. Beal misses 3-pt jump shot from 24 ft,110,107
395,4,2:07.0,Defensive rebound by B. Biyombo,,110,107
396,4,1:50.0,Turnover by T. Ross (lost ball; steal by B. Beal),,110,107
397,4,1:47.0,,Shooting foul by T. Ross (drawn by B. Beal),110,107
398,4,1:47.0,,B. Beal makes free throw 1 of 2,110,108
399,4,1:47.0,,B. Beal makes free throw 2 of 2,110,109
400,4,1:33.0,E. Fournier misses 3-pt jump shot from 27 ft,,110,109
401,4,1:32.0,Offensive rebound by B. Biyombo,,110,109
402,4,1:32.0,Shooting foul by O. Porter (drawn by B. Biyombo),,110,109
403,4,1:32.0,B. Biyombo makes free throw 1 of 2,,111,109
404,4,1:32.0,B. Biyombo misses free throw 2 of 2,,111,109
405,4,1:31.0,,Defensive rebound by M. Morris,111,109
406,4,1:19.0,,B. Beal misses 2-pt jump shot from 22 ft,111,109
407,4,1:18.0,,Offensive rebound by M. Morris,111,109
408,4,1:15.0,,M. Morris misses 2-pt layup from 2 ft,111,109
409,4,1:15.0,,Offensive rebound by B. Bogdanović,111,109
410,4,1:14.0,,Washington full timeout,111,109
411,4,1:14.0,J. Green enters the game for B. Biyombo,,111,109
412,4,1:06.0,,B. Bogdanović makes 3-pt jump shot from 27 ft (assist by J. Wall),111,112
413,4,1:06.0,Orlando full timeout,,111,112
414,4,0:57.0,E. Fournier makes 2-pt layup from 1 ft,,113,112
415,4,0:57.0,Shooting foul by M. Morris (drawn by E. Fournier),,113,112
416,4,0:57.0,E. Fournier makes free throw 1 of 1,,114,112
417,4,0:47.0,,B. Bogdanović makes 3-pt jump shot from 24 ft (assist by O. Porter),114,115
418,4,0:47.0,Orlando full timeout,,114,115
419,4,0:31.0,A. Gordon misses 2-pt jump shot from 5 ft (block by J. Wall),,114,115
420,4,0:27.0,,Defensive rebound by J. Wall,114,115
421,4,0:06.0,,J. Wall misses 2-pt jump shot from 14 ft,114,115
422,4,0:04.0,Defensive rebound by A. Gordon,,114,115
423,4,0:01.0,A. Gordon misses 2-pt jump shot from 7 ft,,114,115
424,4,0:00.0,Offensive rebound by Team,,114,115
