,QUARTER,TIME_REMAINING,MIAMI_ACTION,NEW YORK_ACTION,MIAMI_SCORE,NEW YORK_SCORE
385,4,6:43.0,,Defensive rebound by C. Anthony,91,72
386,4,6:34.0,,K. Porziņģis makes 2-pt dunk at rim (assist by C. Lee),91,74
387,4,6:16.0,Miami full timeout,,91,74
388,4,6:06.0,J. Richardson misses 3-pt jump shot from 25 ft,,91,74
389,4,6:05.0,,Defensive rebound by C. Anthony,91,74
390,4,5:50.0,,C. Lee makes 2-pt layup from 2 ft,91,76
391,4,5:31.0,G. Dragić makes 2-pt layup from 1 ft,,93,76
392,4,5:12.0,,R. Baker misses 2-pt layup from 1 ft,93,76
393,4,5:11.0,,Offensive rebound by K. Porziņģis,93,76
394,4,5:11.0,,K. Porziņģis makes 2-pt layup at rim,93,78
395,4,4:55.0,W. Ellington makes 3-pt jump shot from 25 ft,,96,78
396,4,4:33.0,,R. Baker misses 3-pt jump shot from 25 ft,96,78
397,4,4:32.0,Defensive rebound by H. Whiteside,,96,78
398,4,4:17.0,G. Dragić misses 3-pt jump shot from 26 ft,,96,78
399,4,4:16.0,Offensive rebound by W. Ellington,,96,78
400,4,4:05.0,Personal foul by K. Porziņģis (drawn by H. Whiteside),,96,78
401,4,4:05.0,J. Johnson enters the game for G. Dragić,,96,78
402,4,4:05.0,T. Johnson enters the game for O. White,,96,78
403,4,3:59.0,W. Ellington makes 3-pt jump shot from 24 ft (assist by J. Richardson),,99,78
404,4,3:37.0,,K. Porziņģis makes 2-pt dunk at rim (assist by C. Anthony),99,80
405,4,3:10.0,H. Whiteside misses 2-pt jump shot from 4 ft (block by K. Porziņģis),,99,80
406,4,3:09.0,,Defensive rebound by C. Anthony,99,80
407,4,3:04.0,,Turnover by J. Holiday (lost ball; steal by J. Richardson),99,80
408,4,2:52.0,Personal foul by K. Porziņģis (drawn by H. Whiteside),,99,80
409,4,2:52.0,Official timeout,,99,80
410,4,2:52.0,,M. Ndour enters the game for C. Anthony,99,80
411,4,2:52.0,,M. Plumlee enters the game for K. Porziņģis,99,80
412,4,2:52.0,,C. Randle enters the game for C. Lee,99,80
413,4,2:52.0,,S. Vujačić enters the game for J. Holiday,99,80
414,4,2:52.0,O. White enters the game for H. Whiteside,,99,80
415,4,2:40.0,W. Ellington misses 2-pt jump shot from 22 ft,,99,80
416,4,2:39.0,,Defensive rebound by M. Plumlee,99,80
417,4,2:29.0,,Turnover by R. Baker (bad pass; steal by J. Johnson),99,80
418,4,2:26.0,T. Johnson makes 2-pt layup from 2 ft (assist by J. Johnson),,101,80
419,4,2:26.0,Shooting foul by S. Vujačić (drawn by T. Johnson),,101,80
420,4,2:26.0,T. Johnson misses free throw 1 of 1,,101,80
421,4,2:26.0,R. McGruder enters the game for J. Richardson,,101,80
422,4,2:25.0,,Defensive rebound by M. Ndour,101,80
423,4,2:14.0,,S. Vujačić misses 2-pt jump shot from 16 ft,101,80
424,4,2:13.0,,Offensive rebound by M. Plumlee,101,80
425,4,2:09.0,,S. Vujačić misses 3-pt jump shot from 25 ft,101,80
426,4,2:08.0,,Offensive rebound by M. Ndour,101,80
427,4,2:07.0,,Personal foul by R. McGruder (drawn by M. Ndour),101,80
428,4,1:56.0,,S. Vujačić misses 3-pt jump shot from 27 ft,101,80
429,4,1:54.0,Defensive rebound by T. Johnson,,101,80
430,4,1:38.0,W. Ellington makes 2-pt jump shot from 16 ft,,103,80
431,4,1:23.0,,S. Vujačić makes 3-pt jump shot from 23 ft (assist by M. Plumlee),103,83
432,4,1:08.0,W. Ellington misses 2-pt jump shot from 20 ft,,103,83
433,4,1:07.0,,Defensive rebound by M. Ndour,103,83
434,4,1:02.0,,Personal foul by J. Johnson (drawn by C. Randle),103,83
435,4,1:02.0,L. Babbitt enters the game for J. Johnson,,103,83
436,4,0:48.0,,S. Vujačić makes 2-pt layup from 1 ft,103,85
437,4,0:32.0,O. White makes 2-pt layup from 2 ft,,105,85
438,4,0:17.0,,M. Ndour makes 2-pt layup at rim (assist by S. Vujačić),105,87
439,4,0:17.0,,Shooting foul by L. Babbitt (drawn by M. Ndour),105,87
440,4,0:17.0,,M. Ndour makes free throw 1 of 1,105,88
