,QUARTER,TIME_REMAINING,TORONTO_ACTION,ORLANDO_ACTION,TORONTO_SCORE,ORLANDO_SCORE
385,4,5:43.0,,E. Payton misses 2-pt layup from 1 ft (block by L. Nogueira),82,89
386,4,5:40.0,,Offensive rebound by C. Watson,82,89
387,4,5:38.0,,N. Vučević misses 2-pt jump shot from 23 ft,82,89
388,4,5:37.0,Defensive rebound by L. Nogueira,,82,89
389,4,5:29.0,Shooting foul by E. Fournier (drawn by J. Valančiūnas),,82,89
390,4,5:29.0,J. Valančiūnas makes free throw 1 of 2,,83,89
391,4,5:29.0,C. Joseph enters the game for F. VanVleet,,83,89
392,4,5:29.0,J. Valančiūnas makes free throw 2 of 2,,84,89
393,4,5:09.0,,S. Ibaka misses 2-pt jump shot from 6 ft,84,89
394,4,5:07.0,Defensive rebound by C. Joseph,,84,89
395,4,4:54.0,K. Lowry misses 2-pt jump shot from 7 ft,,84,89
396,4,4:53.0,,Defensive rebound by S. Ibaka,84,89
397,4,4:34.0,,Turnover by N. Vučević (traveling),84,89
398,4,4:17.0,J. Valančiūnas misses 2-pt jump shot from 11 ft,,84,89
399,4,4:16.0,,Defensive rebound by S. Ibaka,84,89
400,4,3:55.0,,E. Fournier makes 2-pt jump shot from 5 ft,84,91
401,4,3:32.0,K. Lowry makes 3-pt jump shot from 27 ft,,87,91
402,4,3:31.0,,Orlando full timeout,87,91
403,4,3:10.0,,C. Watson misses 3-pt jump shot from 26 ft,87,91
404,4,3:08.0,Defensive rebound by J. Valančiūnas,,87,91
405,4,2:56.0,K. Lowry misses 3-pt jump shot from 25 ft,,87,91
406,4,2:56.0,Offensive rebound by Team,,87,91
407,4,2:40.0,J. Valančiūnas misses 2-pt jump shot from 9 ft,,87,91
408,4,2:39.0,,Defensive rebound by E. Fournier,87,91
409,4,2:24.0,,S. Ibaka misses 3-pt jump shot from 26 ft,87,91
410,4,2:23.0,,Offensive rebound by N. Vučević,87,91
411,4,2:23.0,,Shooting foul by K. Lowry (drawn by N. Vučević),87,91
412,4,2:23.0,,N. Vučević misses free throw 1 of 2,87,91
413,4,2:23.0,,Offensive rebound by Team,87,91
414,4,2:23.0,Technical foul by K. Lowry,,87,91
415,4,2:23.0,,E. Fournier misses technical free throw,87,91
416,4,2:23.0,,Offensive rebound by Team,87,91
417,4,2:23.0,,N. Vučević misses free throw 2 of 2,87,91
418,4,2:21.0,Defensive rebound by J. Valančiūnas,,87,91
419,4,2:09.0,Turnover by K. Lowry (lost ball; steal by C. Watson),,87,91
420,4,2:05.0,,C. Watson makes 2-pt layup from 1 ft,87,93
421,4,1:47.0,N. Powell misses 2-pt layup from 1 ft,,87,93
422,4,1:45.0,,Defensive rebound by S. Ibaka,87,93
423,4,1:29.0,,Turnover by E. Fournier (lost ball; steal by N. Powell),87,93
424,4,1:26.0,Shooting block foul by C. Watson (drawn by N. Powell),,87,93
425,4,1:26.0,N. Powell makes free throw 1 of 2,,88,93
426,4,1:26.0,N. Powell makes free throw 2 of 2,,89,93
427,4,1:06.0,,S. Ibaka makes 2-pt jump shot from 13 ft (assist by N. Vučević),89,95
428,4,1:06.0,Toronto full timeout,,89,95
429,4,0:55.0,C. Joseph misses 2-pt jump shot from 12 ft,,89,95
430,4,0:53.0,,Defensive rebound by E. Fournier,89,95
431,4,0:40.0,,Shooting foul by C. Joseph (drawn by E. Fournier),89,95
432,4,0:40.0,,E. Fournier makes free throw 1 of 2,89,96
433,4,0:40.0,,E. Fournier makes free throw 2 of 2,89,97
434,4,0:40.0,Toronto full timeout,,89,97
435,4,0:40.0,Toronto full timeout,,89,97
436,4,0:40.0,T. Ross enters the game for L. Nogueira,,89,97
437,4,0:40.0,,A. Gordon enters the game for N. Vučević,89,97
438,4,0:37.0,T. Ross makes 3-pt jump shot from 25 ft (assist by C. Joseph),,92,97
439,4,0:24.0,,Orlando full timeout,92,97
440,4,0:24.0,,N. Vučević enters the game for A. Gordon,92,97
441,4,0:24.0,P. Siakam enters the game for J. Valančiūnas,,92,97
442,4,0:17.0,,Turnover by S. Ibaka (bad pass; steal by C. Joseph),92,97
443,4,0:11.0,N. Powell misses 2-pt layup from 1 ft,,92,97
444,4,0:09.0,,Defensive rebound by Team,92,97
445,4,0:09.0,,Orlando full timeout,92,97
446,4,0:09.0,,J. Green enters the game for N. Vučević,92,97
447,4,0:09.0,,D. Augustin enters the game for E. Payton,92,97
448,4,0:08.0,,Personal take foul by K. Lowry (drawn by C. Watson),92,97
449,4,0:08.0,Technical foul by Team,,92,97
450,4,0:08.0,,C. Watson makes technical free throw,92,98
451,4,0:08.0,,C. Watson makes free throw 1 of 2,92,99
452,4,0:08.0,,C. Watson makes free throw 2 of 2,92,100
453,4,0:04.0,N. Powell makes 2-pt layup from 2 ft,,94,100
454,4,0:03.0,,Personal take foul by N. Powell (drawn by E. Fournier),94,100
455,4,0:03.0,,E. Fournier makes free throw 1 of 2,94,101
456,4,0:03.0,,E. Fournier makes free throw 2 of 2,94,102
