,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,WASHINGTON_ACTION,CLEVELAND_SCORE,WASHINGTON_SCORE
394,4,1:57.0,Defensive rebound by L. James,,113,110
395,4,1:49.0,K. Love misses 3-pt jump shot from 24 ft,,113,110
396,4,1:48.0,,Defensive rebound by B. Beal,113,110
397,4,1:32.0,,Shooting foul by T. Thompson (drawn by M. Gortat),113,110
398,4,1:32.0,,M. Gortat makes free throw 1 of 2,113,111
399,4,1:32.0,,M. Gortat makes free throw 2 of 2,113,112
400,4,1:16.0,K. Love makes 3-pt jump shot from 27 ft (assist by L. James),,116,112
401,4,1:16.0,,Washington full timeout,116,112
402,4,1:07.0,,Personal foul by L. James (drawn by O. Porter),116,112
403,4,1:07.0,,O. Porter misses free throw 1 of 2,116,112
404,4,1:07.0,,Offensive rebound by Team,116,112
405,4,1:07.0,,O. Porter makes free throw 2 of 2,116,113
406,4,0:51.0,L. James misses 2-pt jump shot from 4 ft (block by M. Gortat),,116,113
407,4,0:49.0,,Defensive rebound by B. Beal,116,113
408,4,0:44.0,,B. Beal makes 3-pt jump shot from 25 ft (assist by J. Wall),116,116
409,4,0:44.0,Cleveland full timeout,,116,116
410,4,0:26.0,Shooting foul by B. Beal (drawn by T. Thompson),,116,116
411,4,0:26.0,T. Thompson makes free throw 1 of 2,,117,116
412,4,0:26.0,T. Thompson misses free throw 2 of 2,,117,116
413,4,0:25.0,,Defensive rebound by J. Wall,117,116
414,4,0:24.0,,Washington full timeout,117,116
415,4,0:14.0,,J. Wall misses 2-pt layup at rim,117,116
416,4,0:12.0,,Offensive rebound by M. Morris,117,116
417,4,0:12.0,,M. Morris makes 2-pt layup from 2 ft,117,118
418,4,0:12.0,Cleveland full timeout,,117,118
419,4,0:12.0,C. Frye enters the game for T. Thompson,,117,118
420,4,0:12.0,,K. Oubre enters the game for M. Gortat,117,118
421,4,0:05.0,L. James misses 2-pt layup at rim,,117,118
422,4,0:04.0,,Defensive rebound by M. Morris,117,118
423,4,0:03.0,,Personal take foul by K. Korver (drawn by J. Wall),117,118
424,4,0:03.0,,J. Wall makes free throw 1 of 2,117,119
425,4,0:03.0,,J. Wall makes free throw 2 of 2,117,120
426,4,0:01.0,L. James makes 3-pt jump shot from 26 ft (assist by K. Love),,120,120
427,4,0:00.0,,Washington full timeout,120,120
428,4,0:00.0,T. Thompson enters the game for C. Frye,,120,120
429,4,0:00.0,,M. Gortat enters the game for K. Oubre,120,120
430,4,0:00.0,,Turnover by O. Porter (bad pass),120,120
431,4,0:00.0,C. Frye enters the game for T. Thompson,,120,120
432,1OT,4:45.0,,M. Gortat makes 2-pt layup from 1 ft (assist by M. Morris),120,122
433,1OT,4:31.0,Turnover by L. James (bad pass; steal by O. Porter),,120,122
434,1OT,4:15.0,,M. Gortat misses 2-pt layup from 1 ft (block by L. James),120,122
435,1OT,4:15.0,,Offensive rebound by Team,120,122
436,1OT,4:13.0,,Shooting foul by L. James (drawn by B. Beal),120,122
437,1OT,4:13.0,,B. Beal makes free throw 1 of 2,120,123
438,1OT,4:13.0,R. Jefferson enters the game for L. James,,120,122
439,1OT,4:13.0,,B. Beal makes free throw 2 of 2,120,124
440,1OT,4:00.0,Shooting foul by M. Morris (drawn by K. Irving),,120,124
441,1OT,4:00.0,K. Irving makes free throw 1 of 2,,121,124
442,1OT,4:00.0,,K. Oubre enters the game for M. Morris,120,124
443,1OT,4:00.0,K. Irving makes free throw 2 of 2,,122,124
444,1OT,3:44.0,,K. Oubre makes 3-pt jump shot from 23 ft (assist by M. Gortat),122,127
445,1OT,3:29.0,T. Thompson makes 2-pt jump shot from 5 ft (assist by K. Irving),,124,127
446,1OT,3:09.0,,B. Beal misses 2-pt jump shot from 14 ft,124,127
447,1OT,3:08.0,,Offensive rebound by K. Oubre,124,127
448,1OT,3:05.0,,K. Oubre misses 2-pt layup from 1 ft,124,127
449,1OT,3:04.0,Defensive rebound by R. Jefferson,,124,127
450,1OT,3:04.0,Personal foul by K. Oubre (drawn by R. Jefferson),,124,127
451,1OT,2:58.0,Personal foul by M. Gortat (drawn by T. Thompson),,124,127
452,1OT,2:49.0,K. Irving misses 2-pt layup from 1 ft (block by M. Gortat),,124,127
453,1OT,2:47.0,,Defensive rebound by O. Porter,124,127
454,1OT,2:29.0,,J. Wall misses 2-pt jump shot from 17 ft,124,127
455,1OT,2:28.0,Defensive rebound by K. Korver,,124,127
456,1OT,2:21.0,K. Irving misses 3-pt jump shot from 30 ft,,124,127
457,1OT,2:20.0,Offensive rebound by K. Love,,124,127
458,1OT,2:14.0,K. Korver makes 3-pt jump shot from 23 ft (assist by K. Love),,127,127
459,1OT,2:14.0,,Washington full timeout,127,127
460,1OT,1:56.0,,B. Beal misses 2-pt jump shot from 10 ft,127,127
461,1OT,1:55.0,Defensive rebound by T. Thompson,,127,127
462,1OT,1:48.0,K. Irving makes 2-pt layup at rim,,129,127
463,1OT,1:37.0,,J. Wall makes 2-pt layup from 1 ft,129,129
464,1OT,1:37.0,,Shooting foul by K. Love (drawn by J. Wall),129,129
465,1OT,1:37.0,,J. Wall makes free throw 1 of 1,129,130
466,1OT,1:25.0,Personal foul by K. Oubre (drawn by K. Love),,129,130
467,1OT,1:25.0,K. Love makes free throw 1 of 2,,130,130
468,1OT,1:25.0,,T. Satoranský enters the game for K. Oubre,129,130
469,1OT,1:25.0,K. Love makes free throw 2 of 2,,131,130
470,1OT,1:20.0,,B. Beal makes 3-pt jump shot from 27 ft (assist by J. Wall),131,133
471,1OT,1:02.0,K. Irving makes 2-pt jump shot from 13 ft,,133,133
472,1OT,0:53.0,,B. Beal misses 3-pt jump shot from 27 ft,133,133
473,1OT,0:53.0,Defensive rebound by T. Thompson,,133,133
474,1OT,0:35.0,K. Irving makes 3-pt jump shot from 26 ft,,136,133
475,1OT,0:35.0,,Washington full timeout,136,133
476,1OT,0:29.0,,M. Gortat makes 2-pt layup at rim (assist by J. Wall),136,135
477,1OT,0:13.0,K. Irving misses 2-pt jump shot from 14 ft,,136,135
478,1OT,0:12.0,Offensive rebound by T. Thompson,,136,135
479,1OT,0:10.0,Personal take foul by T. Satoranský (drawn by K. Irving),,136,135
480,1OT,0:10.0,K. Irving makes free throw 1 of 2,,137,135
481,1OT,0:10.0,K. Irving makes free throw 2 of 2,,138,135
482,1OT,0:10.0,,Washington full timeout,138,135
483,1OT,0:05.0,,B. Beal misses 3-pt jump shot from 24 ft,138,135
484,1OT,0:04.0,Defensive rebound by K. Love,,138,135
485,1OT,0:04.0,Personal take foul by M. Gortat (drawn by K. Love),,138,135
486,1OT,0:04.0,K. Love makes free throw 1 of 2,,139,135
487,1OT,0:04.0,K. Love makes free throw 2 of 2,,140,135
