,QUARTER,TIME_REMAINING,PHOENIX_ACTION,HOUSTON_ACTION,PHOENIX_SCORE,HOUSTON_SCORE
392,4,10:53.0,A. Len makes free throw 2 of 2,,80,111
393,4,10:43.0,,C. Brewer makes 2-pt layup from 3 ft (assist by M. Harrell),80,113
394,4,10:27.0,L. Barbosa misses 2-pt jump shot from 22 ft,,80,113
395,4,10:26.0,Offensive rebound by T. Ulis,,80,113
396,4,10:18.0,T. Warren makes 2-pt jump shot from 10 ft (assist by A. Len),,82,113
397,4,10:00.0,,P. Beverley makes 3-pt jump shot from 24 ft (assist by M. Harrell),82,116
398,4,9:40.0,L. Barbosa misses 2-pt layup from 2 ft,,82,116
399,4,9:38.0,,Defensive rebound by P. Beverley,82,116
400,4,9:33.0,,S. Dekker makes 2-pt dunk at rim (assist by P. Beverley),82,118
401,4,9:28.0,Turnover by A. Len (bad pass; steal by C. Brewer),,82,118
402,4,9:26.0,,C. Brewer makes 2-pt layup from 2 ft,82,120
403,4,9:16.0,T. Ulis makes 2-pt jump shot from 17 ft,,84,120
404,4,8:55.0,,R. Anderson misses 2-pt jump shot from 5 ft (block by J. Dudley),84,120
405,4,8:55.0,Defensive rebound by Team,,84,120
406,4,8:55.0,Phoenix full timeout,,84,120
407,4,8:36.0,A. Len misses 2-pt jump shot from 6 ft,,84,120
408,4,8:36.0,Offensive rebound by A. Len,,84,120
409,4,8:36.0,Shooting foul by R. Anderson (drawn by A. Len),,84,120
410,4,8:36.0,A. Len makes free throw 1 of 2,,85,120
411,4,8:36.0,A. Len makes free throw 2 of 2,,86,120
412,4,8:17.0,,M. Harrell misses 2-pt dunk at rim (block by A. Len),86,120
413,4,8:13.0,Defensive rebound by T. Warren,,86,120
414,4,8:10.0,Turnover by T. Warren (lost ball),,86,120
415,4,7:52.0,,C. Brewer misses 2-pt layup from 3 ft,86,120
416,4,7:51.0,Defensive rebound by A. Len,,86,120
417,4,7:36.0,T. Warren misses 2-pt layup from 3 ft,,86,120
418,4,7:36.0,,Defensive rebound by P. Beverley,86,120
419,4,7:36.0,,Personal foul by T. Warren,86,120
420,4,7:23.0,,P. Beverley misses 2-pt jump shot from 12 ft,86,120
421,4,7:22.0,Defensive rebound by T. Warren,,86,120
422,4,7:08.0,T. Ulis makes 2-pt jump shot from 19 ft (assist by J. Dudley),,88,120
423,4,6:53.0,,Turnover by R. Anderson (3 sec),88,120
424,4,6:42.0,Turnover by A. Len (bad pass),,88,120
425,4,6:42.0,Loose ball foul by A. Len (drawn by P. Beverley),,88,120
426,4,6:42.0,M. Chriss enters the game for A. Len,,88,120
427,4,6:30.0,,Turnover by C. Brewer (bad pass),88,120
428,4,6:22.0,T. Ulis makes 2-pt jump shot from 21 ft,,90,120
429,4,6:08.0,,R. Anderson misses 3-pt jump shot from 26 ft,90,120
430,4,6:07.0,Defensive rebound by J. Dudley,,90,120
431,4,6:01.0,M. Chriss misses 3-pt jump shot from 24 ft,,90,120
432,4,6:00.0,,Defensive rebound by P. Beverley,90,120
433,4,5:51.0,,P. Beverley misses 2-pt jump shot from 22 ft,90,120
434,4,5:50.0,Defensive rebound by L. Barbosa,,90,120
435,4,5:43.0,T. Warren misses 2-pt jump shot from 20 ft,,90,120
436,4,5:43.0,,Defensive rebound by R. Anderson,90,120
437,4,5:28.0,,S. Dekker makes 2-pt jump shot from 20 ft (assist by P. Beverley),90,122
438,4,5:15.0,T. Ulis misses 3-pt jump shot from 25 ft,,90,122
439,4,5:14.0,,Defensive rebound by P. Beverley,90,122
440,4,5:02.0,,S. Dekker misses 2-pt layup from 2 ft,90,122
441,4,5:01.0,,Offensive rebound by M. Harrell,90,122
442,4,5:01.0,,M. Harrell makes 2-pt layup from 2 ft,90,124
443,4,4:43.0,Shooting foul by P. Beverley (drawn by T. Ulis),,90,124
444,4,4:43.0,,Houston full timeout,90,124
445,4,4:43.0,T. Ulis makes free throw 1 of 2,,91,124
446,4,4:43.0,R. Price enters the game for T. Warren,,90,124
447,4,4:43.0,D. Jones enters the game for L. Barbosa,,90,124
448,4,4:43.0,,T. Ennis enters the game for R. Anderson,90,124
449,4,4:43.0,,K. McDaniels enters the game for P. Beverley,90,124
450,4,4:43.0,,B. Brown enters the game for C. Brewer,90,124
451,4,4:43.0,T. Ulis makes free throw 2 of 2,,92,124
452,4,4:26.0,,K. McDaniels makes 3-pt jump shot from 26 ft (assist by T. Ennis),92,127
453,4,4:04.0,M. Chriss misses 2-pt jump shot from 14 ft,,92,127
454,4,4:04.0,,Defensive rebound by T. Ennis,92,127
455,4,3:56.0,,M. Harrell makes 2-pt hook shot from 6 ft (assist by T. Ennis),92,129
456,4,3:56.0,,Shooting foul by J. Dudley (drawn by M. Harrell),92,129
457,4,3:56.0,,M. Harrell misses free throw 1 of 1,92,129
458,4,3:56.0,Defensive rebound by M. Chriss,,92,129
459,4,3:40.0,D. Jones misses 2-pt jump shot from 7 ft,,92,129
460,4,3:39.0,Offensive rebound by D. Jones,,92,129
461,4,3:39.0,D. Jones makes 2-pt layup from 1 ft,,94,129
462,4,3:26.0,,K. McDaniels misses 3-pt jump shot from 25 ft,94,129
463,4,3:26.0,Defensive rebound by J. Dudley,,94,129
464,4,3:16.0,M. Chriss misses 3-pt jump shot from 23 ft,,94,129
465,4,3:15.0,,Defensive rebound by T. Ennis,94,129
466,4,3:12.0,Offensive charge foul by T. Ennis (drawn by R. Price),,94,129
467,4,3:12.0,,Turnover by T. Ennis (offensive foul),94,129
468,4,3:00.0,M. Chriss makes 2-pt layup from 2 ft (assist by J. Dudley),,96,129
469,4,3:00.0,Shooting foul by M. Harrell (drawn by M. Chriss),,96,129
470,4,3:00.0,M. Chriss makes free throw 1 of 1,,97,129
471,4,2:44.0,,T. Ennis misses 2-pt layup from 2 ft,97,129
472,4,2:43.0,Defensive rebound by J. Dudley,,97,129
473,4,2:29.0,Shooting foul by T. Ennis (drawn by J. Dudley),,97,129
474,4,2:29.0,Phoenix full timeout,,97,129
475,4,2:29.0,J. Dudley makes free throw 1 of 2,,98,129
476,4,2:29.0,J. Dudley makes free throw 2 of 2,,99,129
477,4,2:15.0,,Turnover by B. Brown (traveling),99,129
478,4,1:58.0,T. Ulis misses 2-pt layup from 4 ft,,99,129
479,4,1:58.0,,Defensive rebound by M. Harrell,99,129
480,4,1:46.0,,M. Harrell misses 2-pt jump shot from 4 ft,99,129
481,4,1:46.0,,Offensive rebound by M. Harrell,99,129
482,4,1:43.0,,Turnover by M. Harrell (bad pass; steal by R. Price),99,129
483,4,1:37.0,Turnover by R. Price (lost ball),,99,129
484,4,1:31.0,,Turnover by S. Dekker (bad pass),99,129
485,4,1:23.0,T. Ulis misses 2-pt jump shot from 20 ft,,99,129
486,4,1:22.0,,Defensive rebound by S. Dekker,99,129
487,4,1:10.0,,B. Brown misses 2-pt jump shot from 23 ft,99,129
488,4,1:09.0,,Offensive rebound by K. McDaniels,99,129
489,4,0:56.0,,B. Brown makes 2-pt layup from 2 ft,99,131
490,4,0:43.0,Turnover by J. Dudley (bad pass),,99,131
491,4,0:26.0,,K. McDaniels misses 2-pt layup from 3 ft,99,131
492,4,0:25.0,,Offensive rebound by K. McDaniels,99,131
493,4,0:25.0,,K. McDaniels makes 2-pt dunk from 3 ft,99,133
494,4,0:14.0,R. Price makes 3-pt jump shot from 25 ft (assist by D. Jones),,102,133
