,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,BOSTON_ACTION,MEMPHIS_SCORE,BOSTON_SCORE
386,4,7:32.0,,G. Green makes 3-pt jump shot from 25 ft (assist by M. Smart),92,98
387,4,7:16.0,Z. Randolph misses 2-pt jump shot from 4 ft (block by G. Green),,92,98
388,4,7:15.0,Offensive rebound by Z. Randolph,,92,98
389,4,7:14.0,Shooting foul by T. Zeller (drawn by Z. Randolph),,92,98
390,4,7:14.0,Z. Randolph makes free throw 1 of 2,,93,98
391,4,7:14.0,T. Allen enters the game for J. Ennis,,93,98
392,4,7:14.0,Z. Randolph makes free throw 2 of 2,,94,98
393,4,7:07.0,,Turnover by I. Thomas (bad pass; steal by M. Gasol),94,98
394,4,6:46.0,Z. Randolph misses 3-pt jump shot from 26 ft,,94,98
395,4,6:44.0,,Defensive rebound by Team,94,98
396,4,6:18.0,,I. Thomas misses 3-pt jump shot from 25 ft,94,98
397,4,6:17.0,,Offensive rebound by G. Green,94,98
398,4,6:13.0,,G. Green makes 2-pt jump shot from 4 ft,94,100
399,4,6:12.0,Memphis full timeout,,94,100
400,4,6:12.0,,J. Crowder enters the game for I. Thomas,94,100
401,4,5:50.0,V. Carter misses 2-pt layup from 3 ft,,94,100
402,4,5:49.0,,Defensive rebound by M. Smart,94,100
403,4,5:30.0,,Turnover by G. Green (bad pass; steal by T. Allen),94,100
404,4,5:07.0,A. Harrison misses 3-pt jump shot from 25 ft,,94,100
405,4,5:04.0,,Defensive rebound by G. Green,94,100
406,4,5:00.0,,A. Horford misses 2-pt layup from 1 ft,94,100
407,4,4:59.0,,Offensive rebound by T. Zeller,94,100
408,4,4:59.0,,T. Zeller misses 2-pt layup from 1 ft,94,100
409,4,4:58.0,Defensive rebound by M. Gasol,,94,100
410,4,4:51.0,M. Gasol makes 3-pt jump shot from 26 ft (assist by A. Harrison),,97,100
411,4,4:29.0,,M. Smart misses 3-pt jump shot from 26 ft,97,100
412,4,4:27.0,Defensive rebound by Z. Randolph,,97,100
413,4,4:07.0,Turnover by M. Gasol (lost ball; steal by M. Smart),,97,100
414,4,4:04.0,,Shooting foul by T. Allen (drawn by G. Green),97,100
415,4,4:04.0,,G. Green makes free throw 1 of 2,97,101
416,4,4:04.0,J. Ennis enters the game for V. Carter,,97,101
417,4,4:04.0,,A. Bradley enters the game for T. Zeller,97,101
418,4,4:04.0,,G. Green makes free throw 2 of 2,97,102
419,4,3:50.0,A. Harrison misses 3-pt jump shot from 26 ft,,97,102
420,4,3:49.0,Offensive rebound by T. Allen,,97,102
421,4,3:44.0,Turnover by T. Allen (bad pass),,97,102
422,4,3:44.0,,I. Thomas enters the game for G. Green,97,102
423,4,3:31.0,,Turnover by I. Thomas (bad pass),97,102
424,4,3:09.0,M. Gasol misses 2-pt jump shot from 11 ft,,97,102
425,4,3:08.0,,Defensive rebound by A. Bradley,97,102
426,4,3:06.0,,I. Thomas makes 2-pt layup from 2 ft (assist by A. Bradley),97,104
427,4,3:06.0,,Shooting block foul by J. Ennis (drawn by I. Thomas),97,104
428,4,3:06.0,,I. Thomas makes free throw 1 of 1,97,105
429,4,3:06.0,Memphis full timeout,,97,105
430,4,2:53.0,Z. Randolph misses 2-pt hook shot from 13 ft,,97,105
431,4,2:52.0,,Defensive rebound by A. Bradley,97,105
432,4,2:38.0,,Turnover by M. Smart (bad pass; steal by Z. Randolph),97,105
433,4,2:26.0,Shooting block foul by I. Thomas (drawn by A. Harrison),,97,105
434,4,2:26.0,A. Harrison misses free throw 1 of 2,,97,105
435,4,2:26.0,Offensive rebound by Team,,97,105
436,4,2:26.0,A. Harrison makes free throw 2 of 2,,98,105
437,4,2:17.0,,Turnover by I. Thomas (lost ball; steal by A. Harrison),98,105
438,4,2:01.0,J. Ennis makes 3-pt jump shot from 25 ft (assist by A. Harrison),,101,105
439,4,1:43.0,,J. Crowder makes 2-pt jump shot from 21 ft (assist by A. Horford),101,107
440,4,1:29.0,Personal foul by A. Bradley (drawn by T. Allen),,101,107
441,4,1:29.0,T. Allen makes free throw 1 of 2,,102,107
442,4,1:29.0,J. Green enters the game for Z. Randolph,,102,107
443,4,1:29.0,T. Allen makes free throw 2 of 2,,103,107
444,4,1:15.0,,A. Bradley makes 2-pt jump shot from 15 ft (assist by A. Horford),103,109
445,4,1:15.0,Memphis full timeout,,103,109
446,4,1:15.0,T. Daniels enters the game for J. Green,,103,109
447,4,1:15.0,Z. Randolph enters the game for T. Allen,,103,109
448,4,1:15.0,,A. Johnson enters the game for I. Thomas,103,109
449,4,1:04.0,A. Harrison misses 3-pt jump shot from 26 ft,,103,109
450,4,1:02.0,,Defensive rebound by A. Bradley,103,109
451,4,0:54.0,,Personal take foul by A. Harrison (drawn by M. Smart),103,109
452,4,0:54.0,,M. Smart makes free throw 1 of 2,103,110
453,4,0:54.0,T. Allen enters the game for T. Daniels,,103,110
454,4,0:54.0,T. Daniels enters the game for T. Allen,,103,111
455,4,0:54.0,,M. Smart makes free throw 2 of 2,103,111
456,4,0:54.0,Memphis full timeout,,103,111
457,4,0:49.0,Turnover by Z. Randolph (bad pass; steal by M. Smart),,103,111
458,4,0:40.0,,Boston full timeout,103,111
459,4,0:40.0,,I. Thomas enters the game for A. Johnson,103,111
460,4,0:40.0,J. Green enters the game for Z. Randolph,,103,111
461,4,0:40.0,T. Allen enters the game for T. Daniels,,103,111
462,4,0:36.0,,Personal take foul by J. Ennis (drawn by M. Smart),103,111
463,4,0:36.0,,M. Smart makes free throw 1 of 2,103,112
464,4,0:36.0,Z. Randolph enters the game for J. Green,,103,112
465,4,0:36.0,T. Daniels enters the game for T. Allen,,103,112
466,4,0:36.0,,A. Johnson enters the game for I. Thomas,103,112
467,4,0:36.0,,M. Smart makes free throw 2 of 2,103,113
468,4,0:29.0,J. Ennis misses 3-pt jump shot from 26 ft,,103,113
469,4,0:29.0,,Defensive rebound by M. Smart,103,113
470,4,0:05.0,,Turnover by Team (shot clock),103,113
