,QUARTER,TIME_REMAINING,INDIANA_ACTION,MEMPHIS_ACTION,INDIANA_SCORE,MEMPHIS_SCORE
395,4,2:47.0,Indiana full timeout,,90,108
396,4,2:47.0,J. Young enters the game for M. Ellis,,90,108
397,4,2:47.0,G. Niang enters the game for K. Séraphin,,90,108
398,4,2:47.0,,W. Baldwin enters the game for B. Wright,90,108
399,4,2:47.0,,D. Davis enters the game for T. Allen,90,108
400,4,2:47.0,,T. Daniels enters the game for M. Conley,90,108
401,4,2:29.0,A. Brooks makes 2-pt layup from 1 ft,,92,108
402,4,2:09.0,,W. Selden misses 3-pt jump shot from 27 ft,92,108
403,4,2:09.0,Defensive rebound by A. Brooks,,92,108
404,4,2:01.0,A. Brooks misses 2-pt layup at rim,,92,108
405,4,2:00.0,,Defensive rebound by J. Ennis,92,108
406,4,1:53.0,,T. Daniels misses 3-pt jump shot from 26 ft,92,108
407,4,1:51.0,Defensive rebound by J. Young,,92,108
408,4,1:40.0,R. Christmas misses 2-pt layup at rim,,92,108
409,4,1:40.0,,Defensive rebound by D. Davis,92,108
410,4,1:33.0,,T. Daniels misses 3-pt jump shot from 28 ft,92,108
411,4,1:33.0,Defensive rebound by J. Young,,92,108
412,4,1:26.0,J. Young makes 2-pt jump shot from 18 ft,,94,108
413,4,1:07.0,,D. Davis misses 2-pt jump shot from 19 ft,94,108
414,4,1:06.0,Defensive rebound by G. Niang,,94,108
415,4,1:01.0,R. Christmas misses 2-pt dunk at rim (block by D. Davis),,94,108
416,4,0:59.0,,Defensive rebound by J. Ennis,94,108
417,4,0:57.0,Offensive charge foul by J. Ennis (drawn by A. Brooks),,94,108
418,4,0:57.0,,Turnover by J. Ennis (offensive foul),94,108
419,4,0:57.0,,B. Wright enters the game for J. Ennis,94,108
420,4,0:44.0,Shooting foul by B. Wright (drawn by R. Christmas),,94,108
421,4,0:44.0,R. Christmas makes free throw 1 of 2,,95,108
422,4,0:44.0,R. Christmas misses free throw 2 of 2,,95,108
423,4,0:42.0,,Defensive rebound by B. Wright,95,108
424,4,0:24.0,,B. Wright makes 2-pt jump shot from 9 ft (assist by W. Baldwin),95,110
425,4,0:17.0,Personal foul by D. Davis (drawn by J. Young),,95,110
426,4,0:17.0,J. Young makes free throw 1 of 2,,96,110
427,4,0:17.0,J. Young makes free throw 2 of 2,,97,110
428,4,0:00.0,,W. Baldwin misses 3-pt jump shot from 34 ft,97,110
429,4,0:00.0,,Offensive rebound by Team,97,110
