,QUARTER,TIME_REMAINING,DENVER_ACTION,PHOENIX_ACTION,DENVER_SCORE,PHOENIX_SCORE
390,4,9:43.0,W. Chandler makes free throw 1 of 2,,101,89
391,4,9:43.0,W. Chandler makes free throw 2 of 2,,102,89
392,4,9:24.0,,Shooting foul by D. Arthur (drawn by E. Bledsoe),102,89
393,4,9:24.0,,E. Bledsoe makes free throw 1 of 3,102,90
394,4,9:24.0,,E. Bledsoe makes free throw 2 of 3,102,91
395,4,9:24.0,,T. Chandler enters the game for A. Len,102,91
396,4,9:24.0,,E. Bledsoe makes free throw 3 of 3,102,92
397,4,9:18.0,Personal foul by L. Barbosa (drawn by G. Harris),,102,92
398,4,9:08.0,D. Arthur misses 3-pt jump shot from 24 ft,,102,92
399,4,9:07.0,,Defensive rebound by L. Barbosa,102,92
400,4,8:57.0,,T. Chandler makes 2-pt layup from 1 ft (assist by L. Barbosa),102,94
401,4,8:46.0,Turnover by J. Murray (bad pass; steal by T. Chandler),,102,94
402,4,8:41.0,,P. Tucker misses 2-pt layup from 1 ft,102,94
403,4,8:41.0,Defensive rebound by W. Barton,,102,94
404,4,8:41.0,Personal foul by L. Barbosa (drawn by W. Barton),,102,94
405,4,8:41.0,J. Nelson enters the game for W. Barton,,102,94
406,4,8:31.0,W. Chandler misses 2-pt jump shot from 8 ft,,102,94
407,4,8:29.0,Offensive rebound by D. Arthur,,102,94
408,4,8:29.0,D. Arthur misses 2-pt layup from 2 ft,,102,94
409,4,8:28.0,Offensive rebound by D. Arthur,,102,94
410,4,8:19.0,J. Murray makes 2-pt jump shot from 20 ft,,104,94
411,4,7:53.0,,Turnover by D. Booker (lost ball; steal by J. Nelson),104,94
412,4,7:36.0,W. Chandler misses 2-pt jump shot from 9 ft,,104,94
413,4,7:34.0,,Defensive rebound by T. Chandler,104,94
414,4,7:31.0,,Shooting foul by J. Nelson (drawn by E. Bledsoe),104,94
415,4,7:31.0,,E. Bledsoe misses free throw 1 of 2,104,94
416,4,7:31.0,,Offensive rebound by Team,104,94
417,4,7:31.0,,E. Bledsoe makes free throw 2 of 2,104,95
418,4,7:12.0,Personal foul by D. Booker (drawn by J. Murray),,104,95
419,4,7:12.0,J. Murray makes free throw 1 of 2,,105,95
420,4,7:12.0,K. Faried enters the game for D. Arthur,,105,95
421,4,7:12.0,J. Murray makes free throw 2 of 2,,106,95
422,4,6:59.0,,L. Barbosa makes 2-pt jump shot from 20 ft,106,97
423,4,6:39.0,W. Chandler misses 2-pt jump shot from 6 ft,,106,97
424,4,6:39.0,,Defensive rebound by D. Booker,106,97
425,4,6:29.0,,L. Barbosa misses 2-pt jump shot from 22 ft,106,97
426,4,6:28.0,Defensive rebound by K. Faried,,106,97
427,4,6:14.0,J. Nelson misses 3-pt jump shot from 24 ft,,106,97
428,4,6:13.0,,Defensive rebound by T. Chandler,106,97
429,4,6:01.0,,L. Barbosa misses 2-pt jump shot from 21 ft,106,97
430,4,6:00.0,,Offensive rebound by E. Bledsoe,106,97
431,4,5:56.0,,E. Bledsoe makes 2-pt layup from 1 ft,106,99
432,4,5:40.0,Personal foul by P. Tucker (drawn by K. Faried),,106,99
433,4,5:40.0,K. Faried makes free throw 1 of 2,,107,99
434,4,5:40.0,D. Gallinari enters the game for W. Chandler,,106,99
435,4,5:40.0,K. Faried makes free throw 2 of 2,,108,99
436,4,5:23.0,,E. Bledsoe misses 2-pt jump shot from 17 ft,108,99
437,4,5:22.0,Defensive rebound by K. Faried,,108,99
438,4,5:06.0,G. Harris makes 2-pt layup from 3 ft (assist by K. Faried),,110,99
439,4,4:51.0,,D. Booker makes 2-pt jump shot from 8 ft (assist by P. Tucker),110,101
440,4,4:51.0,,Shooting foul by G. Harris (drawn by D. Booker),110,101
441,4,4:51.0,,D. Booker misses free throw 1 of 1,110,101
442,4,4:50.0,Defensive rebound by K. Faried,,110,101
443,4,4:39.0,Personal foul by L. Barbosa (drawn by D. Gallinari),,110,101
444,4,4:39.0,D. Gallinari makes free throw 1 of 2,,111,101
445,4,4:39.0,D. Gallinari makes free throw 2 of 2,,112,101
446,4,4:30.0,,D. Booker misses 2-pt layup from 2 ft (block by K. Faried),112,101
447,4,4:30.0,,Offensive rebound by Team,112,101
448,4,4:23.0,,E. Bledsoe makes 2-pt jump shot from 19 ft (assist by P. Tucker),112,103
449,4,4:03.0,J. Murray makes 2-pt layup from 3 ft (assist by J. Nelson),,114,103
450,4,3:44.0,,E. Bledsoe misses 2-pt jump shot from 6 ft,114,103
451,4,3:42.0,Defensive rebound by D. Gallinari,,114,103
452,4,3:30.0,J. Murray makes 2-pt jump shot from 18 ft,,116,103
453,4,3:30.0,,Phoenix full timeout,116,103
454,4,3:11.0,,P. Tucker makes 2-pt jump shot from 17 ft (assist by E. Bledsoe),116,105
455,4,2:59.0,G. Harris makes 2-pt dunk at rim,,118,105
456,4,2:51.0,Offensive charge foul by E. Bledsoe (drawn by K. Faried),,118,105
457,4,2:51.0,,Turnover by E. Bledsoe (offensive foul),118,105
458,4,2:41.0,Shooting foul by P. Tucker (drawn by K. Faried),,118,105
459,4,2:41.0,K. Faried makes free throw 1 of 2,,119,105
460,4,2:41.0,K. Faried misses free throw 2 of 2,,119,105
461,4,2:40.0,,Defensive rebound by T. Chandler,119,105
462,4,2:26.0,,Shooting foul by J. Nelson (drawn by D. Booker),119,105
463,4,2:26.0,,D. Booker makes free throw 1 of 2,119,106
464,4,2:26.0,,D. Booker misses free throw 2 of 2,119,106
465,4,2:25.0,Defensive rebound by D. Gallinari,,119,106
466,4,2:04.0,D. Gallinari misses 2-pt jump shot from 20 ft,,119,106
467,4,2:04.0,,Defensive rebound by L. Barbosa,119,106
468,4,1:56.0,,Turnover by L. Barbosa (lost ball; steal by G. Harris),119,106
469,4,1:35.0,Turnover by J. Murray (bad pass; steal by L. Barbosa),,119,106
470,4,1:33.0,,E. Bledsoe misses 2-pt layup from 1 ft (block by J. Murray),119,106
471,4,1:33.0,Defensive rebound by Team,,119,106
472,4,1:13.0,G. Harris misses 2-pt dunk at rim (block by D. Booker),,119,106
473,4,1:12.0,,Defensive rebound by T. Chandler,119,106
474,4,1:08.0,,E. Bledsoe makes 3-pt jump shot from 25 ft (assist by L. Barbosa),119,109
475,4,0:47.0,J. Nelson makes 2-pt jump shot from 20 ft,,121,109
476,4,0:47.0,,Phoenix full timeout,121,109
477,4,0:42.0,,E. Bledsoe misses 3-pt jump shot from 25 ft,121,109
478,4,0:42.0,Defensive rebound by K. Faried,,121,109
479,4,0:35.0,D. Gallinari makes 2-pt layup from 2 ft (assist by J. Nelson),,123,109
480,4,0:24.0,,P. Tucker makes 3-pt jump shot from 25 ft (assist by E. Bledsoe),123,112
481,4,0:00.0,Turnover by Team (shot clock),,123,112
