,QUARTER,TIME_REMAINING,CHICAGO_ACTION,MILWAUKEE_ACTION,CHICAGO_SCORE,MILWAUKEE_SCORE
384,4,5:31.0,,J. Parker makes free throw 2 of 2,83,99
385,4,5:15.0,J. Butler misses 2-pt jump shot from 13 ft,,83,99
386,4,5:13.0,Offensive rebound by C. Felício,,83,99
387,4,5:12.0,C. Felício makes 2-pt layup at rim,,85,99
388,4,5:01.0,,Turnover by M. Dellavedova (bad pass; steal by J. Butler),85,99
389,4,4:56.0,Shooting foul by T. Snell (drawn by J. Butler),,85,99
390,4,4:56.0,J. Butler makes free throw 1 of 2,,86,99
391,4,4:56.0,J. Butler makes free throw 2 of 2,,87,99
392,4,4:42.0,,Personal foul by D. McDermott (drawn by T. Snell),87,99
393,4,4:37.0,,J. Parker misses 2-pt jump shot from 19 ft,87,99
394,4,4:36.0,Defensive rebound by R. Rondo,,87,99
395,4,4:33.0,B. Portis makes 2-pt layup from 1 ft (assist by R. Rondo),,89,99
396,4,4:33.0,Shooting foul by T. Snell (drawn by B. Portis),,89,99
397,4,4:33.0,B. Portis misses free throw 1 of 1,,89,99
398,4,4:29.0,,Defensive rebound by T. Snell,89,99
399,4,4:22.0,Violation by B. Portis (def goaltending),,89,99
400,4,4:22.0,,T. Snell makes 2-pt layup at rim (assist by M. Dellavedova),89,101
401,4,4:13.0,D. McDermott makes 3-pt jump shot from 30 ft (assist by J. Butler),,92,101
402,4,3:44.0,,J. Parker misses 2-pt layup from 1 ft,92,101
403,4,3:42.0,Defensive rebound by J. Butler,,92,101
404,4,3:33.0,Turnover by D. McDermott (bad pass; steal by J. Parker),,92,101
405,4,3:18.0,,G. Antetokounmpo makes 2-pt dunk at rim (assist by M. Dellavedova),92,103
406,4,3:18.0,Chicago full timeout,,92,103
407,4,3:04.0,J. Butler makes 3-pt jump shot from 26 ft (assist by R. Rondo),,95,103
408,4,2:48.0,,G. Antetokounmpo misses 3-pt jump shot from 26 ft,95,103
409,4,2:46.0,Defensive rebound by R. Rondo,,95,103
410,4,2:39.0,J. Butler misses 2-pt layup from 2 ft (block by G. Antetokounmpo),,95,103
411,4,2:39.0,,Defensive rebound by G. Antetokounmpo,95,103
412,4,2:39.0,,Personal foul by R. Rondo (drawn by G. Antetokounmpo),95,103
413,4,2:39.0,D. Wade enters the game for D. McDermott,,95,103
414,4,2:32.0,,Turnover by M. Dellavedova (palming),95,103
415,4,2:20.0,J. Butler misses 2-pt layup from 3 ft (block by J. Henson),,95,103
416,4,2:18.0,,Defensive rebound by J. Parker,95,103
417,4,2:03.0,,J. Henson makes 2-pt hook shot from 5 ft (assist by J. Parker),95,105
418,4,1:53.0,D. Wade makes 2-pt layup at rim (assist by R. Rondo),,97,105
419,4,1:34.0,,M. Dellavedova makes 3-pt jump shot from 26 ft,97,108
420,4,1:34.0,Chicago full timeout,,97,108
421,4,1:34.0,D. McDermott enters the game for R. Rondo,,97,108
422,4,1:25.0,D. Wade misses 2-pt jump shot from 10 ft,,97,108
423,4,1:24.0,,Defensive rebound by T. Snell,97,108
424,4,1:02.0,,G. Antetokounmpo misses 2-pt jump shot from 18 ft,97,108
425,4,1:01.0,Defensive rebound by C. Felício,,97,108
426,4,0:49.0,Turnover by J. Butler (bad pass; steal by J. Parker),,97,108
427,4,0:26.0,,J. Parker misses 2-pt jump shot from 4 ft,97,108
428,4,0:24.0,Defensive rebound by C. Felício,,97,108
429,4,0:15.0,C. Felício misses 2-pt layup from 2 ft (block by J. Henson),,97,108
430,4,0:13.0,,Defensive rebound by T. Snell,97,108
