,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,ATLANTA_ACTION,LA CLIPPERS_SCORE,ATLANTA_SCORE
379,4,5:43.0,A. Rivers misses 2-pt jump shot from 7 ft,,101,93
380,4,5:41.0,,Defensive rebound by K. Bazemore,101,93
381,4,5:37.0,,K. Bazemore misses 3-pt jump shot from 24 ft,101,93
382,4,5:35.0,Defensive rebound by W. Johnson,,101,93
383,4,5:35.0,LA Clippers full timeout,,101,93
384,4,5:35.0,D. Jordan enters the game for B. Bass,,101,93
385,4,5:35.0,,D. Schröder enters the game for P. Millsap,101,93
386,4,5:35.0,,T. Sefolosha enters the game for K. Bazemore,101,93
387,4,5:35.0,,D. Howard enters the game for M. Dunleavy,101,93
388,4,5:33.0,Personal foul by D. Schröder (drawn by A. Rivers),,101,93
389,4,5:20.0,Turnover by J. Redick (lost ball; steal by M. Delaney),,101,93
390,4,5:00.0,,T. Hardaway misses 3-pt jump shot from 24 ft,101,93
391,4,4:59.0,Defensive rebound by D. Jordan,,101,93
392,4,4:42.0,J. Redick misses 2-pt jump shot from 19 ft,,101,93
393,4,4:40.0,,Defensive rebound by D. Howard,101,93
394,4,4:32.0,,D. Schröder misses 2-pt layup from 1 ft,101,93
395,4,4:28.0,Defensive rebound by W. Johnson,,101,93
396,4,4:25.0,A. Rivers misses 2-pt jump shot from 7 ft,,101,93
397,4,4:22.0,,Defensive rebound by T. Hardaway,101,93
398,4,4:14.0,,T. Sefolosha makes 2-pt layup from 1 ft (assist by T. Hardaway),101,95
399,4,3:54.0,J. Crawford makes 2-pt jump shot from 18 ft (assist by D. Jordan),,103,95
400,4,3:29.0,,D. Schröder makes 3-pt jump shot from 24 ft (assist by T. Hardaway),103,98
401,4,3:10.0,J. Crawford makes 2-pt jump shot from 17 ft,,105,98
402,4,3:09.0,,Atlanta full timeout,105,98
403,4,3:09.0,L. Mbah a Moute enters the game for W. Johnson,,105,98
404,4,3:09.0,,K. Bazemore enters the game for T. Sefolosha,105,98
405,4,3:09.0,,P. Millsap enters the game for T. Hardaway,105,98
406,4,3:00.0,,K. Bazemore makes 2-pt jump shot from 5 ft (assist by D. Schröder),105,100
407,4,2:38.0,J. Crawford makes 2-pt layup from 2 ft (assist by J. Redick),,107,100
408,4,2:18.0,,Shooting foul by L. Mbah a Moute (drawn by P. Millsap),107,100
409,4,2:18.0,,P. Millsap misses free throw 1 of 2,107,100
410,4,2:18.0,,Offensive rebound by Team,107,100
411,4,2:18.0,,P. Millsap makes free throw 2 of 2,107,101
412,4,2:08.0,J. Crawford makes 2-pt jump shot from 19 ft,,109,101
413,4,2:08.0,Shooting foul by K. Bazemore (drawn by J. Crawford),,109,101
414,4,2:08.0,J. Crawford misses free throw 1 of 1,,109,101
415,4,2:06.0,,Defensive rebound by D. Howard,109,101
416,4,1:48.0,,P. Millsap misses 2-pt jump shot from 12 ft,109,101
417,4,1:47.0,Defensive rebound by J. Redick,,109,101
418,4,1:30.0,Turnover by J. Crawford (bad pass; steal by D. Howard),,109,101
419,4,1:27.0,,K. Bazemore makes 2-pt layup from 1 ft,109,103
420,4,1:27.0,LA Clippers full timeout,,109,103
421,4,1:27.0,R. Felton enters the game for L. Mbah a Moute,,109,103
422,4,1:11.0,J. Crawford misses 2-pt jump shot from 16 ft,,109,103
423,4,1:09.0,Offensive rebound by D. Jordan,,109,103
424,4,0:54.0,A. Rivers makes 3-pt jump shot from 26 ft (assist by R. Felton),,112,103
425,4,0:49.0,Violation by D. Jordan (def goaltending),,112,103
426,4,0:49.0,,D. Schröder makes 2-pt layup from 1 ft,112,105
427,4,0:30.0,R. Felton makes 3-pt jump shot from 23 ft (assist by D. Jordan),,115,105
428,4,0:30.0,,Atlanta full timeout,115,105
429,4,0:30.0,,M. Dunleavy enters the game for D. Howard,115,105
430,4,0:30.0,,T. Hardaway enters the game for M. Delaney,115,105
431,4,0:23.0,,P. Millsap misses 3-pt jump shot from 24 ft,115,105
432,4,0:20.0,Defensive rebound by R. Felton,,115,105
