,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,CLEVELAND_ACTION,OKLAHOMA CITY_SCORE,CLEVELAND_SCORE
395,4,8:40.0,,T. Thompson enters the game for K. Korver,75,82
396,4,8:40.0,,I. Shumpert enters the game for K. Felder,75,82
397,4,8:26.0,,L. James misses 2-pt jump shot from 16 ft,75,82
398,4,8:26.0,Defensive rebound by C. Payne,,75,82
399,4,8:08.0,R. Westbrook misses 3-pt jump shot from 26 ft,,75,82
400,4,8:08.0,,Defensive rebound by L. James,75,82
401,4,7:59.0,,K. Irving makes 2-pt jump shot from 13 ft,75,84
402,4,7:44.0,C. Payne misses 2-pt jump shot from 19 ft,,75,84
403,4,7:44.0,Offensive rebound by K. Singler,,75,84
404,4,7:35.0,C. Payne misses 2-pt layup from 1 ft,,75,84
405,4,7:33.0,,Defensive rebound by T. Thompson,75,84
406,4,7:28.0,,T. Thompson misses 2-pt layup from 2 ft (block by R. Westbrook),75,84
407,4,7:26.0,Defensive rebound by R. Westbrook,,75,84
408,4,7:16.0,K. Singler misses 3-pt jump shot from 25 ft,,75,84
409,4,7:16.0,,Defensive rebound by L. James,75,84
410,4,7:13.0,S. Adams enters the game for J. Lauvergne,,75,84
411,4,7:12.0,,Turnover by I. Shumpert (bad pass; steal by J. Grant),75,84
412,4,7:12.0,Personal foul by K. Irving (drawn by J. Grant),,75,84
413,4,6:59.0,Turnover by S. Adams (lost ball; steal by T. Thompson),,75,84
414,4,6:52.0,,R. Jefferson makes 2-pt layup at rim (assist by I. Shumpert),75,86
415,4,6:38.0,S. Adams misses 2-pt layup from 1 ft (block by T. Thompson),,75,86
416,4,6:38.0,Offensive rebound by Team,,75,86
417,4,6:38.0,V. Oladipo enters the game for K. Singler,,75,86
418,4,6:29.0,R. Westbrook makes 2-pt layup from 1 ft (assist by J. Grant),,77,86
419,4,6:08.0,,I. Shumpert makes 3-pt jump shot from 23 ft (assist by L. James),77,89
420,4,5:59.0,S. Adams makes 2-pt layup at rim (assist by R. Westbrook),,79,89
421,4,5:59.0,Shooting foul by I. Shumpert (drawn by S. Adams),,79,89
422,4,5:59.0,S. Adams makes free throw 1 of 1,,80,89
423,4,5:41.0,,K. Irving makes 2-pt layup from 1 ft,80,91
424,4,5:29.0,V. Oladipo misses 3-pt jump shot from 25 ft,,80,91
425,4,5:29.0,,Defensive rebound by K. Irving,80,91
426,4,5:23.0,,Shooting foul by J. Grant (drawn by L. James),80,91
427,4,5:23.0,,L. James makes free throw 1 of 2,80,92
428,4,5:23.0,,L. James makes free throw 2 of 2,80,93
429,4,5:08.0,R. Westbrook makes 2-pt layup from 1 ft (assist by V. Oladipo),,82,93
430,4,4:42.0,,T. Thompson makes 2-pt dunk at rim (assist by K. Irving),82,95
431,4,4:25.0,Personal foul by I. Shumpert (drawn by R. Westbrook),,82,95
432,4,4:11.0,R. Westbrook misses 2-pt jump shot from 5 ft,,82,95
433,4,4:09.0,,Defensive rebound by T. Thompson,82,95
434,4,3:57.0,,K. Irving makes 3-pt jump shot from 30 ft (assist by L. James),82,98
435,4,3:57.0,Oklahoma City full timeout,,82,98
436,4,3:48.0,V. Oladipo makes 2-pt jump shot from 14 ft (assist by R. Westbrook),,84,98
437,4,3:26.0,,I. Shumpert makes 3-pt jump shot from 25 ft (assist by L. James),84,101
438,4,3:14.0,J. Grant makes 3-pt jump shot from 25 ft (assist by R. Westbrook),,87,101
439,4,2:52.0,,Shooting foul by C. Payne (drawn by T. Thompson),87,101
440,4,2:52.0,,T. Thompson makes free throw 1 of 2,87,102
441,4,2:52.0,,T. Thompson makes free throw 2 of 2,87,103
442,4,2:47.0,J. Grant misses 3-pt jump shot from 26 ft,,87,103
443,4,2:46.0,,Defensive rebound by K. Irving,87,103
444,4,2:42.0,,L. James makes 2-pt dunk at rim (assist by K. Irving),87,105
445,4,2:29.0,Turnover by C. Payne (bad pass; steal by T. Thompson),,87,105
446,4,2:12.0,,T. Thompson makes 2-pt jump shot from 15 ft,87,107
447,4,2:03.0,Shooting foul by I. Shumpert (drawn by R. Westbrook),,87,107
448,4,2:03.0,R. Westbrook misses free throw 1 of 3,,87,107
449,4,2:03.0,Offensive rebound by Team,,87,107
450,4,2:03.0,R. Westbrook makes free throw 2 of 3,,88,107
451,4,2:03.0,Turnover by J. Lauvergne (offensive goaltending),,88,107
452,4,2:03.0,J. Lauvergne enters the game for S. Adams,,88,107
453,4,2:03.0,Á. Abrines enters the game for V. Oladipo,,88,107
454,4,2:03.0,,J. Jones enters the game for L. James,88,107
455,4,2:03.0,,J. McRae enters the game for T. Thompson,88,107
456,4,2:03.0,,D. Liggins enters the game for I. Shumpert,88,107
457,4,2:03.0,,K. Felder enters the game for K. Irving,88,107
458,4,1:49.0,,Turnover by K. Felder (bad pass; steal by C. Payne),88,107
459,4,1:37.0,C. Payne makes 3-pt jump shot from 25 ft (assist by Á. Abrines),,91,107
460,4,1:25.0,,K. Felder misses 2-pt jump shot from 17 ft,91,107
461,4,1:23.0,Defensive rebound by J. Grant,,91,107
462,4,1:11.0,C. Payne misses 2-pt jump shot from 14 ft,,91,107
463,4,1:11.0,,Defensive rebound by R. Jefferson,91,107
464,4,1:04.0,,D. Liggins misses 2-pt layup from 1 ft,91,107
465,4,1:02.0,Defensive rebound by J. Lauvergne,,91,107
466,4,0:52.0,J. Lauvergne misses 2-pt jump shot from 7 ft (block by D. Liggins),,91,107
467,4,0:52.0,Offensive rebound by Team,,91,107
468,4,0:48.0,Turnover by J. Lauvergne (bad pass; steal by D. Liggins),,91,107
469,4,0:25.0,,K. Felder misses 2-pt jump shot from 8 ft (block by C. Payne),91,107
470,4,0:23.0,Defensive rebound by J. Lauvergne,,91,107
471,4,0:14.0,J. Grant misses 3-pt jump shot from 24 ft,,91,107
472,4,0:14.0,,Defensive rebound by J. McRae,91,107
