,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,UTAH_ACTION,MINNESOTA_SCORE,UTAH_SCORE
389,4,4:29.0,,Violation by J. Withey (kicked ball),93,65
390,4,4:25.0,S. Muhammad makes 2-pt dunk at rim (assist by N. Bjelica),,95,65
391,4,4:03.0,,D. Exum makes 2-pt hook shot from 3 ft,95,67
392,4,3:51.0,S. Muhammad makes 2-pt jump shot from 5 ft,,97,67
393,4,3:36.0,,D. Exum makes 2-pt dunk at rim (assist by A. Burks),97,69
394,4,3:15.0,Turnover by T. Jones (traveling),,97,69
395,4,3:03.0,,D. Exum misses 2-pt jump shot from 4 ft (block by C. Aldrich),97,69
396,4,3:01.0,,Offensive rebound by J. Withey,97,69
397,4,2:59.0,,A. Burks makes 2-pt dunk at rim (assist by J. Withey),97,71
398,4,2:45.0,K. Dunn makes 3-pt jump shot from 25 ft (assist by N. Bjelica),,100,71
399,4,2:31.0,,T. Lyles makes 2-pt layup from 2 ft (assist by A. Burks),100,73
400,4,2:21.0,Personal foul by A. Burks (drawn by S. Muhammad),,100,73
401,4,2:21.0,S. Muhammad makes free throw 1 of 2,,101,73
402,4,2:21.0,S. Muhammad makes free throw 2 of 2,,102,73
403,4,2:14.0,,Turnover by T. Lyles (lost ball; steal by C. Aldrich),102,73
404,4,2:10.0,Turnover by S. Muhammad (lost ball),,102,73
405,4,1:56.0,,Shooting foul by C. Aldrich (drawn by A. Burks),102,73
406,4,1:56.0,,A. Burks makes free throw 1 of 2,102,74
407,4,1:56.0,,A. Burks makes free throw 2 of 2,102,75
408,4,1:39.0,T. Jones misses 3-pt jump shot from 24 ft,,102,75
409,4,1:37.0,,Defensive rebound by A. Burks,102,75
410,4,1:28.0,,A. Burks misses 2-pt layup from 3 ft (block by N. Bjelica),102,75
411,4,1:28.0,Defensive rebound by N. Bjelica,,102,75
412,4,1:13.0,S. Muhammad misses 2-pt layup from 2 ft,,102,75
413,4,1:12.0,,Defensive rebound by R. Neto,102,75
414,4,1:12.0,,Personal foul by S. Muhammad (drawn by R. Neto),102,75
415,4,1:12.0,,R. Neto makes free throw 1 of 2,102,76
416,4,1:12.0,,R. Neto misses free throw 2 of 2,102,76
417,4,1:11.0,Defensive rebound by C. Aldrich,,102,76
418,4,0:51.0,N. Bjelica makes 2-pt jump shot from 4 ft,,104,76
419,4,0:36.0,,J. Withey makes 2-pt layup from 2 ft (assist by R. Neto),104,78
420,4,0:16.0,T. Jones makes 3-pt jump shot from 24 ft (assist by S. Muhammad),,107,78
421,4,0:00.0,,J. Withey makes 2-pt layup from 3 ft (assist by D. Exum),107,80
