,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,NEW YORK_ACTION,GOLDEN STATE_SCORE,NEW YORK_SCORE
386,4,6:20.0,S. Curry enters the game for D. West,,97,93
387,4,6:05.0,S. Curry misses 2-pt layup from 2 ft,,97,93
388,4,6:03.0,,Defensive rebound by L. Thomas,97,93
389,4,5:56.0,,K. Porziņģis makes 3-pt jump shot from 25 ft (assist by D. Rose),97,96
390,4,5:41.0,K. Thompson makes 3-pt jump shot from 24 ft (assist by S. Curry),,100,96
391,4,5:16.0,,K. Porziņģis misses 3-pt jump shot from 25 ft,100,96
392,4,5:15.0,,Offensive rebound by Team,100,96
393,4,5:01.0,,D. Rose misses 2-pt jump shot from 15 ft,100,96
394,4,4:59.0,Defensive rebound by S. Curry,,100,96
395,4,4:39.0,K. Thompson misses 2-pt jump shot from 17 ft,,100,96
396,4,4:38.0,Offensive rebound by P. McCaw,,100,96
397,4,4:35.0,Shooting foul by R. Baker (drawn by D. Green),,100,96
398,4,4:35.0,D. Green makes free throw 1 of 2,,101,96
399,4,4:35.0,A. Iguodala enters the game for K. Thompson,,101,96
400,4,4:35.0,D. Green makes free throw 2 of 2,,102,96
401,4,4:22.0,,L. Thomas misses 2-pt layup from 2 ft (block by D. Green),102,96
402,4,4:20.0,Defensive rebound by P. McCaw,,102,96
403,4,4:12.0,S. Curry misses 3-pt jump shot from 25 ft,,102,96
404,4,4:10.0,,Defensive rebound by K. Porziņģis,102,96
405,4,4:06.0,,D. Rose makes 2-pt layup from 2 ft,102,98
406,4,4:06.0,,Shooting foul by S. Curry (drawn by D. Rose),102,98
407,4,4:06.0,,C. Lee enters the game for L. Thomas,102,98
408,4,4:06.0,K. Thompson enters the game for Z. Pachulia,,102,98
409,4,4:06.0,,D. Rose makes free throw 1 of 1,102,99
410,4,3:53.0,,Violation by R. Baker (kicked ball),102,99
411,4,3:40.0,P. McCaw makes 2-pt layup from 2 ft (assist by A. Iguodala),,104,99
412,4,3:17.0,,Turnover by R. Baker (bad pass; steal by K. Thompson),104,99
413,4,3:01.0,K. Thompson makes 2-pt layup from 2 ft (assist by D. Green),,106,99
414,4,3:01.0,,New York full timeout,106,99
415,4,3:01.0,,L. Thomas enters the game for R. Baker,106,99
416,4,2:38.0,,D. Rose misses 2-pt jump shot from 5 ft,106,99
417,4,2:36.0,,Offensive rebound by K. Porziņģis,106,99
418,4,2:36.0,,K. Porziņģis makes 2-pt dunk at rim,106,101
419,4,2:10.0,K. Thompson makes 2-pt jump shot from 20 ft (assist by A. Iguodala),,108,101
420,4,1:48.0,,Turnover by K. Porziņģis (lost ball; steal by D. Green),108,101
421,4,1:40.0,K. Thompson misses 3-pt jump shot from 23 ft,,108,101
422,4,1:39.0,,Defensive rebound by D. Rose,108,101
423,4,1:33.0,,Turnover by D. Rose (bad pass; steal by S. Curry),108,101
424,4,1:09.0,S. Curry makes 2-pt jump shot from 22 ft,,110,101
425,4,1:09.0,,New York full timeout,110,101
426,4,1:04.0,,K. Porziņģis makes 2-pt hook shot from 4 ft (assist by D. Rose),110,103
427,4,0:47.0,K. Thompson misses 3-pt jump shot from 24 ft,,110,103
428,4,0:45.0,,Defensive rebound by L. Thomas,110,103
429,4,0:40.0,,D. Rose makes 2-pt layup from 2 ft,110,105
430,4,0:30.0,Personal foul by C. Lee (drawn by S. Curry),,110,105
431,4,0:30.0,S. Curry makes free throw 1 of 2,,111,105
432,4,0:30.0,S. Curry makes free throw 2 of 2,,112,105
433,4,0:30.0,,New York full timeout,112,105
434,4,0:30.0,,J. Holiday enters the game for L. Thomas,112,105
435,4,0:19.0,,K. Porziņģis misses 2-pt jump shot from 4 ft,112,105
436,4,0:18.0,,Offensive rebound by K. Porziņģis,112,105
437,4,0:18.0,,K. Porziņģis misses 2-pt layup from 4 ft,112,105
438,4,0:16.0,,Offensive rebound by C. Anthony,112,105
439,4,0:14.0,,C. Lee misses 3-pt jump shot from 24 ft,112,105
440,4,0:12.0,Defensive rebound by D. Green,,112,105
