,QUARTER,TIME_REMAINING,DALLAS_ACTION,PHOENIX_ACTION,DALLAS_SCORE,PHOENIX_SCORE
388,4,5:41.0,,Turnover by D. Booker (bad pass; steal by S. Curry),99,89
389,4,5:37.0,W. Matthews misses 3-pt jump shot from 26 ft,,99,89
390,4,5:33.0,Offensive rebound by H. Barnes,,99,89
391,4,5:31.0,W. Matthews misses 3-pt jump shot from 26 ft,,99,89
392,4,5:30.0,,Defensive rebound by D. Booker,99,89
393,4,5:18.0,,Turnover by D. Booker (bad pass; steal by W. Matthews),99,89
394,4,5:07.0,D. Williams misses 2-pt jump shot from 13 ft,,99,89
395,4,5:07.0,Offensive rebound by Team,,99,89
396,4,5:04.0,H. Barnes misses 2-pt jump shot from 17 ft,,99,89
397,4,5:02.0,,Defensive rebound by T. Chandler,99,89
398,4,4:47.0,,T. Ulis misses 2-pt jump shot from 16 ft,99,89
399,4,4:43.0,Defensive rebound by D. Powell,,99,89
400,4,4:28.0,H. Barnes misses 2-pt jump shot from 5 ft,,99,89
401,4,4:26.0,,Defensive rebound by T. Chandler,99,89
402,4,4:22.0,,D. Booker makes 2-pt layup from 3 ft,99,91
403,4,4:22.0,Dallas full timeout,,99,91
404,4,4:22.0,,E. Bledsoe enters the game for T. Ulis,99,91
405,4,4:22.0,D. Nowitzki enters the game for D. Powell,,99,91
406,4,4:05.0,W. Matthews makes 3-pt jump shot from 25 ft (assist by D. Williams),,102,91
407,4,3:49.0,,D. Booker makes 3-pt jump shot from 26 ft,102,94
408,4,3:25.0,W. Matthews makes 3-pt jump shot from 24 ft (assist by D. Williams),,105,94
409,4,3:10.0,,E. Bledsoe misses 2-pt jump shot from 13 ft,105,94
410,4,3:08.0,Defensive rebound by S. Curry,,105,94
411,4,2:47.0,D. Williams misses 2-pt jump shot from 17 ft,,105,94
412,4,2:43.0,,Defensive rebound by M. Chriss,105,94
413,4,2:41.0,,D. Booker makes 2-pt layup from 2 ft (assist by E. Bledsoe),105,96
414,4,2:41.0,,Shooting foul by D. Williams (drawn by D. Booker),105,96
415,4,2:41.0,,P. Tucker enters the game for T. Warren,105,96
416,4,2:41.0,,D. Booker makes free throw 1 of 1,105,97
417,4,2:22.0,D. Nowitzki misses 2-pt jump shot from 20 ft,,105,97
418,4,2:20.0,,Defensive rebound by M. Chriss,105,97
419,4,2:10.0,,Shooting foul by H. Barnes (drawn by D. Booker),105,97
420,4,2:10.0,,D. Booker makes free throw 1 of 2,105,98
421,4,2:10.0,,D. Booker makes free throw 2 of 2,105,99
422,4,1:55.0,D. Nowitzki makes 3-pt jump shot from 25 ft (assist by W. Matthews),,108,99
423,4,1:43.0,,D. Booker makes 2-pt layup from 1 ft,108,101
424,4,1:31.0,W. Matthews misses 3-pt jump shot from 25 ft,,108,101
425,4,1:29.0,,Defensive rebound by M. Chriss,108,101
426,4,1:21.0,,Personal foul by S. Curry (drawn by D. Booker),108,101
427,4,1:09.0,,P. Tucker misses 3-pt jump shot from 23 ft,108,101
428,4,1:07.0,Defensive rebound by H. Barnes,,108,101
429,4,0:45.0,S. Curry makes 3-pt jump shot from 24 ft (assist by H. Barnes),,111,101
430,4,0:45.0,,Phoenix full timeout,111,101
431,4,0:45.0,D. Finney-Smith enters the game for D. Nowitzki,,111,101
432,4,0:43.0,,D. Booker makes 3-pt jump shot from 24 ft (assist by P. Tucker),111,104
433,4,0:21.0,D. Williams misses 2-pt jump shot from 4 ft,,111,104
434,4,0:19.0,Offensive rebound by D. Williams,,111,104
435,4,0:18.0,Turnover by Team (shot clock),,111,104
436,4,0:18.0,,Phoenix full timeout,111,104
437,4,0:15.0,,D. Booker makes 3-pt jump shot from 26 ft,111,107
438,4,0:14.0,Personal take foul by T. Chandler (drawn by D. Finney-Smith),,111,107
439,4,0:14.0,D. Finney-Smith makes free throw 1 of 2,,112,107
440,4,0:14.0,D. Finney-Smith makes free throw 2 of 2,,113,107
441,4,0:12.0,,Personal foul by W. Matthews (drawn by D. Booker),113,107
442,4,0:12.0,,D. Booker makes free throw 1 of 2,113,108
443,4,0:12.0,,D. Booker misses free throw 2 of 2,113,108
444,4,0:12.0,,T. Ulis enters the game for E. Bledsoe,113,108
445,4,0:12.0,D. Powell enters the game for S. Curry,,113,108
446,4,0:12.0,D. Nowitzki enters the game for D. Finney-Smith,,113,108
447,4,0:11.0,,Offensive rebound by T. Ulis,113,108
448,4,0:02.0,,D. Booker misses 2-pt jump shot from 7 ft,113,108
449,4,0:01.0,,Offensive rebound by P. Tucker,113,108
450,4,0:00.0,,P. Tucker misses 2-pt layup from 2 ft (block by H. Barnes),113,108
451,4,0:00.0,,Offensive rebound by Team,113,108
