,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,WASHINGTON_ACTION,CHARLOTTE_SCORE,WASHINGTON_SCORE
376,4,1:28.0,,Defensive rebound by B. Beal,100,102
377,4,1:10.0,,J. Wall makes 2-pt jump shot from 20 ft,100,104
378,4,0:56.0,M. Kidd-Gilchrist misses 2-pt jump shot from 16 ft,,100,104
379,4,0:55.0,,Defensive rebound by J. Wall,100,104
380,4,0:36.0,,J. Wall makes 2-pt layup from 1 ft,100,106
381,4,0:36.0,Charlotte full timeout,,100,106
382,4,0:36.0,M. Belinelli enters the game for M. Kidd-Gilchrist,,100,106
383,4,0:27.0,C. Zeller makes 2-pt dunk at rim (assist by K. Walker),,102,106
384,4,0:25.0,,Personal foul by N. Batum (drawn by B. Beal),102,106
385,4,0:25.0,,B. Beal makes free throw 1 of 2,102,107
386,4,0:25.0,,M. Thornton enters the game for M. Gortat,102,107
387,4,0:25.0,,B. Beal makes free throw 2 of 2,102,108
388,4,0:18.0,K. Walker makes 2-pt layup from 1 ft,,104,108
389,4,0:15.0,,Turnover by J. Wall (lost ball; steal by N. Batum),104,108
390,4,0:11.0,C. Zeller makes 2-pt layup from 1 ft,,106,108
391,4,0:11.0,,Washington full timeout,106,108
392,4,0:11.0,M. Kidd-Gilchrist enters the game for M. Belinelli,,106,108
393,4,0:10.0,,Personal take foul by K. Walker (drawn by J. Wall),106,108
394,4,0:10.0,,J. Wall misses free throw 1 of 2,106,108
395,4,0:10.0,,Offensive rebound by Team,106,108
396,4,0:10.0,,J. Wall makes free throw 2 of 2,106,109
397,4,0:10.0,Charlotte full timeout,,106,109
398,4,0:10.0,M. Belinelli enters the game for M. Kidd-Gilchrist,,106,109
399,4,0:06.0,N. Batum misses 3-pt jump shot from 29 ft,,106,109
400,4,0:04.0,Offensive rebound by K. Walker,,106,109
401,4,0:02.0,K. Walker misses 3-pt jump shot from 26 ft,,106,109
402,4,0:00.0,Offensive rebound by Team,,106,109
