,QUARTER,TIME_REMAINING,DALLAS_ACTION,MINNESOTA_ACTION,DALLAS_SCORE,MINNESOTA_SCORE
377,4,1:25.0,D. Williams misses 3-pt jump shot from 24 ft,,85,97
378,4,1:24.0,,Defensive rebound by K. Towns,85,97
379,4,1:10.0,,R. Rubio misses 2-pt layup from 1 ft,85,97
380,4,1:09.0,Defensive rebound by Team,,85,97
381,4,1:09.0,,Loose ball foul by N. Bjelica (drawn by D. Nowitzki),85,97
382,4,1:09.0,D. Nowitzki makes free throw 1 of 2,,86,97
383,4,1:09.0,D. Nowitzki makes free throw 2 of 2,,87,97
384,4,0:48.0,,T. Jones makes 2-pt jump shot from 10 ft,87,99
385,4,0:48.0,Dallas full timeout,,87,99
386,4,0:48.0,J. Anderson enters the game for D. Nowitzki,,87,99
387,4,0:39.0,S. Curry makes 3-pt jump shot from 25 ft (assist by D. Williams),,90,99
388,4,0:33.0,,Personal foul by W. Matthews (drawn by R. Rubio),90,99
389,4,0:33.0,,R. Rubio makes free throw 1 of 2,90,100
390,4,0:33.0,D. Finney-Smith enters the game for D. Williams,,90,100
391,4,0:33.0,,R. Rubio makes free throw 2 of 2,90,101
392,4,0:23.0,H. Barnes makes 2-pt layup from 1 ft,,92,101
393,4,0:13.0,,Turnover by R. Rubio (lost ball),92,101
394,4,0:13.0,D. Powell enters the game for H. Barnes,,92,101
395,4,0:08.0,Turnover by S. Curry (bad pass; steal by T. Jones),,92,101
