,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,MIAMI_ACTION,CLEVELAND_SCORE,MIAMI_SCORE
389,4,6:07.0,,Defensive rebound by T. Johnson,97,100
390,4,6:01.0,,Miami full timeout,97,100
391,4,5:54.0,,W. Ellington makes 3-pt jump shot from 25 ft (assist by T. Johnson),97,103
392,4,5:45.0,Personal foul by O. White (drawn by C. Frye),,97,103
393,4,5:45.0,C. Frye makes free throw 1 of 2,,98,103
394,4,5:45.0,,G. Dragić enters the game for O. White,98,103
395,4,5:45.0,C. Frye makes free throw 2 of 2,,99,103
396,4,5:27.0,,W. Ellington makes 3-pt jump shot from 22 ft (assist by J. Johnson),99,106
397,4,5:04.0,D. Williams misses 3-pt jump shot from 25 ft,,99,106
398,4,5:03.0,,Defensive rebound by J. Johnson,99,106
399,4,4:50.0,,J. Johnson misses 2-pt layup from 2 ft,99,106
400,4,4:49.0,Defensive rebound by K. Korver,,99,106
401,4,4:43.0,K. Korver misses 3-pt jump shot from 26 ft,,99,106
402,4,4:42.0,Offensive rebound by J. Smith,,99,106
403,4,4:35.0,J. Smith misses 3-pt jump shot from 24 ft,,99,106
404,4,4:34.0,,Defensive rebound by T. Johnson,99,106
405,4,4:15.0,,G. Dragić misses 2-pt jump shot from 18 ft,99,106
406,4,4:14.0,Defensive rebound by K. Korver,,99,106
407,4,4:06.0,K. Korver makes 3-pt jump shot from 23 ft (assist by J. Smith),,102,106
408,4,3:49.0,,Turnover by T. Johnson (bad pass; steal by J. Smith),102,106
409,4,3:43.0,K. Korver misses 3-pt jump shot from 24 ft,,102,106
410,4,3:42.0,Offensive rebound by C. Frye,,102,106
411,4,3:33.0,Shooting foul by J. Richardson (drawn by D. Williams),,102,106
412,4,3:33.0,D. Williams misses free throw 1 of 2,,102,106
413,4,3:33.0,Offensive rebound by Team,,102,106
414,4,3:33.0,D. Williams misses free throw 2 of 2,,102,106
415,4,3:33.0,,H. Whiteside enters the game for T. Johnson,102,106
416,4,3:33.0,K. Love enters the game for C. Frye,,102,106
417,4,3:32.0,,Defensive rebound by H. Whiteside,102,106
418,4,3:08.0,,J. Johnson misses 3-pt jump shot from 24 ft,102,106
419,4,3:07.0,Defensive rebound by K. Love,,102,106
420,4,3:06.0,Personal foul by H. Whiteside (drawn by K. Love),,102,106
421,4,3:06.0,K. Love makes free throw 1 of 2,,103,106
422,4,3:06.0,K. Love makes free throw 2 of 2,,104,106
423,4,2:44.0,,G. Dragić misses 2-pt jump shot from 8 ft,104,106
424,4,2:43.0,Defensive rebound by D. Williams,,104,106
425,4,2:27.0,D. Williams makes 2-pt jump shot from 8 ft,,106,106
426,4,2:13.0,,J. Johnson misses 2-pt dunk at rim,106,106
427,4,2:12.0,Defensive rebound by K. Korver,,106,106
428,4,2:03.0,K. Korver misses 3-pt jump shot from 25 ft,,106,106
429,4,2:02.0,Offensive rebound by Team,,106,106
430,4,2:02.0,Official timeout,,106,106
431,4,2:02.0,,T. Johnson enters the game for W. Ellington,106,106
432,4,1:55.0,Turnover by D. Williams (bad pass; steal by J. Richardson),,106,106
433,4,1:52.0,,Turnover by J. Richardson (lost ball; steal by D. Williams),106,106
434,4,1:42.0,K. Love misses 2-pt layup from 1 ft,,106,106
435,4,1:41.0,Offensive rebound by K. Love,,106,106
436,4,1:40.0,K. Love makes 2-pt layup from 1 ft,,108,106
437,4,1:32.0,,J. Johnson misses 3-pt jump shot from 26 ft,108,106
438,4,1:31.0,Defensive rebound by J. Smith,,108,106
439,4,1:18.0,K. Korver misses 3-pt jump shot from 26 ft (block by H. Whiteside),,108,106
440,4,1:17.0,,Defensive rebound by G. Dragić,108,106
441,4,1:08.0,,Personal foul by D. Williams (drawn by H. Whiteside),108,106
442,4,1:08.0,,Miami full timeout,108,106
443,4,1:08.0,,W. Ellington enters the game for T. Johnson,108,106
444,4,0:55.0,,G. Dragić makes 2-pt jump shot from 22 ft (assist by J. Johnson),108,108
445,4,0:39.0,D. Williams misses 2-pt jump shot from 13 ft (block by J. Richardson),,108,108
446,4,0:37.0,,Defensive rebound by H. Whiteside,108,108
447,4,0:26.0,,W. Ellington misses 3-pt jump shot from 24 ft,108,108
448,4,0:25.0,,Offensive rebound by J. Richardson,108,108
449,4,0:12.0,Offensive charge foul by J. Johnson (drawn by K. Korver),,108,108
450,4,0:12.0,,Turnover by J. Johnson (offensive foul),108,108
451,4,0:12.0,Cleveland full timeout,,108,108
452,4,0:12.0,,T. Johnson enters the game for W. Ellington,108,108
453,4,0:04.0,Turnover by D. Williams (bad pass; steal by H. Whiteside),,108,108
454,1OT,4:43.0,,T. Johnson makes 2-pt jump shot from 8 ft,108,110
455,1OT,4:27.0,J. Smith misses 2-pt jump shot from 19 ft,,108,110
456,1OT,4:26.0,,Defensive rebound by H. Whiteside,108,110
457,1OT,4:09.0,,G. Dragić misses 2-pt layup from 1 ft,108,110
458,1OT,4:08.0,,Offensive rebound by H. Whiteside,108,110
459,1OT,4:07.0,,H. Whiteside makes 2-pt layup from 1 ft,108,112
460,1OT,3:56.0,I. Shumpert misses 2-pt jump shot from 22 ft,,108,112
461,1OT,3:55.0,,Defensive rebound by G. Dragić,108,112
462,1OT,3:44.0,,J. Johnson misses 3-pt jump shot from 24 ft,108,112
463,1OT,3:43.0,Defensive rebound by K. Love,,108,112
464,1OT,3:25.0,J. Smith misses 2-pt jump shot from 10 ft,,108,112
465,1OT,3:24.0,,Defensive rebound by H. Whiteside,108,112
466,1OT,3:09.0,,H. Whiteside makes 2-pt jump shot from 15 ft (assist by J. Johnson),108,114
467,1OT,3:09.0,Cleveland full timeout,,108,114
468,1OT,3:09.0,R. Jefferson enters the game for C. Frye,,108,114
469,1OT,3:09.0,K. Korver enters the game for I. Shumpert,,108,114
470,1OT,2:55.0,K. Korver makes 3-pt jump shot from 25 ft (assist by D. Williams),,111,114
471,1OT,2:37.0,,T. Johnson makes 2-pt layup from 1 ft,111,116
472,1OT,2:25.0,K. Love makes 3-pt jump shot from 23 ft (assist by D. Williams),,114,116
473,1OT,2:25.0,Shooting foul by T. Johnson (drawn by K. Love),,114,116
474,1OT,2:25.0,K. Love makes free throw 1 of 1,,115,116
475,1OT,2:05.0,,Miami full timeout,115,116
476,1OT,2:01.0,,G. Dragić misses 2-pt jump shot from 10 ft,115,116
477,1OT,2:00.0,,Offensive rebound by H. Whiteside,115,116
478,1OT,1:59.0,,Shooting foul by K. Love (drawn by H. Whiteside),115,116
479,1OT,1:59.0,,H. Whiteside makes free throw 1 of 2,115,117
480,1OT,1:59.0,,H. Whiteside makes free throw 2 of 2,115,118
481,1OT,1:42.0,Cleveland full timeout,,115,118
482,1OT,1:38.0,K. Love misses 3-pt jump shot from 23 ft,,115,118
483,1OT,1:37.0,,Defensive rebound by H. Whiteside,115,118
484,1OT,1:15.0,,H. Whiteside misses 2-pt jump shot from 12 ft,115,118
485,1OT,1:14.0,Defensive rebound by K. Korver,,115,118
486,1OT,1:05.0,Shooting foul by T. Johnson (drawn by K. Korver),,115,118
487,1OT,1:05.0,K. Korver makes free throw 1 of 2,,116,118
488,1OT,1:05.0,K. Korver makes free throw 2 of 2,,117,118
489,1OT,0:42.0,,J. Richardson makes 2-pt jump shot from 20 ft (assist by J. Johnson),117,120
490,1OT,0:34.0,D. Williams makes 3-pt jump shot from 25 ft,,120,120
491,1OT,0:34.0,Shooting foul by J. Johnson (drawn by D. Williams),,120,120
492,1OT,0:34.0,,W. Ellington enters the game for J. Johnson,120,120
493,1OT,0:34.0,D. Williams makes free throw 1 of 1,,121,120
494,1OT,0:34.0,,Miami full timeout,121,120
495,1OT,0:29.0,,Shooting foul by K. Love (drawn by T. Johnson),121,120
496,1OT,0:29.0,,T. Johnson makes free throw 1 of 2,121,121
497,1OT,0:29.0,C. Frye enters the game for K. Love,,121,120
498,1OT,0:29.0,,T. Johnson makes free throw 2 of 2,121,122
499,1OT,0:29.0,Cleveland full timeout,,121,122
500,1OT,0:22.0,D. Williams misses 2-pt jump shot from 19 ft,,121,122
501,1OT,0:21.0,,Defensive rebound by J. Richardson,121,122
502,1OT,0:14.0,,Personal foul by K. Korver (drawn by T. Johnson),121,122
503,1OT,0:14.0,,T. Johnson makes free throw 1 of 2,121,123
504,1OT,0:14.0,,T. Johnson makes free throw 2 of 2,121,124
505,1OT,0:01.0,C. Frye misses 3-pt jump shot from 26 ft,,121,124
506,1OT,0:00.0,Offensive rebound by R. Jefferson,,121,124
