,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,DETROIT_ACTION,CHARLOTTE_SCORE,DETROIT_SCORE
384,3,0:01.0,,M. Morris makes 3-pt jump shot from 33 ft,70,85
385,4,11:43.0,,K. Caldwell-Pope misses 2-pt jump shot from 16 ft,70,85
386,4,11:42.0,Defensive rebound by M. Belinelli,,70,85
387,4,11:26.0,F. Kaminsky misses 2-pt jump shot from 17 ft,,70,85
388,4,11:24.0,,Defensive rebound by K. Caldwell-Pope,70,85
389,4,11:10.0,,Shooting foul by F. Kaminsky (drawn by T. Harris),70,85
390,4,11:10.0,,T. Harris makes free throw 1 of 2,70,86
391,4,11:10.0,,T. Harris makes free throw 2 of 2,70,87
392,4,10:52.0,S. Hawes makes 2-pt layup from 1 ft,,72,87
393,4,10:39.0,,Turnover by K. Caldwell-Pope (bad pass; steal by J. Lamb),72,87
394,4,10:37.0,Personal foul by K. Caldwell-Pope (drawn by R. Sessions),,72,87
395,4,10:21.0,M. Belinelli misses 2-pt layup from 2 ft,,72,87
396,4,10:20.0,,Defensive rebound by B. Marjanović,72,87
397,4,10:14.0,,I. Smith makes 2-pt layup at rim,72,89
398,4,10:02.0,M. Belinelli misses 2-pt jump shot from 23 ft,,72,89
399,4,10:01.0,,Defensive rebound by J. Leuer,72,89
400,4,9:54.0,,T. Harris makes 2-pt jump shot from 13 ft (assist by I. Smith),72,91
401,4,9:54.0,Charlotte full timeout,,72,91
402,4,9:54.0,K. Walker enters the game for J. Lamb,,72,91
403,4,9:54.0,M. Williams enters the game for F. Kaminsky,,72,91
404,4,9:54.0,,A. Drummond enters the game for B. Marjanović,72,91
405,4,9:27.0,K. Walker makes 2-pt jump shot from 9 ft,,74,91
406,4,9:04.0,,T. Harris misses 3-pt jump shot from 24 ft,74,91
407,4,9:04.0,Defensive rebound by K. Walker,,74,91
408,4,8:53.0,S. Hawes misses 3-pt jump shot from 26 ft,,74,91
409,4,8:52.0,,Defensive rebound by K. Caldwell-Pope,74,91
410,4,8:42.0,,A. Drummond misses 2-pt hook shot from 7 ft,74,91
411,4,8:41.0,Defensive rebound by M. Williams,,74,91
412,4,8:29.0,K. Walker makes 2-pt layup from 2 ft (assist by S. Hawes),,76,91
413,4,8:07.0,,Turnover by J. Leuer (bad pass; steal by M. Belinelli),76,91
414,4,8:02.0,Shooting foul by J. Leuer (drawn by M. Williams),,76,91
415,4,8:02.0,M. Williams makes free throw 1 of 2,,77,91
416,4,8:02.0,M. Williams makes free throw 2 of 2,,78,91
417,4,7:38.0,,I. Smith misses 2-pt jump shot from 19 ft,78,91
418,4,7:38.0,Defensive rebound by K. Walker,,78,91
419,4,7:30.0,K. Walker misses 2-pt jump shot from 6 ft (block by I. Smith),,78,91
420,4,7:29.0,Offensive rebound by K. Walker,,78,91
421,4,7:26.0,M. Williams makes 3-pt jump shot from 27 ft (assist by K. Walker),,81,91
422,4,7:26.0,,Detroit full timeout,81,91
423,4,7:26.0,,R. Jackson enters the game for J. Leuer,81,91
424,4,7:26.0,,M. Morris enters the game for I. Smith,81,91
425,4,7:06.0,,T. Harris misses 2-pt jump shot from 19 ft,81,91
426,4,7:06.0,,Offensive rebound by Team,81,91
427,4,7:06.0,,Personal foul by M. Belinelli (drawn by M. Morris),81,91
428,4,6:55.0,,M. Morris makes 3-pt jump shot from 26 ft (assist by R. Jackson),81,94
429,4,6:32.0,K. Walker makes 2-pt layup at rim,,83,94
430,4,6:19.0,,R. Jackson misses 2-pt layup from 1 ft,83,94
431,4,6:18.0,Defensive rebound by M. Williams,,83,94
432,4,6:04.0,K. Walker makes 3-pt jump shot from 27 ft,,86,94
433,4,5:50.0,,T. Harris makes 3-pt jump shot from 26 ft (assist by R. Jackson),86,97
434,4,5:31.0,S. Hawes makes 3-pt jump shot from 23 ft (assist by R. Sessions),,89,97
435,4,5:13.0,,A. Drummond makes 2-pt hook shot from 6 ft (assist by M. Morris),89,99
436,4,4:58.0,K. Walker makes 2-pt layup at rim,,91,99
437,4,4:58.0,Away from play foul by A. Drummond (drawn by S. Hawes),,91,99
438,4,4:58.0,S. Hawes makes free throw 1 of 1,,92,99
439,4,4:43.0,,A. Drummond misses 2-pt hook shot at rim,92,99
440,4,4:43.0,Defensive rebound by S. Hawes,,92,99
441,4,4:31.0,K. Walker misses 3-pt jump shot from 26 ft,,92,99
442,4,4:31.0,,Defensive rebound by A. Drummond,92,99
443,4,4:22.0,,A. Drummond makes 2-pt layup from 2 ft (assist by R. Jackson),92,101
444,4,4:04.0,M. Williams makes 2-pt jump shot from 15 ft (assist by K. Walker),,94,101
445,4,3:51.0,,R. Jackson makes 2-pt layup at rim,94,103
446,4,3:51.0,,Shooting foul by K. Walker (drawn by R. Jackson),94,103
447,4,3:51.0,M. Kidd-Gilchrist enters the game for M. Belinelli,,94,103
448,4,3:51.0,,R. Jackson makes free throw 1 of 1,94,104
449,4,3:37.0,S. Hawes makes 2-pt layup from 1 ft (assist by M. Williams),,96,104
450,4,3:18.0,,Shooting foul by K. Walker (drawn by R. Jackson),96,104
451,4,3:18.0,,R. Jackson makes free throw 1 of 2,96,105
452,4,3:18.0,,R. Jackson makes free throw 2 of 2,96,106
453,4,3:07.0,R. Sessions makes 2-pt jump shot from 8 ft (assist by S. Hawes),,98,106
454,4,2:46.0,,K. Caldwell-Pope misses 2-pt jump shot from 19 ft,98,106
455,4,2:46.0,,Offensive rebound by M. Morris,98,106
456,4,2:46.0,,Personal foul by M. Kidd-Gilchrist (drawn by M. Morris),98,106
457,4,2:46.0,Official timeout,,98,106
458,4,2:46.0,,M. Morris makes free throw 1 of 2,98,107
459,4,2:46.0,,M. Morris makes free throw 2 of 2,98,108
460,4,2:33.0,M. Williams misses 2-pt jump shot from 18 ft,,98,108
461,4,2:33.0,,Defensive rebound by A. Drummond,98,108
462,4,2:18.0,,A. Drummond misses 2-pt jump shot from 5 ft (block by M. Williams),98,108
463,4,2:17.0,Defensive rebound by M. Kidd-Gilchrist,,98,108
464,4,2:12.0,K. Walker makes 3-pt jump shot from 25 ft (assist by M. Williams),,101,108
465,4,1:54.0,,M. Morris misses 3-pt jump shot from 26 ft,101,108
466,4,1:54.0,Defensive rebound by M. Williams,,101,108
467,4,1:44.0,S. Hawes makes 3-pt jump shot from 26 ft (assist by K. Walker),,104,108
468,4,1:31.0,,R. Jackson makes 2-pt layup from 1 ft,104,110
469,4,1:18.0,K. Walker makes 2-pt jump shot from 8 ft,,106,110
470,4,1:00.0,,R. Jackson misses 2-pt layup at rim,106,110
471,4,1:00.0,Defensive rebound by M. Kidd-Gilchrist,,106,110
472,4,0:48.0,S. Hawes misses 2-pt jump shot from 9 ft (block by M. Morris),,106,110
473,4,0:48.0,Offensive rebound by Team,,106,110
474,4,0:48.0,,J. Leuer enters the game for A. Drummond,106,110
475,4,0:43.0,K. Walker makes 2-pt jump shot from 18 ft,,108,110
476,4,0:27.0,,R. Jackson makes 2-pt jump shot from 15 ft,108,112
477,4,0:27.0,Charlotte full timeout,,108,112
478,4,0:27.0,M. Belinelli enters the game for M. Kidd-Gilchrist,,108,112
479,4,0:19.0,K. Walker makes 2-pt layup from 1 ft,,110,112
480,4,0:13.0,,Personal foul by R. Sessions (drawn by R. Jackson),110,112
481,4,0:13.0,,R. Jackson misses free throw 1 of 2,110,112
482,4,0:13.0,,Offensive rebound by Team,110,112
483,4,0:13.0,M. Kidd-Gilchrist enters the game for M. Belinelli,,110,112
484,4,0:13.0,M. Belinelli enters the game for M. Kidd-Gilchrist,,110,113
485,4,0:13.0,F. Kaminsky enters the game for M. Williams,,110,113
486,4,0:13.0,,R. Jackson makes free throw 2 of 2,110,113
487,4,0:13.0,Charlotte full timeout,,110,113
488,4,0:08.0,S. Hawes makes 3-pt jump shot from 25 ft (assist by M. Belinelli),,113,113
489,4,0:08.0,,Detroit full timeout,113,113
490,4,0:08.0,M. Williams enters the game for S. Hawes,,113,113
491,4,0:08.0,M. Kidd-Gilchrist enters the game for M. Belinelli,,113,113
492,4,0:02.0,,Personal foul by K. Walker (drawn by R. Jackson),113,113
493,4,0:02.0,,R. Jackson makes free throw 1 of 2,113,114
494,4,0:02.0,,R. Jackson makes free throw 2 of 2,113,115
495,4,0:02.0,Charlotte full timeout,,113,115
496,4,0:02.0,Away from play foul by M. Morris (drawn by M. Belinelli),,113,115
497,4,0:02.0,S. Hawes enters the game for F. Kaminsky,,113,114
498,4,0:02.0,F. Kaminsky enters the game for M. Kidd-Gilchrist,,113,115
499,4,0:02.0,M. Belinelli enters the game for M. Williams,,113,115
500,4,0:02.0,M. Belinelli makes free throw 1 of 1,,114,115
