,QUARTER,TIME_REMAINING,BOSTON_ACTION,DETROIT_ACTION,BOSTON_SCORE,DETROIT_SCORE
385,4,1:10.0,I. Thomas makes 2-pt layup from 1 ft,,90,89
386,4,0:47.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,90,89
387,4,0:46.0,Defensive rebound by A. Bradley,,90,89
388,4,0:31.0,Shooting foul by T. Harris (drawn by I. Thomas),,90,89
389,4,0:31.0,,Detroit full timeout,90,89
390,4,0:31.0,I. Thomas makes free throw 1 of 2,,91,89
391,4,0:31.0,,A. Baynes enters the game for A. Drummond,90,89
392,4,0:31.0,I. Thomas makes free throw 2 of 2,,92,89
393,4,0:23.0,,T. Harris makes 3-pt jump shot from 24 ft (assist by I. Smith),92,92
394,4,0:04.0,J. Crowder misses 3-pt jump shot from 24 ft,,92,92
395,4,0:02.0,Offensive rebound by M. Smart,,92,92
396,4,0:02.0,M. Smart misses 2-pt layup from 1 ft,,92,92
397,4,0:01.0,Offensive rebound by A. Horford,,92,92
398,4,0:01.0,A. Horford makes 2-pt layup at rim,,94,92
399,4,0:01.0,,Detroit full timeout,94,92
400,4,0:01.0,,B. Udrih enters the game for I. Smith,94,92
401,4,0:01.0,J. Jerebko enters the game for I. Thomas,,94,92
402,4,0:01.0,,A. Baynes misses 2-pt jump shot from 8 ft (block by A. Horford),94,92
403,4,0:00.0,,Offensive rebound by Team,94,92
