,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,LA LAKERS_ACTION,NEW ORLEANS_SCORE,LA LAKERS_SCORE
378,4,5:12.0,J. Crawford misses 2-pt jump shot from 20 ft,,87,102
379,4,5:08.0,,Defensive rebound by T. Black,87,102
380,4,5:02.0,,L. Nance makes 2-pt jump shot from 16 ft (assist by C. Brewer),87,104
381,4,4:45.0,C. Diallo makes 2-pt layup at rim (assist by J. Crawford),,89,104
382,4,4:20.0,,L. Nance misses 2-pt layup from 2 ft,89,104
383,4,4:17.0,Defensive rebound by J. Crawford,,89,104
384,4,4:10.0,J. Crawford makes 2-pt jump shot from 10 ft,,91,104
385,4,4:10.0,,LA Lakers full timeout,91,104
386,4,4:10.0,,M. World Peace enters the game for T. Black,91,104
387,4,4:10.0,A. Ajinça enters the game for D. Motiejūnas,,91,104
388,4,3:45.0,,C. Brewer makes 2-pt jump shot from 11 ft,91,106
389,4,3:27.0,J. Crawford misses 3-pt jump shot from 24 ft,,91,106
390,4,3:25.0,,Defensive rebound by L. Nance,91,106
391,4,3:08.0,,C. Brewer misses 2-pt jump shot from 10 ft,91,106
392,4,3:01.0,Defensive rebound by A. Ajinça,,91,106
393,4,2:59.0,Turnover by Q. Cook (lost ball; steal by M. World Peace),,91,106
394,4,2:55.0,,Turnover by C. Brewer (bad pass; steal by J. Crawford),91,106
395,4,2:50.0,Turnover by J. Crawford (bad pass; steal by T. Ennis),,91,106
396,4,2:44.0,,D. Nwaba misses 2-pt layup at rim (block by A. Toupane),91,106
397,4,2:44.0,,Offensive rebound by Team,91,106
398,4,2:44.0,New Orleans full timeout,,91,106
399,4,2:40.0,,M. World Peace misses 2-pt jump shot from 17 ft,91,106
400,4,2:35.0,Defensive rebound by C. Diallo,,91,106
401,4,2:23.0,A. Toupane misses 2-pt jump shot from 21 ft,,91,106
402,4,2:17.0,,Defensive rebound by L. Nance,91,106
403,4,2:00.0,,M. World Peace misses 2-pt layup from 2 ft,91,106
404,4,1:58.0,Defensive rebound by C. Diallo,,91,106
405,4,1:52.0,Turnover by A. Ajinça (lost ball; steal by T. Ennis),,91,106
406,4,1:44.0,,M. World Peace misses 3-pt jump shot from 24 ft,91,106
407,4,1:43.0,Defensive rebound by J. Crawford,,91,106
408,4,1:39.0,J. Crawford makes 2-pt layup from 1 ft,,93,106
409,4,1:14.0,,M. World Peace misses 3-pt jump shot from 25 ft,93,106
410,4,1:12.0,Defensive rebound by A. Ajinça,,93,106
411,4,1:01.0,J. Crawford makes 3-pt jump shot from 25 ft (assist by Q. Cook),,96,106
412,4,0:40.0,,D. Nwaba makes 2-pt layup at rim (assist by L. Nance),96,108
413,4,0:31.0,Q. Cook misses 2-pt layup from 2 ft,,96,108
414,4,0:26.0,,Defensive rebound by L. Nance,96,108
415,4,0:07.0,,Turnover by Team (shot clock),96,108
416,4,0:04.0,J. Crawford misses 3-pt jump shot from 26 ft,,96,108
417,4,0:01.0,,Defensive rebound by L. Nance,96,108
