,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,SAN ANTONIO_ACTION,CLEVELAND_SCORE,SAN ANTONIO_SCORE
396,4,5:58.0,Turnover by K. Felder (traveling),,64,94
397,4,5:58.0,,San Antonio full timeout,64,94
398,4,5:38.0,,B. Forbes misses 2-pt jump shot from 6 ft,64,94
399,4,5:38.0,,Offensive rebound by Team,64,94
400,4,5:36.0,,Personal foul by J. Jones (drawn by B. Forbes),64,94
401,4,5:20.0,,J. Simmons makes 2-pt jump shot from 6 ft (assist by B. Forbes),64,96
402,4,5:07.0,K. Felder misses 2-pt jump shot from 18 ft,,64,96
403,4,5:05.0,,Defensive rebound by D. Dedmon,64,96
404,4,4:55.0,,Personal foul by J. Jones (drawn by D. Dedmon),64,96
405,4,4:50.0,,J. Simmons misses 2-pt jump shot from 17 ft,64,96
406,4,4:49.0,Defensive rebound by C. Frye,,64,96
407,4,4:38.0,C. Frye misses 3-pt jump shot from 25 ft,,64,96
408,4,4:37.0,Offensive rebound by Team,,64,96
409,4,4:21.0,C. Frye makes 2-pt jump shot from 20 ft (assist by K. Felder),,66,96
410,4,4:07.0,,D. Dedmon misses 2-pt layup from 1 ft (block by J. Jones),66,96
411,4,4:06.0,Defensive rebound by Team,,66,96
412,4,4:00.0,K. Felder makes 2-pt layup from 1 ft,,68,96
413,4,3:45.0,,K. Anderson makes 2-pt dunk at rim (assist by D. Bertāns),68,98
414,4,3:28.0,K. Felder makes 2-pt jump shot from 18 ft,,70,98
415,4,3:08.0,,D. Bertāns makes 3-pt jump shot from 26 ft (assist by J. Simmons),70,101
416,4,2:54.0,K. Felder misses 2-pt jump shot from 17 ft,,70,101
417,4,2:53.0,,Defensive rebound by J. Simmons,70,101
418,4,2:41.0,,D. Dedmon misses 2-pt layup from 2 ft,70,101
419,4,2:40.0,,Offensive rebound by D. Dedmon,70,101
420,4,2:30.0,,D. Dedmon makes 2-pt dunk at rim,70,103
421,4,2:23.0,J. Jones makes 2-pt layup at rim,,72,103
422,4,2:13.0,,J. Simmons misses 3-pt jump shot from 26 ft,72,103
423,4,2:11.0,Defensive rebound by C. Frye,,72,103
424,4,2:03.0,Personal foul by J. Simmons (drawn by D. Williams),,72,103
425,4,2:03.0,Cleveland full timeout,,72,103
426,4,1:49.0,Turnover by Team (shot clock),,72,103
427,4,1:35.0,,Turnover by D. Bertāns (bad pass; steal by J. Jones),72,103
428,4,1:18.0,C. Frye makes 2-pt layup at rim,,74,103
429,4,1:00.0,,B. Forbes misses 2-pt jump shot from 15 ft,74,103
430,4,1:00.0,Defensive rebound by K. Felder,,74,103
431,4,0:43.0,D. Williams misses 2-pt layup from 1 ft (block by D. Dedmon),,74,103
432,4,0:42.0,,Defensive rebound by D. Bertāns,74,103
433,4,0:22.0,,D. Bertāns misses 2-pt jump shot from 12 ft,74,103
434,4,0:20.0,Defensive rebound by D. Liggins,,74,103
435,4,0:15.0,D. Liggins misses 2-pt layup from 1 ft,,74,103
436,4,0:12.0,,Defensive rebound by D. Bertāns,74,103
