,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,MILWAUKEE_ACTION,SAN ANTONIO_SCORE,MILWAUKEE_SCORE
382,4,8:08.0,Defensive rebound by Team,,78,78
383,4,7:52.0,K. Leonard makes 2-pt jump shot from 17 ft (assist by L. Aldridge),,80,78
384,4,7:37.0,,Turnover by J. Henson (lost ball),80,78
385,4,7:37.0,,G. Monroe enters the game for J. Henson,80,78
386,4,7:15.0,K. Leonard makes 2-pt jump shot from 14 ft (assist by L. Aldridge),,82,78
387,4,6:57.0,,M. Teletović misses 3-pt jump shot from 30 ft,82,78
388,4,6:57.0,,Offensive rebound by J. Parker,82,78
389,4,6:57.0,,Shooting foul by D. Dedmon (drawn by J. Parker),82,78
390,4,6:57.0,,J. Parker makes free throw 1 of 2,82,79
391,4,6:57.0,,J. Parker makes free throw 2 of 2,82,80
392,4,6:41.0,K. Leonard makes 2-pt dunk at rim,,84,80
393,4,6:26.0,,Personal foul by D. Dedmon (drawn by G. Monroe),84,80
394,4,6:11.0,,T. Snell makes 2-pt layup from 1 ft,84,82
395,4,5:57.0,Personal foul by M. Dellavedova,,84,82
396,4,5:57.0,,Milwaukee full timeout,84,82
397,4,5:57.0,P. Mills makes free throw 1 of 2,,85,82
398,4,5:57.0,D. Lee enters the game for L. Aldridge,,84,82
399,4,5:57.0,P. Gasol enters the game for D. Dedmon,,84,82
400,4,5:57.0,P. Mills misses free throw 2 of 2,,85,82
401,4,5:56.0,,Defensive rebound by G. Monroe,85,82
402,4,5:40.0,,J. Parker makes 3-pt jump shot from 25 ft (assist by M. Teletović),85,85
403,4,5:15.0,K. Leonard makes 2-pt jump shot from 11 ft,,87,85
404,4,5:06.0,,M. Dellavedova makes 3-pt jump shot from 27 ft,87,88
405,4,4:58.0,K. Leonard misses 3-pt jump shot from 24 ft,,87,88
406,4,4:56.0,,Defensive rebound by J. Parker,87,88
407,4,4:49.0,,T. Snell misses 3-pt jump shot from 28 ft,87,88
408,4,4:47.0,,Offensive rebound by J. Parker,87,88
409,4,4:44.0,,G. Monroe makes 2-pt layup at rim (assist by J. Parker),87,90
410,4,4:43.0,San Antonio full timeout,,87,90
411,4,4:43.0,M. Ginóbili enters the game for D. Lee,,87,90
412,4,4:43.0,L. Aldridge enters the game for J. Simmons,,87,90
413,4,4:32.0,K. Leonard makes 2-pt hook shot from 2 ft (assist by M. Ginóbili),,89,90
414,4,4:13.0,,M. Teletović makes 2-pt jump shot from 13 ft (assist by J. Parker),89,92
415,4,3:52.0,K. Leonard misses 2-pt jump shot from 16 ft,,89,92
416,4,3:46.0,Offensive rebound by Team,,89,92
417,4,3:29.0,M. Ginóbili makes 2-pt layup at rim (assist by P. Mills),,91,92
418,4,3:14.0,,Turnover by M. Dellavedova (bad pass; steal by M. Ginóbili),91,92
419,4,3:10.0,P. Gasol misses 2-pt layup at rim,,91,92
420,4,3:06.0,Offensive rebound by K. Leonard,,91,92
421,4,3:06.0,K. Leonard makes 2-pt dunk at rim,,93,92
422,4,2:53.0,,J. Parker makes 2-pt jump shot from 19 ft,93,94
423,4,2:29.0,M. Ginóbili misses 3-pt jump shot from 25 ft,,93,94
424,4,2:27.0,,Defensive rebound by G. Monroe,93,94
425,4,2:25.0,,J. Parker makes 2-pt layup at rim,93,96
426,4,2:00.0,P. Mills misses 3-pt jump shot from 26 ft,,93,96
427,4,1:57.0,Offensive rebound by P. Gasol,,93,96
428,4,1:52.0,K. Leonard misses 3-pt jump shot from 26 ft,,93,96
429,4,1:51.0,,Defensive rebound by M. Teletović,93,96
430,4,1:38.0,,Turnover by J. Parker (bad pass; steal by M. Ginóbili),93,96
431,4,1:30.0,P. Mills misses 3-pt jump shot from 25 ft,,93,96
432,4,1:29.0,,Defensive rebound by M. Teletović,93,96
433,4,1:28.0,,Milwaukee full timeout,93,96
434,4,1:28.0,J. Simmons enters the game for P. Gasol,,93,96
435,4,1:28.0,,G. Antetokounmpo enters the game for G. Monroe,93,96
436,4,1:11.0,,Turnover by J. Parker (lost ball; steal by L. Aldridge),93,96
437,4,1:09.0,Shooting foul by T. Snell (drawn by K. Leonard),,93,96
438,4,1:09.0,K. Leonard makes free throw 1 of 2,,94,96
439,4,1:09.0,K. Leonard makes free throw 2 of 2,,95,96
440,4,0:59.0,,J. Parker misses 2-pt layup from 1 ft (block by L. Aldridge),95,96
441,4,0:56.0,Defensive rebound by M. Ginóbili,,95,96
442,4,0:48.0,Turnover by J. Simmons (bad pass),,95,96
443,4,0:33.0,,Turnover by G. Antetokounmpo (traveling),95,96
444,4,0:33.0,,J. Henson enters the game for M. Teletović,95,96
445,4,0:33.0,San Antonio full timeout,,95,96
446,4,0:33.0,D. Green enters the game for J. Simmons,,95,96
447,4,0:26.0,K. Leonard misses 2-pt jump shot from 15 ft,,95,96
448,4,0:24.0,Offensive rebound by L. Aldridge,,95,96
449,4,0:21.0,L. Aldridge makes 2-pt hook shot from 2 ft,,97,96
450,4,0:21.0,,Violation by G. Antetokounmpo (def goaltending),97,96
451,4,0:21.0,,Milwaukee full timeout,97,96
452,4,0:21.0,J. Simmons enters the game for P. Mills,,97,96
453,4,0:21.0,,M. Teletović enters the game for J. Henson,97,96
454,4,0:04.0,,M. Teletović misses 3-pt jump shot from 24 ft,97,96
455,4,0:03.0,Defensive rebound by L. Aldridge,,97,96
