,QUARTER,TIME_REMAINING,HOUSTON_ACTION,MILWAUKEE_ACTION,HOUSTON_SCORE,MILWAUKEE_SCORE
374,4,4:52.0,R. Anderson makes 3-pt jump shot from 27 ft (assist by J. Harden),,107,112
375,4,4:35.0,,Personal take foul by N. Hilário (drawn by M. Brogdon),107,112
376,4,4:35.0,,M. Brogdon misses free throw 1 of 2,107,112
377,4,4:35.0,,Offensive rebound by Team,107,112
378,4,4:35.0,,M. Brogdon misses free throw 2 of 2,107,112
379,4,4:35.0,,G. Antetokounmpo enters the game for J. Terry,107,112
380,4,4:34.0,Defensive rebound by J. Harden,,107,112
381,4,4:21.0,Turnover by J. Harden (bad pass; steal by M. Brogdon),,107,112
382,4,4:16.0,,M. Brogdon misses 2-pt jump shot from 4 ft (block by T. Ariza),107,112
383,4,4:14.0,,Offensive rebound by G. Antetokounmpo,107,112
384,4,4:14.0,,G. Antetokounmpo makes 2-pt layup from 1 ft,107,114
385,4,4:03.0,J. Harden makes 2-pt layup from 1 ft,,109,114
386,4,3:37.0,,G. Antetokounmpo makes 2-pt jump shot from 19 ft (assist by M. Brogdon),109,116
387,4,3:20.0,J. Harden misses 3-pt jump shot from 28 ft,,109,116
388,4,3:19.0,,Defensive rebound by M. Brogdon,109,116
389,4,3:03.0,,M. Brogdon misses 2-pt jump shot from 6 ft,109,116
390,4,3:02.0,Defensive rebound by N. Hilário,,109,116
391,4,2:59.0,Shooting foul by G. Antetokounmpo (drawn by J. Harden),,109,116
392,4,2:59.0,Official timeout,,109,116
393,4,2:59.0,J. Harden makes free throw 1 of 2,,110,116
394,4,2:59.0,E. Gordon enters the game for R. Anderson,,109,116
395,4,2:59.0,,M. Dellavedova enters the game for M. Brogdon,109,116
396,4,2:59.0,J. Harden misses free throw 2 of 2,,110,116
397,4,2:57.0,,Defensive rebound by G. Antetokounmpo,110,116
398,4,2:33.0,,G. Monroe makes 2-pt hook shot from 4 ft,110,118
399,4,2:22.0,P. Beverley misses 3-pt jump shot from 23 ft,,110,118
400,4,2:21.0,,Defensive rebound by G. Antetokounmpo,110,118
401,4,2:02.0,,Shooting foul by J. Harden (drawn by G. Monroe),110,118
402,4,2:02.0,,G. Monroe makes free throw 1 of 2,110,119
403,4,2:02.0,,G. Monroe makes free throw 2 of 2,110,120
404,4,1:42.0,N. Hilário makes 2-pt dunk at rim (assist by E. Gordon),,112,120
405,4,1:24.0,,Turnover by G. Monroe (bad pass),112,120
406,4,1:19.0,Shooting foul by J. Parker (drawn by N. Hilário),,112,120
407,4,1:19.0,N. Hilário makes free throw 1 of 2,,113,120
408,4,1:19.0,N. Hilário makes free throw 2 of 2,,114,120
409,4,1:15.0,,Personal foul by T. Ariza (drawn by G. Antetokounmpo),114,120
410,4,1:15.0,,G. Antetokounmpo makes free throw 1 of 2,114,121
411,4,1:15.0,,G. Antetokounmpo makes free throw 2 of 2,114,122
412,4,1:06.0,J. Harden misses 2-pt layup from 1 ft,,114,122
413,4,1:04.0,,Defensive rebound by G. Monroe,114,122
414,4,0:53.0,,Shooting block foul by P. Beverley (drawn by M. Dellavedova),114,122
415,4,0:53.0,,M. Dellavedova makes free throw 1 of 2,114,123
416,4,0:53.0,,M. Dellavedova makes free throw 2 of 2,114,124
417,4,0:53.0,Houston full timeout,,114,124
418,4,0:53.0,,M. Brogdon enters the game for G. Monroe,114,124
419,4,0:49.0,E. Gordon misses 3-pt jump shot from 25 ft (block by G. Antetokounmpo),,114,124
420,4,0:48.0,Offensive rebound by N. Hilário,,114,124
421,4,0:44.0,Turnover by N. Hilário (bad pass; steal by J. Parker),,114,124
422,4,0:23.0,,G. Antetokounmpo makes 3-pt jump shot from 26 ft,114,127
423,4,0:23.0,Houston full timeout,,114,127
424,4,0:18.0,Turnover by N. Hilário (bad pass; steal by T. Snell),,114,127
