,QUARTER,TIME_REMAINING,DALLAS_ACTION,UTAH_ACTION,DALLAS_SCORE,UTAH_SCORE
392,4,2:30.0,Personal foul by J. Johnson (drawn by H. Barnes),,96,100
393,4,2:30.0,Dallas full timeout,,96,100
394,4,2:18.0,H. Barnes misses 2-pt jump shot from 4 ft (block by R. Gobert),,96,100
395,4,2:16.0,,Defensive rebound by J. Johnson,96,100
396,4,2:09.0,,R. Hood misses 3-pt jump shot from 23 ft,96,100
397,4,2:09.0,Defensive rebound by S. Curry,,96,100
398,4,1:44.0,S. Curry misses 2-pt layup from 3 ft,,96,100
399,4,1:43.0,,Defensive rebound by R. Gobert,96,100
400,4,1:43.0,,Personal foul by S. Mejri (drawn by R. Gobert),96,100
401,4,1:21.0,,Turnover by G. Hayward (lost ball; steal by W. Matthews),96,100
402,4,1:06.0,S. Curry makes 2-pt layup from 2 ft,,98,100
403,4,1:06.0,,Utah full timeout,98,100
404,4,1:06.0,,J. Ingles enters the game for S. Mack,98,100
405,4,1:02.0,,G. Hayward misses 2-pt jump shot from 16 ft,98,100
406,4,1:02.0,Defensive rebound by W. Matthews,,98,100
407,4,0:45.0,H. Barnes makes 2-pt jump shot from 15 ft,,100,100
408,4,0:45.0,,Utah full timeout,100,100
409,4,0:45.0,,S. Mack enters the game for J. Ingles,100,100
410,4,0:24.0,,G. Hayward misses 2-pt layup from 3 ft,100,100
411,4,0:24.0,Defensive rebound by S. Curry,,100,100
412,4,0:08.0,D. Williams misses 3-pt jump shot from 24 ft,,100,100
413,4,0:07.0,,Defensive rebound by R. Hood,100,100
414,4,0:01.0,,R. Hood makes 3-pt jump shot from 26 ft,100,103
415,4,0:01.0,Dallas full timeout,,100,103
416,4,0:01.0,,J. Ingles enters the game for S. Mack,100,103
