,QUARTER,TIME_REMAINING,BOSTON_ACTION,DETROIT_ACTION,BOSTON_SCORE,DETROIT_SCORE
388,4,7:03.0,,Defensive rebound by A. Drummond,84,82
389,4,6:51.0,,T. Harris misses 3-pt jump shot from 26 ft,84,82
390,4,6:50.0,Defensive rebound by J. Crowder,,84,82
391,4,6:42.0,I. Thomas misses 3-pt jump shot from 27 ft,,84,82
392,4,6:42.0,Offensive rebound by M. Smart,,84,82
393,4,6:37.0,J. Crowder misses 3-pt jump shot from 27 ft,,84,82
394,4,6:36.0,,Defensive rebound by A. Drummond,84,82
395,4,6:27.0,,I. Smith misses 2-pt jump shot from 18 ft,84,82
396,4,6:27.0,Defensive rebound by J. Crowder,,84,82
397,4,6:13.0,J. Jerebko misses 3-pt jump shot from 25 ft,,84,82
398,4,6:12.0,,Defensive rebound by A. Drummond,84,82
399,4,6:06.0,,J. Leuer makes 2-pt layup at rim (assist by T. Harris),84,84
400,4,5:40.0,Shooting foul by I. Smith (drawn by J. Crowder),,84,84
401,4,5:40.0,Official timeout,,84,84
402,4,5:40.0,J. Crowder misses free throw 1 of 2,,84,84
403,4,5:40.0,Offensive rebound by Team,,84,84
404,4,5:40.0,,M. Morris enters the game for J. Leuer,84,84
405,4,5:40.0,,K. Caldwell-Pope enters the game for I. Smith,84,84
406,4,5:40.0,,R. Jackson enters the game for S. Johnson,84,84
407,4,5:40.0,A. Johnson enters the game for M. Smart,,84,84
408,4,5:40.0,T. Rozier enters the game for J. Jerebko,,84,84
409,4,5:40.0,J. Crowder makes free throw 2 of 2,,85,84
410,4,5:28.0,,K. Caldwell-Pope misses 2-pt jump shot from 16 ft,85,84
411,4,5:28.0,Defensive rebound by J. Crowder,,85,84
412,4,5:06.0,I. Thomas makes 3-pt jump shot from 25 ft (assist by A. Horford),,88,84
413,4,4:51.0,,T. Harris misses 3-pt jump shot from 24 ft,88,84
414,4,4:50.0,Defensive rebound by J. Crowder,,88,84
415,4,4:29.0,I. Thomas misses 3-pt jump shot from 25 ft,,88,84
416,4,4:29.0,,Defensive rebound by A. Drummond,88,84
417,4,4:23.0,,Shooting foul by A. Johnson (drawn by T. Harris),88,84
418,4,4:23.0,,T. Harris makes free throw 1 of 2,88,85
419,4,4:23.0,,T. Harris misses free throw 2 of 2,88,85
420,4,4:23.0,M. Smart enters the game for A. Johnson,,88,85
421,4,4:22.0,,Offensive rebound by M. Morris,88,85
422,4,4:16.0,,M. Morris misses 2-pt layup from 1 ft,88,85
423,4,4:16.0,,Offensive rebound by M. Morris,88,85
424,4,4:16.0,,Personal foul by J. Crowder (drawn by M. Morris),88,85
425,4,4:15.0,,Personal take foul by A. Horford (drawn by A. Drummond),88,85
426,4,4:15.0,,A. Drummond misses free throw 1 of 2,88,85
427,4,4:15.0,,Offensive rebound by Team,88,85
428,4,4:15.0,,A. Drummond misses free throw 2 of 2,88,85
429,4,4:14.0,,Offensive rebound by M. Morris,88,85
430,4,4:12.0,,Detroit full timeout,88,85
431,4,4:12.0,,A. Baynes enters the game for A. Drummond,88,85
432,4,3:58.0,,K. Caldwell-Pope makes 3-pt jump shot from 26 ft (assist by A. Baynes),88,88
433,4,3:41.0,Shooting foul by T. Harris (drawn by I. Thomas),,88,88
434,4,3:41.0,I. Thomas makes free throw 1 of 2,,89,88
435,4,3:41.0,J. Brown enters the game for T. Rozier,,89,88
436,4,3:41.0,I. Thomas makes free throw 2 of 2,,90,88
437,4,3:21.0,,M. Morris makes 2-pt jump shot from 18 ft,90,90
438,4,3:08.0,Shooting foul by A. Baynes (drawn by J. Crowder),,90,90
439,4,3:08.0,J. Crowder makes free throw 1 of 2,,91,90
440,4,3:08.0,J. Crowder makes free throw 2 of 2,,92,90
441,4,2:53.0,,Shooting foul by I. Thomas (drawn by K. Caldwell-Pope),92,90
442,4,2:53.0,,K. Caldwell-Pope makes free throw 1 of 3,92,91
443,4,2:53.0,,K. Caldwell-Pope makes free throw 2 of 3,92,92
444,4,2:53.0,,K. Caldwell-Pope makes free throw 3 of 3,92,93
445,4,2:29.0,J. Brown misses 2-pt layup from 1 ft (block by T. Harris),,92,93
446,4,2:29.0,Offensive rebound by M. Smart,,92,93
447,4,2:28.0,M. Smart makes 2-pt layup from 1 ft,,94,93
448,4,2:08.0,,K. Caldwell-Pope makes 3-pt jump shot from 26 ft (assist by A. Baynes),94,96
449,4,1:45.0,J. Crowder misses 2-pt layup from 1 ft,,94,96
450,4,1:45.0,Offensive rebound by J. Brown,,94,96
451,4,1:45.0,Shooting foul by T. Harris (drawn by J. Brown),,94,96
452,4,1:45.0,J. Brown misses free throw 1 of 2,,94,96
453,4,1:45.0,Offensive rebound by Team,,94,96
454,4,1:45.0,J. Brown makes free throw 2 of 2,,95,96
455,4,1:28.0,,M. Morris misses 2-pt jump shot from 17 ft,95,96
456,4,1:28.0,Defensive rebound by I. Thomas,,95,96
457,4,1:15.0,I. Thomas misses 2-pt layup from 2 ft (block by K. Caldwell-Pope),,95,96
458,4,1:15.0,Offensive rebound by Team,,95,96
459,4,1:15.0,Boston full timeout,,95,96
460,4,1:11.0,I. Thomas misses 3-pt jump shot from 23 ft,,95,96
461,4,1:11.0,,Defensive rebound by M. Morris,95,96
462,4,0:56.0,,R. Jackson misses 3-pt jump shot from 26 ft,95,96
463,4,0:56.0,Defensive rebound by A. Horford,,95,96
464,4,0:38.0,J. Brown makes 3-pt jump shot from 24 ft (assist by A. Horford),,98,96
465,4,0:38.0,Shooting foul by M. Morris (drawn by J. Brown),,98,96
466,4,0:38.0,J. Brown misses free throw 1 of 1,,98,96
467,4,0:37.0,Offensive rebound by Team,,98,96
468,4,0:37.0,,Loose ball foul by T. Harris (drawn by M. Smart),98,96
469,4,0:37.0,M. Smart makes free throw 1 of 2,,99,96
470,4,0:37.0,M. Smart makes free throw 2 of 2,,100,96
471,4,0:28.0,,K. Caldwell-Pope misses 3-pt jump shot from 27 ft,100,96
472,4,0:28.0,Defensive rebound by J. Crowder,,100,96
473,4,0:25.0,Boston full timeout,,100,96
474,4,0:25.0,T. Rozier enters the game for J. Brown,,100,96
475,4,0:25.0,,A. Drummond enters the game for A. Baynes,100,96
476,4,0:24.0,Personal foul by A. Drummond (drawn by I. Thomas),,100,96
477,4,0:24.0,I. Thomas misses free throw 1 of 2,,100,96
478,4,0:24.0,Offensive rebound by Team,,100,96
479,4,0:24.0,J. Brown enters the game for T. Rozier,,100,96
480,4,0:24.0,I. Thomas makes free throw 2 of 2,,101,96
481,4,0:17.0,,Personal foul by I. Thomas (drawn by K. Caldwell-Pope),101,96
482,4,0:17.0,,K. Caldwell-Pope misses free throw 1 of 2,101,96
483,4,0:17.0,,Offensive rebound by Team,101,96
484,4,0:17.0,,K. Caldwell-Pope misses free throw 2 of 2,101,96
485,4,0:16.0,,Offensive rebound by A. Drummond,101,96
486,4,0:15.0,,A. Drummond makes 2-pt layup from 1 ft,101,98
487,4,0:14.0,Personal foul by K. Caldwell-Pope (drawn by I. Thomas),,101,98
488,4,0:14.0,I. Thomas makes free throw 1 of 2,,102,98
489,4,0:14.0,I. Thomas makes free throw 2 of 2,,103,98
490,4,0:14.0,,Detroit full timeout,103,98
491,4,0:09.0,,M. Morris misses 3-pt jump shot from 26 ft,103,98
492,4,0:09.0,Defensive rebound by J. Crowder,,103,98
493,4,0:08.0,Personal foul by T. Harris (drawn by J. Crowder),,103,98
494,4,0:08.0,J. Crowder misses free throw 1 of 2,,103,98
495,4,0:08.0,Offensive rebound by Team,,103,98
496,4,0:08.0,J. Crowder makes free throw 2 of 2,,104,98
497,4,0:08.0,,Detroit full timeout,104,98
498,4,0:08.0,J. Jerebko enters the game for J. Brown,,104,98
499,4,0:08.0,T. Rozier enters the game for I. Thomas,,104,98
500,4,0:03.0,,M. Morris misses 3-pt jump shot from 27 ft,104,98
501,4,0:02.0,Defensive rebound by J. Crowder,,104,98
