,QUARTER,TIME_REMAINING,CHICAGO_ACTION,BOSTON_ACTION,CHICAGO_SCORE,BOSTON_SCORE
389,4,6:11.0,Chicago full timeout,,87,85
390,4,6:11.0,R. Lopez enters the game for C. Felício,,87,85
391,4,5:54.0,D. Wade misses 2-pt jump shot from 20 ft,,87,85
392,4,5:52.0,,Defensive rebound by A. Bradley,87,85
393,4,5:39.0,,Personal foul by R. Rondo (drawn by I. Thomas),87,85
394,4,5:33.0,,Shooting foul by R. Rondo (drawn by I. Thomas),87,85
395,4,5:33.0,,I. Thomas makes free throw 1 of 3,87,86
396,4,5:33.0,,I. Thomas makes free throw 2 of 3,87,87
397,4,5:33.0,J. Grant enters the game for R. Rondo,,87,87
398,4,5:33.0,,J. Crowder enters the game for K. Olynyk,87,87
399,4,5:33.0,,I. Thomas makes free throw 3 of 3,87,88
400,4,5:20.0,J. Grant misses 2-pt jump shot from 14 ft,,87,88
401,4,5:19.0,Offensive rebound by Team,,87,88
402,4,5:14.0,J. Butler makes 2-pt jump shot from 16 ft (assist by J. Grant),,89,88
403,4,4:47.0,,Turnover by Team (shot clock),89,88
404,4,4:33.0,J. Grant makes 3-pt jump shot from 25 ft (assist by J. Butler),,92,88
405,4,4:16.0,,M. Smart misses 3-pt jump shot from 23 ft,92,88
406,4,4:14.0,Defensive rebound by B. Portis,,92,88
407,4,4:06.0,Personal block foul by J. Crowder (drawn by J. Butler),,92,88
408,4,4:00.0,Shooting foul by A. Bradley (drawn by J. Butler),,92,88
409,4,4:00.0,J. Butler makes free throw 1 of 3,,93,88
410,4,4:00.0,J. Butler makes free throw 2 of 3,,94,88
411,4,4:00.0,J. Butler makes free throw 3 of 3,,95,88
412,4,3:47.0,,I. Thomas makes 2-pt layup from 2 ft,95,90
413,4,3:27.0,J. Butler misses 2-pt jump shot from 16 ft,,95,90
414,4,3:26.0,,Defensive rebound by J. Crowder,95,90
415,4,3:21.0,,Personal foul by D. Wade (drawn by I. Thomas),95,90
416,4,3:21.0,,I. Thomas makes free throw 1 of 2,95,91
417,4,3:21.0,,I. Thomas makes free throw 2 of 2,95,92
418,4,3:08.0,D. Wade makes 2-pt jump shot from 18 ft,,97,92
419,4,2:49.0,,J. Crowder misses 2-pt layup from 3 ft (block by B. Portis),97,92
420,4,2:48.0,Defensive rebound by R. Lopez,,97,92
421,4,2:41.0,Personal foul by I. Thomas (drawn by D. Wade),,97,92
422,4,2:41.0,,Boston full timeout,97,92
423,4,2:39.0,,Offensive charge foul by D. Wade (drawn by I. Thomas),97,92
424,4,2:39.0,Turnover by D. Wade (offensive foul),,97,92
425,4,2:19.0,,M. Smart misses 3-pt jump shot from 24 ft,97,92
426,4,2:19.0,Defensive rebound by B. Portis,,97,92
427,4,2:00.0,Turnover by D. Wade (bad pass; steal by M. Smart),,97,92
428,4,1:58.0,,Turnover by M. Smart (bad pass; steal by J. Grant),97,92
429,4,1:41.0,J. Butler misses 2-pt jump shot from 14 ft,,97,92
430,4,1:41.0,Offensive rebound by Team,,97,92
431,4,1:41.0,,Loose ball foul by A. Horford (drawn by R. Lopez),97,92
432,4,1:41.0,R. Lopez makes free throw 1 of 2,,98,92
433,4,1:41.0,R. Lopez makes free throw 2 of 2,,99,92
434,4,1:41.0,,Boston full timeout,99,92
435,4,1:41.0,,K. Olynyk enters the game for M. Smart,99,92
436,4,1:36.0,,I. Thomas misses 2-pt layup from 3 ft (block by J. Butler),99,92
437,4,1:35.0,Defensive rebound by Team,,99,92
438,4,1:35.0,,M. Smart enters the game for I. Thomas,99,92
439,4,1:18.0,B. Portis makes 2-pt jump shot from 18 ft (assist by D. Wade),,101,92
440,4,1:18.0,,Boston full timeout,101,92
441,4,1:18.0,,I. Thomas enters the game for K. Olynyk,101,92
442,4,1:10.0,,A. Horford makes 2-pt layup from 3 ft (assist by M. Smart),101,94
443,4,1:04.0,Chicago full timeout,,101,94
444,4,1:04.0,Chicago full timeout,,101,94
445,4,0:48.0,J. Butler makes 2-pt layup from 2 ft,,103,94
446,4,0:39.0,,J. Crowder makes 3-pt jump shot from 25 ft (assist by I. Thomas),103,97
447,4,0:35.0,Offensive foul by J. Butler (drawn by M. Smart),,103,97
448,4,0:35.0,Turnover by J. Butler (offensive foul),,103,97
449,4,0:32.0,,J. Crowder misses 3-pt jump shot from 26 ft,103,97
450,4,0:29.0,,Offensive rebound by J. Crowder,103,97
451,4,0:27.0,,J. Crowder misses 3-pt jump shot from 25 ft,103,97
452,4,0:26.0,Defensive rebound by D. Wade,,103,97
453,4,0:20.0,Personal take foul by I. Thomas (drawn by J. Butler),,103,97
454,4,0:20.0,J. Butler misses free throw 1 of 2,,103,97
455,4,0:20.0,Offensive rebound by Team,,103,97
456,4,0:20.0,J. Butler makes free throw 2 of 2,,104,97
457,4,0:14.0,,I. Thomas makes 3-pt jump shot from 26 ft,104,100
458,4,0:14.0,Turnover by J. Grant (bad pass),,104,100
459,4,0:14.0,R. Rondo enters the game for J. Grant,,104,100
460,4,0:14.0,P. Zipser enters the game for B. Portis,,104,100
461,4,0:08.0,,I. Thomas makes 2-pt layup from 2 ft (assist by M. Smart),104,102
462,4,0:08.0,Chicago full timeout,,104,102
463,4,0:08.0,J. Grant enters the game for R. Rondo,,104,102
464,4,0:08.0,B. Portis enters the game for P. Zipser,,104,102
465,4,0:03.0,Personal take foul by J. Crowder (drawn by J. Butler),,104,102
466,4,0:03.0,J. Butler makes free throw 1 of 2,,105,102
467,4,0:03.0,,A. Johnson enters the game for I. Thomas,105,102
468,4,0:03.0,R. Rondo enters the game for R. Lopez,,106,102
469,4,0:03.0,P. Zipser enters the game for J. Grant,,106,102
470,4,0:03.0,,I. Thomas enters the game for A. Johnson,106,102
471,4,0:03.0,J. Butler makes free throw 2 of 2,,106,102
472,4,0:03.0,,Boston full timeout,106,102
473,4,0:01.0,,A. Bradley misses 3-pt jump shot from 28 ft,106,102
474,4,0:00.0,,Offensive rebound by Team,106,102
