,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,INDIANA_ACTION,MINNESOTA_SCORE,INDIANA_SCORE
392,4,7:08.0,,Offensive rebound by M. Turner,95,102
393,4,7:08.0,,M. Turner makes 2-pt dunk at rim,95,104
394,4,6:44.0,K. Towns misses 2-pt jump shot from 11 ft,,95,104
395,4,6:43.0,,Defensive rebound by Team,95,104
396,4,6:31.0,,P. George misses 3-pt jump shot from 25 ft,95,104
397,4,6:30.0,,Offensive rebound by L. Allen,95,104
398,4,6:20.0,,P. George misses 2-pt jump shot from 18 ft,95,104
399,4,6:19.0,Defensive rebound by K. Towns,,95,104
400,4,5:57.0,Shooting foul by J. Teague (drawn by R. Rubio),,95,104
401,4,5:57.0,,Indiana full timeout,95,104
402,4,5:57.0,R. Rubio makes free throw 1 of 2,,96,104
403,4,5:57.0,,M. Ellis enters the game for C. Miles,95,104
404,4,5:57.0,R. Rubio makes free throw 2 of 2,,97,104
405,4,5:41.0,,M. Turner makes 2-pt dunk at rim (assist by P. George),97,106
406,4,5:22.0,Shooting foul by P. George (drawn by A. Wiggins),,97,106
407,4,5:22.0,A. Wiggins makes free throw 1 of 2,,98,106
408,4,5:22.0,A. Wiggins makes free throw 2 of 2,,99,106
409,4,5:07.0,,M. Turner misses 2-pt jump shot from 18 ft,99,106
410,4,5:07.0,Defensive rebound by K. Dunn,,99,106
411,4,4:52.0,Personal foul by L. Allen (drawn by K. Towns),,99,106
412,4,4:52.0,K. Towns makes free throw 1 of 2,,100,106
413,4,4:52.0,,T. Young enters the game for L. Allen,100,106
414,4,4:52.0,K. Towns makes free throw 2 of 2,,101,106
415,4,4:34.0,,P. George makes 2-pt layup from 3 ft,101,108
416,4,4:14.0,A. Wiggins makes 2-pt jump shot from 17 ft (assist by K. Towns),,103,108
417,4,3:48.0,,M. Ellis makes 2-pt jump shot from 9 ft,103,110
418,4,3:31.0,K. Towns makes 2-pt jump shot from 7 ft,,105,110
419,4,3:31.0,Shooting block foul by T. Young (drawn by K. Towns),,105,110
420,4,3:31.0,K. Towns makes free throw 1 of 1,,106,110
421,4,3:20.0,,P. George makes 2-pt jump shot from 16 ft (assist by M. Ellis),106,112
422,4,2:51.0,G. Dieng makes 2-pt hook shot from 6 ft (assist by R. Rubio),,108,112
423,4,2:36.0,,T. Young misses 2-pt layup from 1 ft (block by K. Dunn),108,112
424,4,2:34.0,Defensive rebound by K. Towns,,108,112
425,4,2:15.0,A. Wiggins makes 2-pt jump shot from 19 ft (assist by K. Dunn),,110,112
426,4,1:55.0,,Turnover by M. Ellis (lost ball),110,112
427,4,1:55.0,Minnesota full timeout,,110,112
428,4,1:34.0,R. Rubio misses 2-pt jump shot from 18 ft,,110,112
429,4,1:33.0,,Defensive rebound by T. Young,110,112
430,4,1:16.0,,Indiana full timeout,110,112
431,4,1:11.0,,P. George misses 3-pt jump shot from 24 ft,110,112
432,4,1:11.0,Defensive rebound by K. Towns,,110,112
433,4,0:55.0,Turnover by R. Rubio (bad pass),,110,112
434,4,0:45.0,,Personal foul by G. Dieng (drawn by M. Turner),110,112
435,4,0:45.0,,M. Turner makes free throw 1 of 2,110,113
436,4,0:45.0,,M. Turner makes free throw 2 of 2,110,114
437,4,0:45.0,Minnesota full timeout,,110,114
438,4,0:40.0,Shooting foul by T. Young (drawn by K. Towns),,110,114
439,4,0:40.0,K. Towns makes free throw 1 of 2,,111,114
440,4,0:40.0,K. Towns makes free throw 2 of 2,,112,114
441,4,0:18.0,,J. Teague misses 2-pt layup from 3 ft,112,114
442,4,0:16.0,Defensive rebound by K. Towns,,112,114
443,4,0:12.0,Minnesota full timeout,,112,114
444,4,0:03.0,Shooting foul by J. Teague (drawn by R. Rubio),,112,114
445,4,0:03.0,R. Rubio makes free throw 1 of 3,,113,114
446,4,0:03.0,R. Rubio makes free throw 2 of 3,,114,114
447,4,0:03.0,R. Rubio makes free throw 3 of 3,,115,114
448,4,0:03.0,,Indiana full timeout,115,114
449,4,0:03.0,,Indiana full timeout,115,114
450,4,0:03.0,,C. Miles enters the game for T. Young,115,114
451,4,0:00.0,,M. Ellis misses 3-pt jump shot from 26 ft,115,114
452,4,0:00.0,,Offensive rebound by Team,115,114
