,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,UTAH_ACTION,MEMPHIS_SCORE,UTAH_SCORE
393,4,1:57.0,M. Gasol makes 2-pt jump shot from 5 ft,,92,88
394,4,1:57.0,Shooting foul by B. Diaw (drawn by M. Gasol),,92,88
395,4,1:57.0,V. Carter enters the game for J. Ennis,,92,88
396,4,1:57.0,M. Gasol makes free throw 1 of 1,,93,88
397,4,1:43.0,,S. Mack misses 2-pt jump shot from 19 ft,93,88
398,4,1:42.0,Defensive rebound by M. Gasol,,93,88
399,4,1:25.0,M. Conley misses 2-pt jump shot from 19 ft,,93,88
400,4,1:25.0,Offensive rebound by Team,,93,88
401,4,1:25.0,,Loose ball foul by S. Mack (drawn by M. Gasol),93,88
402,4,1:25.0,M. Gasol makes free throw 1 of 2,,94,88
403,4,1:25.0,M. Gasol misses free throw 2 of 2,,94,88
404,4,1:24.0,,Defensive rebound by J. Ingles,94,88
405,4,1:23.0,,Utah full timeout,94,88
406,4,1:15.0,,Personal foul by J. Green (drawn by G. Hayward),94,88
407,4,1:15.0,,G. Hayward makes free throw 1 of 2,94,89
408,4,1:15.0,,G. Hayward makes free throw 2 of 2,94,90
409,4,0:55.0,V. Carter makes 2-pt dunk at rim (assist by M. Conley),,96,90
410,4,0:37.0,,J. Ingles makes 2-pt layup from 2 ft,96,92
411,4,0:37.0,Memphis full timeout,,96,92
412,4,0:33.0,Personal foul by J. Ingles (drawn by J. Green),,96,92
413,4,0:33.0,J. Green makes free throw 1 of 2,,97,92
414,4,0:33.0,J. Green makes free throw 2 of 2,,98,92
415,4,0:33.0,,Utah full timeout,98,92
416,4,0:23.0,,S. Mack makes 2-pt layup from 2 ft (assist by G. Hayward),98,94
417,4,0:23.0,Memphis full timeout,,98,94
418,4,0:23.0,Memphis full timeout,,98,94
419,4,0:19.0,Personal foul by S. Mack (drawn by M. Conley),,98,94
420,4,0:19.0,M. Conley makes free throw 1 of 2,,99,94
421,4,0:19.0,M. Conley makes free throw 2 of 2,,100,94
422,4,0:10.0,,G. Hayward misses 2-pt layup from 2 ft,100,94
423,4,0:10.0,,Offensive rebound by S. Mack,100,94
424,4,0:10.0,,S. Mack makes 2-pt layup from 1 ft,100,96
425,4,0:08.0,Personal foul by B. Diaw (drawn by V. Carter),,100,96
426,4,0:08.0,V. Carter makes free throw 1 of 2,,101,96
427,4,0:08.0,V. Carter makes free throw 2 of 2,,102,96
428,4,0:08.0,,Utah full timeout,102,96
429,4,0:06.0,,T. Lyles misses 3-pt jump shot from 22 ft,102,96
430,4,0:05.0,Defensive rebound by V. Carter,,102,96
