,Date,Away Team,Home Team
831,2020-03-01,WAS,GSW
832,2020-03-02,UTA,CLE
833,2020-03-02,HOU,NYK
834,2020-03-02,POR,ORL
835,2020-03-02,MEM,ATL
836,2020-03-02,MIL,MIA
837,2020-03-02,DAL,CHI
838,2020-03-02,IND,SAS
839,2020-03-03,SAS,CHO
840,2020-03-03,BRK,BOS
841,2020-03-03,MIN,NOP
842,2020-03-03,LAC,OKC
843,2020-03-03,GSW,DEN
844,2020-03-03,TOR,PHO
845,2020-03-03,PHI,LAL
846,2020-03-03,WAS,SAC
847,2020-03-04,BOS,CLE
848,2020-03-04,OKC,DET
849,2020-03-04,IND,MIL
850,2020-03-04,MEM,BRK
851,2020-03-04,UTA,NYK
852,2020-03-04,ORL,MIA
853,2020-03-04,CHI,MIN
854,2020-03-04,NOP,DAL
855,2020-03-04,WAS,POR
856,2020-03-05,DEN,CHO
857,2020-03-05,LAC,HOU
858,2020-03-05,PHI,SAC
859,2020-03-05,TOR,GSW
860,2020-03-06,ATL,WAS
861,2020-03-06,SAS,BRK
862,2020-03-06,OKC,NYK
863,2020-03-06,IND,CHI
864,2020-03-06,ORL,MIN
865,2020-03-06,MIA,NOP
866,2020-03-06,UTA,BOS
867,2020-03-06,MEM,DAL
868,2020-03-06,POR,PHO
869,2020-03-06,MIL,LAL
870,2020-03-07,HOU,CHO
871,2020-03-07,UTA,DET
872,2020-03-07,DEN,CLE
873,2020-03-07,ATL,MEM
874,2020-03-07,PHI,GSW
875,2020-03-07,SAC,POR
876,2020-03-08,CHI,BRK
877,2020-03-08,NOP,MIN
878,2020-03-08,LAL,LAC
879,2020-03-08,OKC,BOS
880,2020-03-08,MIL,PHO
881,2020-03-08,MIA,WAS
882,2020-03-08,IND,DAL
883,2020-03-08,ORL,HOU
884,2020-03-08,DET,NYK
885,2020-03-08,SAS,CLE
886,2020-03-08,TOR,SAC
887,2020-03-09,CHO,ATL
888,2020-03-09,MIL,DEN
889,2020-03-09,TOR,UTA
890,2020-03-10,NYK,WAS
891,2020-03-10,BOS,IND
892,2020-03-10,MIN,HOU
893,2020-03-10,DAL,SAS
894,2020-03-10,ORL,MEM
895,2020-03-10,CLE,CHI
896,2020-03-10,PHO,POR
897,2020-03-10,BRK,LAL
898,2020-03-10,LAC,GSW
899,2020-03-11,DET,PHI
900,2020-03-11,NYK,ATL
901,2020-03-11,CHO,MIA
902,2020-03-11,DEN,DAL
903,2020-04-01,CHO,ORL
904,2020-04-01,NOP,WAS
905,2020-04-01,MIA,BOS
906,2020-04-01,DET,BRK
907,2020-04-01,NYK,MEM
908,2020-04-01,DAL,MIN
909,2020-04-01,PHO,OKC
910,2020-04-01,TOR,MIL
911,2020-04-01,CLE,UTA
912,2020-04-01,IND,LAL
913,2020-04-02,GSW,HOU
914,2020-04-02,LAC,SAC
915,2020-04-02,UTA,POR
916,2020-04-03,MIA,DET
917,2020-04-03,BRK,IND
918,2020-04-03,PHI,WAS
919,2020-04-03,CHO,ATL
920,2020-04-03,ORL,BOS
921,2020-04-03,MIN,NYK
922,2020-04-03,MIL,TOR
923,2020-04-03,DAL,MEM
924,2020-04-03,GSW,SAS
925,2020-04-03,CHI,DEN
926,2020-04-03,CLE,PHO
927,2020-04-04,OKC,LAC
928,2020-04-04,LAL,SAC
929,2020-04-05,ATL,CHO
930,2020-04-05,ORL,PHI
931,2020-04-05,MIL,BOS
932,2020-04-05,WAS,IND
933,2020-04-05,MIA,NYK
934,2020-04-05,DAL,BRK
935,2020-04-05,UTA,DEN
936,2020-04-05,CHI,PHO
937,2020-04-05,TOR,HOU
938,2020-04-05,DET,MIN
939,2020-04-05,NOP,SAS
940,2020-04-05,MEM,POR
941,2020-04-05,CLE,SAC
942,2020-04-05,OKC,LAL
943,2020-04-06,CHI,LAC
944,2020-04-07,TOR,WAS
945,2020-04-07,DET,ATL
946,2020-04-07,IND,MIA
947,2020-04-07,MIL,PHI
948,2020-04-07,PHO,MIN
949,2020-04-07,CHO,NOP
950,2020-04-07,BRK,OKC
951,2020-04-07,HOU,DAL
952,2020-04-07,SAC,SAS
953,2020-04-07,MEM,DEN
954,2020-04-07,GSW,LAL
955,2020-04-07,CLE,POR
956,2020-04-07,LAC,UTA
957,2020-04-08,IND,BOS
958,2020-04-08,TOR,CHO
959,2020-04-08,ORL,NYK
960,2020-04-08,SAS,HOU
961,2020-04-08,CLE,GSW
962,2020-04-08,CHI,LAL
963,2020-04-09,DET,MIA
964,2020-04-09,BRK,MIL
965,2020-04-09,SAC,MIN
966,2020-04-09,PHO,NOP
967,2020-04-09,DEN,POR
968,2020-04-09,LAC,LAL
969,2020-04-10,BOS,ORL
970,2020-04-10,ATL,TOR
971,2020-04-10,WAS,HOU
972,2020-04-10,NYK,OKC
973,2020-04-10,PHI,SAS
974,2020-04-11,DET,DAL
975,2020-04-11,WAS,CHO
976,2020-04-11,ORL,IND
977,2020-04-11,PHI,NOP
978,2020-04-11,MIL,CLE
979,2020-04-11,BRK,CHI
980,2020-04-11,OKC,MEM
981,2020-04-11,BOS,MIA
982,2020-04-11,GSW,LAC
983,2020-04-11,SAC,DEN
984,2020-04-11,UTA,PHO
985,2020-04-12,HOU,SAS
986,2020-04-12,NYK,TOR
987,2020-04-12,ATL,MIL
988,2020-04-12,MIN,LAL
989,2020-04-13,MIA,CHO
990,2020-04-13,BRK,CLE
991,2020-04-13,BOS,DET
992,2020-04-13,SAS,IND
993,2020-04-13,ORL,CHI
994,2020-04-13,PHO,HOU
995,2020-04-13,PHI,MEM
996,2020-04-13,WAS,NOP
997,2020-04-13,UTA,OKC
998,2020-04-13,DAL,DEN
999,2020-04-13,POR,GSW
1000,2020-04-13,MIN,LAC
1001,2020-04-14,TOR,MIA
1002,2020-04-14,DET,NYK
1003,2020-04-14,DEN,UTA
1004,2020-04-14,SAC,LAL
1005,2020-04-15,CLE,ATL
1006,2020-04-15,CHI,BOS
1007,2020-04-15,MIL,BRK
1008,2020-04-15,OKC,DAL
1009,2020-04-15,MEM,HOU
1010,2020-04-15,NYK,MIN
1011,2020-04-15,TOR,ORL
1012,2020-04-15,CHO,PHI
1013,2020-04-15,NOP,SAS
1014,2020-04-15,IND,WAS
1015,2020-04-15,LAL,PHO
1016,2020-04-15,LAC,POR
1017,2020-04-15,GSW,SAC
