,Date,Away Team,Home Team
831,2015-02-23,BRK,DEN
832,2015-02-23,BOS,PHO
833,2015-02-23,SAS,UTA
834,2015-02-23,MEM,LAC
835,2015-02-24,GSW,WAS
836,2015-02-24,CLE,DET
837,2015-02-24,IND,OKC
838,2015-02-24,TOR,DAL
839,2015-02-25,MIA,ORL
840,2015-02-25,DAL,ATL
841,2015-02-25,NYK,BOS
842,2015-02-25,CHO,CHI
843,2015-02-25,LAC,HOU
844,2015-02-25,PHI,MIL
845,2015-02-25,WAS,MIN
846,2015-02-25,BRK,NOP
847,2015-02-25,PHO,DEN
848,2015-02-25,LAL,UTA
849,2015-02-25,MEM,SAC
850,2015-02-25,SAS,POR
851,2015-02-26,GSW,CLE
852,2015-02-26,OKC,PHO
853,2015-02-27,CLE,IND
854,2015-02-27,WAS,PHI
855,2015-02-27,ORL,ATL
856,2015-02-27,CHO,BOS
857,2015-02-27,NYK,DET
858,2015-02-27,GSW,TOR
859,2015-02-27,MIN,CHI
860,2015-02-27,BRK,HOU
861,2015-02-27,LAC,MEM
862,2015-02-27,MIA,NOP
863,2015-02-27,UTA,DEN
864,2015-02-27,SAS,SAC
865,2015-02-27,MIL,LAL
866,2015-02-27,OKC,POR
867,2015-02-28,DET,WAS
868,2015-02-28,ATL,MIA
869,2015-02-28,TOR,NYK
870,2015-02-28,MEM,MIN
871,2015-02-28,BRK,DAL
872,2015-02-28,SAS,PHO
873,2015-02-28,MIL,UTA
874,2015-03-01,LAC,CHI
875,2015-03-01,CLE,HOU
876,2015-03-01,GSW,BOS
877,2015-03-01,PHI,IND
878,2015-03-01,CHO,ORL
879,2015-03-01,POR,SAC
880,2015-03-01,OKC,LAL
881,2015-03-01,NOP,DEN
882,2015-03-02,TOR,PHI
883,2015-03-02,GSW,BRK
884,2015-03-02,PHO,MIA
885,2015-03-02,LAC,MIN
886,2015-03-02,NOP,DAL
887,2015-03-03,LAL,CHO
888,2015-03-03,BOS,CLE
889,2015-03-03,SAC,NYK
890,2015-03-03,HOU,ATL
891,2015-03-03,WAS,CHI
892,2015-03-03,UTA,MEM
893,2015-03-03,MIL,DEN
894,2015-03-04,NYK,IND
895,2015-03-04,PHO,ORL
896,2015-03-04,UTA,BOS
897,2015-03-04,CHO,BRK
898,2015-03-04,CLE,TOR
899,2015-03-04,MEM,HOU
900,2015-03-04,LAL,MIA
901,2015-03-04,DEN,MIN
902,2015-03-04,DET,NOP
903,2015-03-04,PHI,OKC
904,2015-03-04,SAC,SAS
905,2015-03-04,MIL,GSW
906,2015-03-04,POR,LAC
907,2015-03-05,OKC,CHI
908,2015-03-05,DAL,POR
909,2015-03-06,TOR,CHO
910,2015-03-06,CHI,IND
911,2015-03-06,SAC,ORL
912,2015-03-06,UTA,PHI
913,2015-03-06,MIA,WAS
914,2015-03-06,CLE,ATL
915,2015-03-06,PHO,BRK
916,2015-03-06,DET,HOU
917,2015-03-06,LAL,MEM
918,2015-03-06,BOS,NOP
919,2015-03-06,DEN,SAS
920,2015-03-06,DAL,GSW
921,2015-03-07,MEM,NOP
922,2015-03-07,PHO,CLE
923,2015-03-07,SAC,MIA
924,2015-03-07,IND,NYK
925,2015-03-07,ATL,PHI
926,2015-03-07,POR,MIN
927,2015-03-07,WAS,MIL
928,2015-03-07,HOU,DEN
929,2015-03-08,CHI,SAS
930,2015-03-08,LAC,GSW
931,2015-03-08,UTA,BRK
932,2015-03-08,CHO,DET
933,2015-03-08,BOS,ORL
934,2015-03-08,TOR,OKC
935,2015-03-08,DAL,LAL
936,2015-03-09,WAS,CHO
937,2015-03-09,SAC,ATL
938,2015-03-09,BOS,MIA
939,2015-03-09,MEM,CHI
940,2015-03-09,NOP,MIL
941,2015-03-09,NYK,DEN
942,2015-03-09,GSW,PHO
943,2015-03-09,MIN,LAC
944,2015-03-10,ORL,IND
945,2015-03-10,NOP,BRK
946,2015-03-10,CLE,DAL
947,2015-03-10,TOR,SAS
948,2015-03-10,NYK,UTA
949,2015-03-10,DET,LAL
950,2015-03-11,SAC,CHO
951,2015-03-11,CHI,PHI
952,2015-03-11,MEM,BOS
953,2015-03-11,BRK,MIA
954,2015-03-11,ORL,MIL
955,2015-03-11,LAC,OKC
956,2015-03-11,ATL,DEN
957,2015-03-11,MIN,PHO
958,2015-03-11,DET,GSW
959,2015-03-11,HOU,POR
960,2015-03-12,MIL,IND
961,2015-03-12,MEM,WAS
962,2015-03-12,HOU,UTA
963,2015-03-12,CLE,SAS
964,2015-03-12,NYK,LAL
965,2015-03-13,CHI,CHO
966,2015-03-13,SAC,PHI
967,2015-03-13,ORL,BOS
968,2015-03-13,MIA,TOR
969,2015-03-13,MIN,OKC
970,2015-03-13,LAC,DAL
971,2015-03-13,GSW,DEN
972,2015-03-13,ATL,PHO
973,2015-03-13,DET,POR
974,2015-03-14,BOS,IND
975,2015-03-14,SAC,WAS
976,2015-03-14,BRK,PHI
977,2015-03-14,MIL,MEM
978,2015-03-14,DET,UTA
979,2015-03-14,NYK,GSW
980,2015-03-15,CHI,OKC
981,2015-03-15,HOU,LAC
982,2015-03-15,DEN,NOP
983,2015-03-15,CLE,ORL
984,2015-03-15,MIN,SAS
985,2015-03-15,POR,TOR
986,2015-03-15,NYK,PHO
987,2015-03-15,ATL,LAL
988,2015-03-16,TOR,IND
989,2015-03-16,POR,WAS
990,2015-03-16,PHI,BOS
991,2015-03-16,DEN,MEM
992,2015-03-16,CLE,MIA
993,2015-03-16,BRK,MIN
994,2015-03-16,OKC,DAL
995,2015-03-16,CHO,UTA
996,2015-03-16,ATL,SAC
997,2015-03-16,LAL,GSW
998,2015-03-17,MEM,DET
999,2015-03-17,SAS,NYK
1000,2015-03-17,ORL,HOU
1001,2015-03-17,MIL,NOP
1002,2015-03-17,CHO,LAC
1003,2015-03-18,BRK,CLE
1004,2015-03-18,DET,PHI
1005,2015-03-18,POR,MIA
1006,2015-03-18,MIN,TOR
1007,2015-03-18,IND,CHI
1008,2015-03-18,ORL,DAL
1009,2015-03-18,SAS,MIL
1010,2015-03-18,BOS,OKC
1011,2015-03-18,LAC,SAC
1012,2015-03-18,ATL,GSW
1013,2015-03-18,WAS,UTA
1014,2015-03-19,MIN,NYK
1015,2015-03-19,DEN,HOU
1016,2015-03-19,NOP,PHO
1017,2015-03-19,UTA,LAL
1018,2015-03-20,POR,ORL
1019,2015-03-20,NYK,PHI
1020,2015-03-20,MIL,BRK
1021,2015-03-20,IND,CLE
1022,2015-03-20,DEN,MIA
1023,2015-03-20,TOR,CHI
1024,2015-03-20,ATL,OKC
1025,2015-03-20,MEM,DAL
1026,2015-03-20,BOS,SAS
1027,2015-03-20,CHO,SAC
1028,2015-03-20,NOP,GSW
1029,2015-03-20,WAS,LAC
1030,2015-03-21,BRK,IND
1031,2015-03-21,CHI,DET
1032,2015-03-21,PHO,HOU
1033,2015-03-21,POR,MEM
1034,2015-03-21,UTA,GSW
1035,2015-03-22,SAS,ATL
1036,2015-03-22,CLE,MIL
1037,2015-03-22,MIA,OKC
1038,2015-03-22,NOP,LAC
1039,2015-03-22,NYK,TOR
1040,2015-03-22,DET,BOS
1041,2015-03-22,DEN,ORL
1042,2015-03-22,WAS,SAC
1043,2015-03-22,CHO,MIN
1044,2015-03-22,DAL,PHO
1045,2015-03-22,PHI,LAL
1046,2015-03-23,HOU,IND
1047,2015-03-23,BOS,BRK
1048,2015-03-23,MEM,NYK
1049,2015-03-23,CHO,CHI
1050,2015-03-23,MIN,UTA
1051,2015-03-23,WAS,GSW
1052,2015-03-24,TOR,DET
1053,2015-03-24,SAS,DAL
1054,2015-03-24,MIA,MIL
1055,2015-03-24,LAL,OKC
1056,2015-03-24,PHI,SAC
1057,2015-03-24,GSW,POR
1058,2015-03-25,BRK,CHO
1059,2015-03-25,LAC,NYK
1060,2015-03-25,ATL,ORL
1061,2015-03-25,CHI,TOR
1062,2015-03-25,IND,WAS
1063,2015-03-25,MIA,BOS
1064,2015-03-25,CLE,MEM
1065,2015-03-25,LAL,MIN
1066,2015-03-25,HOU,NOP
1067,2015-03-25,PHI,DEN
1068,2015-03-25,POR,UTA
1069,2015-03-25,OKC,SAS
1070,2015-03-25,SAC,PHO
1071,2015-03-26,IND,MIL
1072,2015-03-27,DET,ORL
1073,2015-03-27,LAC,PHI
1074,2015-03-27,CHO,WAS
1075,2015-03-27,MIA,ATL
1076,2015-03-27,CLE,BRK
1077,2015-03-27,BOS,NYK
1078,2015-03-27,LAL,TOR
1079,2015-03-27,MIN,HOU
1080,2015-03-27,GSW,MEM
1081,2015-03-27,SAC,NOP
1082,2015-03-27,DAL,SAS
1083,2015-03-27,UTA,DEN
1084,2015-03-27,POR,PHO
1085,2015-03-28,ATL,CHO
1086,2015-03-28,NYK,CHI
1087,2015-03-28,GSW,MIL
1088,2015-03-28,OKC,UTA
1089,2015-03-28,DEN,POR
1090,2015-03-29,HOU,WAS
1091,2015-03-29,LAL,BRK
1092,2015-03-29,MIN,NOP
1093,2015-03-29,PHI,CLE
1094,2015-03-29,LAC,BOS
1095,2015-03-29,DET,MIA
1096,2015-03-29,DAL,IND
1097,2015-03-29,MEM,SAS
1098,2015-03-29,OKC,PHO
1099,2015-03-30,BOS,CHO
1100,2015-03-30,LAL,PHI
1101,2015-03-30,MIL,ATL
1102,2015-03-30,HOU,TOR
1103,2015-03-30,SAC,MEM
1104,2015-03-30,UTA,MIN
1105,2015-03-30,PHO,POR
1106,2015-03-31,IND,BRK
1107,2015-03-31,ATL,DET
1108,2015-03-31,SAS,MIA
1109,2015-03-31,GSW,LAC
1110,2015-04-01,DET,CHO
1111,2015-04-01,SAS,ORL
1112,2015-04-01,PHI,WAS
1113,2015-04-01,IND,BOS
1114,2015-04-01,BRK,NYK
1115,2015-04-01,SAC,HOU
1116,2015-04-01,CHI,MIL
1117,2015-04-01,TOR,MIN
1118,2015-04-01,DAL,OKC
1119,2015-04-01,DEN,UTA
1120,2015-04-01,LAC,POR
1121,2015-04-01,NOP,LAL
1122,2015-04-02,MIA,CLE
1123,2015-04-02,HOU,DAL
1124,2015-04-02,PHO,GSW
1125,2015-04-03,CHO,IND
1126,2015-04-03,NYK,WAS
1127,2015-04-03,MIL,BOS
1128,2015-04-03,TOR,BRK
1129,2015-04-03,DET,CHI
1130,2015-04-03,OKC,MEM
1131,2015-04-03,ORL,MIN
1132,2015-04-03,DEN,SAS
1133,2015-04-03,NOP,SAC
1134,2015-04-03,POR,LAL
1135,2015-04-04,PHI,CHO
1136,2015-04-04,BRK,ATL
1137,2015-04-04,MIA,DET
1138,2015-04-04,BOS,TOR
1139,2015-04-04,WAS,MEM
1140,2015-04-04,GSW,DAL
1141,2015-04-04,ORL,MIL
1142,2015-04-04,LAC,DEN
1143,2015-04-04,UTA,PHO
1144,2015-04-04,NOP,POR
1145,2015-04-05,HOU,OKC
1146,2015-04-05,CHI,CLE
1147,2015-04-05,MIA,IND
1148,2015-04-05,GSW,SAS
1149,2015-04-05,PHI,NYK
1150,2015-04-05,UTA,SAC
1151,2015-04-05,LAC,LAL
1152,2015-04-06,POR,BRK
1153,2015-04-07,PHO,ATL
1154,2015-04-07,CHO,MIA
1155,2015-04-07,GSW,NOP
1156,2015-04-07,SAS,OKC
1157,2015-04-07,MIN,SAC
1158,2015-04-07,LAL,LAC
1159,2015-04-08,TOR,CHO
1160,2015-04-08,BOS,DET
1161,2015-04-08,CHI,ORL
1162,2015-04-08,WAS,PHI
1163,2015-04-08,ATL,BRK
1164,2015-04-08,IND,NYK
1165,2015-04-08,NOP,MEM
1166,2015-04-08,CLE,MIL
1167,2015-04-08,HOU,SAS
1168,2015-04-08,LAL,DEN
1169,2015-04-08,SAC,UTA
1170,2015-04-08,PHO,DAL
1171,2015-04-08,MIN,POR
1172,2015-04-09,CHI,MIA
1173,2015-04-09,POR,GSW
1174,2015-04-10,TOR,ORL
1175,2015-04-10,CHO,ATL
1176,2015-04-10,WAS,BRK
1177,2015-04-10,BOS,CLE
1178,2015-04-10,IND,DET
1179,2015-04-10,MIL,NYK
1180,2015-04-10,SAS,HOU
1181,2015-04-10,PHO,NOP
1182,2015-04-10,SAC,OKC
1183,2015-04-10,DAL,DEN
1184,2015-04-10,MEM,UTA
1185,2015-04-10,MIN,LAL
1186,2015-04-11,NYK,ORL
1187,2015-04-11,TOR,MIA
1188,2015-04-11,PHI,CHI
1189,2015-04-11,MEM,LAC
1190,2015-04-11,UTA,POR
1191,2015-04-11,MIN,GSW
1192,2015-04-12,CLE,BOS
1193,2015-04-12,BRK,MIL
1194,2015-04-12,CHO,DET
1195,2015-04-12,SAC,DEN
1196,2015-04-12,OKC,IND
1197,2015-04-12,ATL,WAS
1198,2015-04-12,NOP,HOU
1199,2015-04-12,PHO,SAS
1200,2015-04-12,DAL,LAL
1201,2015-04-13,HOU,CHO
1202,2015-04-13,DET,CLE
1203,2015-04-13,MIL,PHI
1204,2015-04-13,NYK,ATL
1205,2015-04-13,CHI,BRK
1206,2015-04-13,ORL,MIA
1207,2015-04-13,NOP,MIN
1208,2015-04-13,POR,OKC
1209,2015-04-13,DAL,UTA
1210,2015-04-13,LAL,SAC
1211,2015-04-13,MEM,GSW
1212,2015-04-13,DEN,LAC
1213,2015-04-14,TOR,BOS
1214,2015-04-14,WAS,IND
1215,2015-04-14,LAC,PHO
1216,2015-04-15,CHO,TOR
1217,2015-04-15,ORL,BRK
1218,2015-04-15,ATL,CHI
1219,2015-04-15,WAS,CLE
1220,2015-04-15,POR,DAL
1221,2015-04-15,UTA,HOU
1222,2015-04-15,BOS,MIL
1223,2015-04-15,OKC,MIN
1224,2015-04-15,SAS,NOP
1225,2015-04-15,DET,NYK
1226,2015-04-15,MIA,PHI
1227,2015-04-15,IND,MEM
1228,2015-04-15,DEN,GSW
1229,2015-04-15,SAC,LAL
1230,2015-04-18,WAS,TOR
1231,2015-04-18,NOP,GSW
1232,2015-04-18,MIL,CHI
1233,2015-04-18,DAL,HOU
1234,2015-04-19,BOS,CLE
1235,2015-04-19,BRK,ATL
1236,2015-04-19,POR,MEM
1237,2015-04-19,SAS,LAC
1238,2015-04-20,MIL,CHI
1239,2015-04-20,NOP,GSW
1240,2015-04-21,BOS,CLE
1241,2015-04-21,WAS,TOR
1242,2015-04-21,DAL,HOU
1243,2015-04-22,BRK,ATL
1244,2015-04-22,POR,MEM
1245,2015-04-22,SAS,LAC
1246,2015-04-23,CLE,BOS
1247,2015-04-23,CHI,MIL
1248,2015-04-23,GSW,NOP
1249,2015-04-24,HOU,DAL
1250,2015-04-24,TOR,WAS
1251,2015-04-24,LAC,SAS
1252,2015-04-25,ATL,BRK
1253,2015-04-25,CHI,MIL
1254,2015-04-25,GSW,NOP
1255,2015-04-25,MEM,POR
1256,2015-04-26,CLE,BOS
1257,2015-04-26,LAC,SAS
1258,2015-04-26,TOR,WAS
1259,2015-04-26,HOU,DAL
1260,2015-04-27,ATL,BRK
1261,2015-04-27,MIL,CHI
1262,2015-04-27,MEM,POR
1263,2015-04-28,DAL,HOU
1264,2015-04-28,SAS,LAC
1265,2015-04-29,BRK,ATL
1266,2015-04-29,POR,MEM
1267,2015-04-30,CHI,MIL
1268,2015-04-30,LAC,SAS
