,Date,Away Team,Home Team
831,2019-02-09,OKC,HOU
832,2019-02-09,ORL,MIL
833,2019-02-10,POR,DAL
834,2019-02-10,LAL,PHI
835,2019-02-10,PHO,SAC
836,2019-02-10,ORL,ATL
837,2019-02-10,MIA,GSW
838,2019-02-11,NYK,CLE
839,2019-02-11,WAS,DET
840,2019-02-11,CHO,IND
841,2019-02-11,BRK,TOR
842,2019-02-11,MIL,CHI
843,2019-02-11,DAL,HOU
844,2019-02-11,LAC,MIN
845,2019-02-11,POR,OKC
846,2019-02-11,MIA,DEN
847,2019-02-12,LAL,ATL
848,2019-02-12,SAS,MEM
849,2019-02-12,ORL,NOP
850,2019-02-12,BOS,PHI
851,2019-02-12,UTA,GSW
852,2019-02-13,BRK,CLE
853,2019-02-13,MIL,IND
854,2019-02-13,DET,BOS
855,2019-02-13,PHI,NYK
856,2019-02-13,WAS,TOR
857,2019-02-13,MEM,CHI
858,2019-02-13,HOU,MIN
859,2019-02-13,MIA,DAL
860,2019-02-13,SAC,DEN
861,2019-02-13,PHO,LAC
862,2019-02-13,GSW,POR
863,2019-02-14,CHO,ORL
864,2019-02-14,NYK,ATL
865,2019-02-14,OKC,NOP
866,2019-02-21,PHO,CLE
867,2019-02-21,MIA,PHI
868,2019-02-21,POR,BRK
869,2019-02-21,BOS,MIL
870,2019-02-21,SAC,GSW
871,2019-02-21,HOU,LAL
872,2019-02-22,WAS,CHO
873,2019-02-22,NOP,IND
874,2019-02-22,CHI,ORL
875,2019-02-22,SAS,TOR
876,2019-02-22,DET,ATL
877,2019-02-22,MIN,NYK
878,2019-02-22,LAC,MEM
879,2019-02-22,DEN,DAL
880,2019-02-22,UTA,OKC
881,2019-02-23,POR,PHI
882,2019-02-23,PHO,ATL
883,2019-02-23,BRK,CHO
884,2019-02-23,MEM,CLE
885,2019-02-23,LAL,NOP
886,2019-02-23,IND,WAS
887,2019-02-23,DET,MIA
888,2019-02-23,BOS,CHI
889,2019-02-23,SAC,OKC
890,2019-02-23,HOU,GSW
891,2019-02-23,MIN,MIL
892,2019-02-23,DAL,UTA
893,2019-02-24,ORL,TOR
894,2019-02-24,LAC,DEN
895,2019-02-24,SAS,NYK
896,2019-02-25,GSW,CHO
897,2019-02-25,POR,CLE
898,2019-02-25,IND,DET
899,2019-02-25,SAS,BRK
900,2019-02-25,PHO,MIA
901,2019-02-25,MIL,CHI
902,2019-02-25,ATL,HOU
903,2019-02-25,LAL,MEM
904,2019-02-25,SAC,MIN
905,2019-02-25,PHI,NOP
906,2019-02-25,DAL,LAC
907,2019-02-26,ORL,NYK
908,2019-02-26,BOS,TOR
909,2019-02-26,OKC,DEN
910,2019-02-27,HOU,CHO
911,2019-02-27,MIN,ATL
912,2019-02-27,WAS,BRK
913,2019-02-27,GSW,MIA
914,2019-02-27,POR,BOS
915,2019-02-27,CHI,MEM
916,2019-02-27,IND,DAL
917,2019-02-27,DET,SAS
918,2019-02-27,LAC,UTA
919,2019-02-27,MIL,SAC
920,2019-02-27,NOP,LAL
921,2019-02-28,MIN,IND
922,2019-02-28,GSW,ORL
923,2019-02-28,CLE,NYK
924,2019-02-28,MIA,HOU
925,2019-02-28,PHI,OKC
926,2019-02-28,UTA,DEN
927,2019-03-01,CHI,ATL
928,2019-03-01,CHO,BRK
929,2019-03-01,WAS,BOS
930,2019-03-01,POR,TOR
931,2019-03-01,NOP,PHO
932,2019-03-01,LAC,SAC
933,2019-03-01,MIL,LAL
934,2019-03-02,DET,CLE
935,2019-03-02,ORL,IND
936,2019-03-02,BRK,MIA
937,2019-03-02,MEM,DAL
938,2019-03-02,GSW,PHI
939,2019-03-02,OKC,SAS
940,2019-03-02,NOP,DEN
941,2019-03-02,LAL,PHO
942,2019-03-02,MIL,UTA
943,2019-03-03,POR,CHO
944,2019-03-03,HOU,BOS
945,2019-03-03,ATL,CHI
946,2019-03-03,NYK,LAC
947,2019-03-03,ORL,CLE
948,2019-03-03,TOR,DET
949,2019-03-03,MIN,WAS
950,2019-03-03,MEM,OKC
951,2019-03-04,DAL,BRK
952,2019-03-04,ATL,MIA
953,2019-03-04,DEN,SAS
954,2019-03-04,MIL,PHO
955,2019-03-04,NOP,UTA
956,2019-03-04,NYK,SAC
957,2019-03-04,LAC,LAL
958,2019-03-05,CHI,IND
959,2019-03-05,ORL,PHI
960,2019-03-05,POR,MEM
961,2019-03-05,OKC,MIN
962,2019-03-05,HOU,TOR
963,2019-03-05,BOS,GSW
964,2019-03-06,MIA,CHO
965,2019-03-06,MIN,DET
966,2019-03-06,DAL,WAS
967,2019-03-06,SAS,ATL
968,2019-03-06,CLE,BRK
969,2019-03-06,PHI,CHI
970,2019-03-06,UTA,NOP
971,2019-03-06,NYK,PHO
972,2019-03-06,BOS,SAC
973,2019-03-06,DEN,LAL
974,2019-03-07,IND,MIL
975,2019-03-07,OKC,POR
976,2019-03-08,WAS,CHO
977,2019-03-08,DAL,ORL
978,2019-03-08,DET,CHI
979,2019-03-08,PHI,HOU
980,2019-03-08,UTA,MEM
981,2019-03-08,CLE,MIA
982,2019-03-08,TOR,NOP
983,2019-03-08,DEN,GSW
984,2019-03-08,OKC,LAC
985,2019-03-09,SAC,NYK
986,2019-03-09,BRK,ATL
987,2019-03-09,WAS,MIN
988,2019-03-09,BOS,LAL
989,2019-03-09,CHO,MIL
990,2019-03-09,PHO,POR
991,2019-03-10,CHI,DET
992,2019-03-10,TOR,MIA
993,2019-03-10,IND,PHI
994,2019-03-10,NOP,ATL
995,2019-03-10,ORL,MEM
996,2019-03-10,HOU,DAL
997,2019-03-10,NYK,MIN
998,2019-03-10,MIL,SAS
999,2019-03-10,PHO,GSW
1000,2019-03-11,TOR,CLE
1001,2019-03-11,SAC,WAS
1002,2019-03-11,DET,BRK
1003,2019-03-11,CHO,HOU
1004,2019-03-11,OKC,UTA
1005,2019-03-11,BOS,LAC
1006,2019-03-12,NYK,IND
1007,2019-03-12,CLE,PHI
1008,2019-03-12,LAL,CHI
1009,2019-03-12,SAS,DAL
1010,2019-03-12,MIL,NOP
1011,2019-03-12,MIN,DEN
1012,2019-03-12,POR,LAC
1013,2019-03-13,BRK,OKC
1014,2019-03-13,ORL,WAS
1015,2019-03-13,MEM,ATL
1016,2019-03-13,DET,MIA
1017,2019-03-13,GSW,HOU
1018,2019-03-13,UTA,PHO
1019,2019-03-14,OKC,IND
1020,2019-03-14,CLE,ORL
1021,2019-03-14,SAC,BOS
1022,2019-03-14,LAL,TOR
1023,2019-03-14,MIN,UTA
1024,2019-03-14,DAL,DEN
1025,2019-03-15,LAL,DET
1026,2019-03-15,SAC,PHI
1027,2019-03-15,CHO,WAS
1028,2019-03-15,PHO,HOU
1029,2019-03-15,MIL,MIA
1030,2019-03-15,POR,NOP
1031,2019-03-15,NYK,SAS
1032,2019-03-15,CHI,LAC
1033,2019-03-16,ATL,BOS
1034,2019-03-16,PHO,NOP
1035,2019-03-16,MEM,WAS
1036,2019-03-16,CLE,DAL
1037,2019-03-16,GSW,OKC
1038,2019-03-16,POR,SAS
1039,2019-03-16,IND,DEN
1040,2019-03-16,BRK,UTA
1041,2019-03-17,LAL,NYK
1042,2019-03-17,CHO,MIA
1043,2019-03-17,PHI,MIL
1044,2019-03-17,TOR,DET
1045,2019-03-17,ATL,ORL
1046,2019-03-17,CHI,SAC
1047,2019-03-17,MIN,HOU
1048,2019-03-17,BRK,LAC
1049,2019-03-18,DET,CLE
1050,2019-03-18,UTA,WAS
1051,2019-03-18,DEN,BOS
1052,2019-03-18,NYK,TOR
1053,2019-03-18,MIA,OKC
1054,2019-03-18,GSW,SAS
1055,2019-03-18,NOP,DAL
1056,2019-03-18,CHI,PHO
1057,2019-03-18,IND,POR
1058,2019-03-19,PHI,CHO
1059,2019-03-19,HOU,ATL
1060,2019-03-19,LAL,MIL
1061,2019-03-19,GSW,MIN
1062,2019-03-19,BRK,SAC
1063,2019-03-19,IND,LAC
1064,2019-03-20,MIL,CLE
1065,2019-03-20,NOP,ORL
1066,2019-03-20,BOS,PHI
1067,2019-03-20,UTA,NYK
1068,2019-03-20,WAS,CHI
1069,2019-03-20,HOU,MEM
1070,2019-03-20,MIA,SAS
1071,2019-03-20,TOR,OKC
1072,2019-03-20,DAL,POR
1073,2019-03-21,MIN,CHO
1074,2019-03-21,DEN,WAS
1075,2019-03-21,UTA,ATL
1076,2019-03-21,DET,PHO
1077,2019-03-21,DAL,SAC
1078,2019-03-21,IND,GSW
1079,2019-03-22,MEM,ORL
1080,2019-03-22,LAC,CLE
1081,2019-03-22,DEN,NYK
1082,2019-03-22,OKC,TOR
1083,2019-03-22,SAS,HOU
1084,2019-03-22,MIA,MIL
1085,2019-03-22,BRK,LAL
1086,2019-03-23,BOS,CHO
1087,2019-03-23,MIA,WAS
1088,2019-03-23,PHI,ATL
1089,2019-03-23,UTA,CHI
1090,2019-03-23,MIN,MEM
1091,2019-03-23,DAL,GSW
1092,2019-03-23,DET,POR
1093,2019-03-23,PHO,SAC
1094,2019-03-24,LAC,NYK
1095,2019-03-24,CLE,MIL
1096,2019-03-24,DEN,IND
1097,2019-03-24,CHO,TOR
1098,2019-03-24,HOU,NOP
1099,2019-03-24,SAS,BOS
1100,2019-03-24,DET,GSW
1101,2019-03-24,SAC,LAL
1102,2019-03-25,PHI,ORL
1103,2019-03-25,OKC,MEM
1104,2019-03-25,PHO,UTA
1105,2019-03-25,BRK,POR
1106,2019-03-26,SAS,CHO
1107,2019-03-26,BOS,CLE
1108,2019-03-26,ORL,MIA
1109,2019-03-26,CHI,TOR
1110,2019-03-26,HOU,MIL
1111,2019-03-26,LAC,MIN
1112,2019-03-26,ATL,NOP
1113,2019-03-26,SAC,DAL
1114,2019-03-26,DET,DEN
1115,2019-03-26,WAS,LAL
1116,2019-03-27,POR,CHI
1117,2019-03-27,GSW,MEM
1118,2019-03-27,IND,OKC
1119,2019-03-27,WAS,PHO
1120,2019-03-27,LAL,UTA
1121,2019-03-28,ORL,DET
1122,2019-03-28,BRK,PHI
1123,2019-03-28,DAL,MIA
1124,2019-03-28,TOR,NYK
1125,2019-03-28,DEN,HOU
1126,2019-03-28,LAC,MIL
1127,2019-03-28,SAC,NOP
1128,2019-03-28,CLE,SAS
1129,2019-03-29,IND,BOS
1130,2019-03-29,POR,ATL
1131,2019-03-29,GSW,MIN
1132,2019-03-29,DEN,OKC
1133,2019-03-29,WAS,UTA
1134,2019-03-29,CHO,LAL
1135,2019-03-30,CLE,LAC
1136,2019-03-30,BOS,BRK
1137,2019-03-30,SAC,HOU
1138,2019-03-30,POR,DET
1139,2019-03-30,ORL,IND
1140,2019-03-30,MIA,NYK
1141,2019-03-30,TOR,CHI
1142,2019-03-30,PHI,MIN
1143,2019-03-30,MEM,PHO
1144,2019-03-31,MIL,ATL
1145,2019-03-31,DAL,OKC
1146,2019-03-31,LAL,NOP
1147,2019-03-31,SAC,SAS
1148,2019-03-31,WAS,DEN
1149,2019-03-31,CHO,GSW
1150,2019-03-31,MEM,LAC
1151,2019-04-01,DET,IND
1152,2019-04-01,MIA,BOS
1153,2019-04-01,MIL,BRK
1154,2019-04-01,CHI,NYK
1155,2019-04-01,ORL,TOR
1156,2019-04-01,POR,MIN
1157,2019-04-01,PHI,DAL
1158,2019-04-01,CHO,UTA
1159,2019-04-01,CLE,PHO
1160,2019-04-02,LAL,OKC
1161,2019-04-02,ATL,SAS
1162,2019-04-02,HOU,SAC
1163,2019-04-02,DEN,GSW
1164,2019-04-03,IND,DET
1165,2019-04-03,NYK,ORL
1166,2019-04-03,CHI,WAS
1167,2019-04-03,PHI,ATL
1168,2019-04-03,TOR,BRK
1169,2019-04-03,BOS,MIA
1170,2019-04-03,CHO,NOP
1171,2019-04-03,MIN,DAL
1172,2019-04-03,SAS,DEN
1173,2019-04-03,UTA,PHO
1174,2019-04-03,MEM,POR
1175,2019-04-03,HOU,LAC
1176,2019-04-04,MIL,PHI
1177,2019-04-04,CLE,SAC
1178,2019-04-04,GSW,LAL
1179,2019-04-05,TOR,CHO
1180,2019-04-05,ATL,ORL
1181,2019-04-05,SAS,WAS
1182,2019-04-05,NYK,HOU
1183,2019-04-05,BOS,IND
1184,2019-04-05,MIA,MIN
1185,2019-04-05,DET,OKC
1186,2019-04-05,MEM,DAL
1187,2019-04-05,SAC,UTA
1188,2019-04-05,NOP,PHO
1189,2019-04-05,POR,DEN
1190,2019-04-05,CLE,GSW
1191,2019-04-05,LAL,LAC
1192,2019-04-06,BRK,MIL
1193,2019-04-06,PHI,CHI
1194,2019-04-07,MIA,TOR
1195,2019-04-07,SAS,CLE
1196,2019-04-07,OKC,MIN
1197,2019-04-07,CHO,DET
1198,2019-04-07,BRK,IND
1199,2019-04-07,DAL,MEM
1200,2019-04-07,PHO,HOU
1201,2019-04-07,ATL,MIL
1202,2019-04-07,ORL,BOS
1203,2019-04-07,WAS,NYK
1204,2019-04-07,LAC,GSW
1205,2019-04-07,DEN,POR
1206,2019-04-07,NOP,SAC
1207,2019-04-07,UTA,LAL
1208,2019-04-09,CHO,CLE
1209,2019-04-09,MEM,DET
1210,2019-04-09,BOS,WAS
1211,2019-04-09,PHI,MIA
1212,2019-04-09,NYK,CHI
1213,2019-04-09,TOR,MIN
1214,2019-04-09,GSW,NOP
1215,2019-04-09,PHO,DAL
1216,2019-04-09,DEN,UTA
1217,2019-04-09,HOU,OKC
1218,2019-04-09,POR,LAL
1219,2019-04-10,IND,ATL
1220,2019-04-10,MIA,BRK
1221,2019-04-10,ORL,CHO
1222,2019-04-10,GSW,MEM
1223,2019-04-10,OKC,MIL
1224,2019-04-10,DET,NYK
1225,2019-04-10,CHI,PHI
1226,2019-04-10,DAL,SAS
1227,2019-04-10,MIN,DEN
1228,2019-04-10,UTA,LAC
1229,2019-04-10,SAC,POR
1230,2019-04-13,BRK,PHI
1231,2019-04-13,ORL,TOR
1232,2019-04-13,LAC,GSW
1233,2019-04-13,SAS,DEN
1234,2019-04-14,IND,BOS
1235,2019-04-14,OKC,POR
1236,2019-04-14,DET,MIL
1237,2019-04-14,UTA,HOU
1238,2019-04-15,BRK,PHI
1239,2019-04-15,LAC,GSW
1240,2019-04-16,ORL,TOR
1241,2019-04-16,SAS,DEN
1242,2019-04-16,OKC,POR
1243,2019-04-17,IND,BOS
1244,2019-04-17,DET,MIL
1245,2019-04-17,UTA,HOU
1246,2019-04-18,PHI,BRK
1247,2019-04-18,DEN,SAS
1248,2019-04-18,GSW,LAC
1249,2019-04-19,TOR,ORL
1250,2019-04-19,BOS,IND
1251,2019-04-19,POR,OKC
1252,2019-04-20,PHI,BRK
1253,2019-04-20,DEN,SAS
1254,2019-04-20,MIL,DET
1255,2019-04-20,HOU,UTA
1256,2019-04-21,BOS,IND
1257,2019-04-21,GSW,LAC
1258,2019-04-21,TOR,ORL
1259,2019-04-21,POR,OKC
1260,2019-04-22,MIL,DET
1261,2019-04-22,HOU,UTA
1262,2019-04-23,ORL,TOR
1263,2019-04-23,BRK,PHI
1264,2019-04-23,SAS,DEN
1265,2019-04-23,OKC,POR
1266,2019-04-24,UTA,HOU
1267,2019-04-24,LAC,GSW
1268,2019-04-25,DEN,SAS
1269,2019-04-26,GSW,LAC
1270,2019-04-27,PHI,TOR
1271,2019-04-27,SAS,DEN
1272,2019-04-28,BOS,MIL
1273,2019-04-28,HOU,GSW
1274,2019-04-29,PHI,TOR
1275,2019-04-29,POR,DEN
1276,2019-04-30,BOS,MIL
1277,2019-04-30,HOU,GSW
