,Date,Away Team,Home Team
831,2018-02-11,TOR,CHO
832,2018-02-11,DET,ATL
833,2018-02-11,CLE,BOS
834,2018-02-11,NYK,IND
835,2018-02-11,DAL,HOU
836,2018-02-11,SAC,MIN
837,2018-02-11,MEM,OKC
838,2018-02-11,UTA,POR
839,2018-02-12,NOP,DET
840,2018-02-12,NYK,PHI
841,2018-02-12,LAC,BRK
842,2018-02-12,ORL,CHI
843,2018-02-12,SAS,UTA
844,2018-02-12,PHO,GSW
845,2018-02-13,MIA,TOR
846,2018-02-13,ATL,MIL
847,2018-02-13,HOU,MIN
848,2018-02-13,CLE,OKC
849,2018-02-13,SAC,DAL
850,2018-02-13,SAS,DEN
851,2018-02-14,ATL,DET
852,2018-02-14,CHO,ORL
853,2018-02-14,MIA,PHI
854,2018-02-14,IND,BRK
855,2018-02-14,WAS,NYK
856,2018-02-14,LAC,BOS
857,2018-02-14,TOR,CHI
858,2018-02-14,SAC,HOU
859,2018-02-14,OKC,MEM
860,2018-02-14,LAL,NOP
861,2018-02-14,PHO,UTA
862,2018-02-14,GSW,POR
863,2018-02-15,DEN,MIL
864,2018-02-15,LAL,MIN
865,2018-02-22,BRK,CHO
866,2018-02-22,NYK,ORL
867,2018-02-22,PHI,CHI
868,2018-02-22,WAS,CLE
869,2018-02-22,OKC,SAC
870,2018-02-22,LAC,GSW
871,2018-02-23,BOS,DET
872,2018-02-23,ATL,IND
873,2018-02-23,CHO,WAS
874,2018-02-23,MIL,TOR
875,2018-02-23,MIN,HOU
876,2018-02-23,CLE,MEM
877,2018-02-23,MIA,NOP
878,2018-02-23,SAS,DEN
879,2018-02-23,LAC,PHO
880,2018-02-23,POR,UTA
881,2018-02-23,DAL,LAL
882,2018-02-24,ORL,PHI
883,2018-02-24,MEM,MIA
884,2018-02-24,BOS,NYK
885,2018-02-24,OKC,GSW
886,2018-02-24,CHI,MIN
887,2018-02-24,POR,PHO
888,2018-02-24,DAL,UTA
889,2018-02-24,LAL,SAC
890,2018-02-25,DET,CHO
891,2018-02-25,NOP,MIL
892,2018-02-25,SAS,CLE
893,2018-02-25,HOU,DEN
894,2018-02-25,PHI,WAS
895,2018-02-26,LAL,ATL
896,2018-02-26,MEM,BOS
897,2018-02-26,CHI,BRK
898,2018-02-26,GSW,NYK
899,2018-02-26,DET,TOR
900,2018-02-26,PHO,NOP
901,2018-02-26,ORL,OKC
902,2018-02-26,IND,DAL
903,2018-02-26,HOU,UTA
904,2018-02-26,MIN,SAC
905,2018-02-27,CHI,CHO
906,2018-02-27,BRK,CLE
907,2018-02-27,PHI,MIA
908,2018-02-27,WAS,MIL
909,2018-02-27,SAC,POR
910,2018-02-27,LAC,DEN
911,2018-02-28,MIL,DET
912,2018-02-28,TOR,ORL
913,2018-02-28,IND,ATL
914,2018-02-28,CHO,BOS
915,2018-02-28,PHO,MEM
916,2018-02-28,GSW,WAS
917,2018-02-28,OKC,DAL
918,2018-02-28,NOP,SAS
919,2018-02-28,HOU,LAC
920,2018-03-01,LAL,MIA
921,2018-03-01,PHI,CLE
922,2018-03-01,BRK,SAC
923,2018-03-01,MIN,POR
924,2018-03-02,DET,ORL
925,2018-03-02,CHO,PHI
926,2018-03-02,GSW,ATL
927,2018-03-02,DAL,CHI
928,2018-03-02,DEN,MEM
929,2018-03-02,IND,MIL
930,2018-03-02,TOR,WAS
931,2018-03-02,OKC,PHO
932,2018-03-02,NYK,LAC
933,2018-03-02,MIN,UTA
934,2018-03-03,MEM,ORL
935,2018-03-03,DEN,CLE
936,2018-03-03,DET,MIA
937,2018-03-03,BOS,HOU
938,2018-03-03,LAL,SAS
939,2018-03-03,OKC,POR
940,2018-03-03,UTA,SAC
941,2018-03-04,PHO,ATL
942,2018-03-04,CHO,TOR
943,2018-03-04,IND,WAS
944,2018-03-04,NOP,DAL
945,2018-03-04,PHI,MIL
946,2018-03-04,BRK,LAC
947,2018-03-04,NYK,SAC
948,2018-03-05,DET,CLE
949,2018-03-05,MIL,IND
950,2018-03-05,PHO,MIA
951,2018-03-05,BOS,CHI
952,2018-03-05,MEM,SAS
953,2018-03-05,ORL,UTA
954,2018-03-05,POR,LAL
955,2018-03-06,PHI,CHO
956,2018-03-06,ATL,TOR
957,2018-03-06,MIA,WAS
958,2018-03-06,HOU,OKC
959,2018-03-06,DEN,DAL
960,2018-03-06,NYK,POR
961,2018-03-06,BRK,GSW
962,2018-03-06,NOP,LAC
963,2018-03-07,UTA,IND
964,2018-03-07,MEM,CHI
965,2018-03-07,TOR,DET
966,2018-03-07,HOU,MIL
967,2018-03-07,NOP,SAC
968,2018-03-07,CLE,DEN
969,2018-03-07,ORL,LAL
970,2018-03-08,BRK,CHO
971,2018-03-08,PHI,MIA
972,2018-03-08,BOS,MIN
973,2018-03-08,PHO,OKC
974,2018-03-08,SAS,GSW
975,2018-03-09,CHI,DET
976,2018-03-09,ATL,IND
977,2018-03-09,HOU,TOR
978,2018-03-09,UTA,MEM
979,2018-03-09,NYK,MIL
980,2018-03-09,WAS,NOP
981,2018-03-09,LAL,DEN
982,2018-03-09,GSW,POR
983,2018-03-09,ORL,SAC
984,2018-03-09,CLE,LAC
985,2018-03-10,PHO,CHO
986,2018-03-10,WAS,MIA
987,2018-03-10,MEM,DAL
988,2018-03-10,SAS,OKC
989,2018-03-10,ORL,LAC
990,2018-03-11,TOR,NYK
991,2018-03-11,CHI,ATL
992,2018-03-11,GSW,MIN
993,2018-03-11,UTA,NOP
994,2018-03-11,SAC,DEN
995,2018-03-11,HOU,DAL
996,2018-03-11,IND,BOS
997,2018-03-11,PHI,BRK
998,2018-03-11,CLE,LAL
999,2018-03-12,SAS,HOU
1000,2018-03-12,MIL,MEM
1001,2018-03-12,SAC,OKC
1002,2018-03-12,MIA,POR
1003,2018-03-13,IND,PHI
1004,2018-03-13,MIN,WAS
1005,2018-03-13,OKC,ATL
1006,2018-03-13,TOR,BRK
1007,2018-03-13,DAL,NYK
1008,2018-03-13,LAC,CHI
1009,2018-03-13,CHO,NOP
1010,2018-03-13,ORL,SAS
1011,2018-03-13,DET,UTA
1012,2018-03-13,CLE,PHO
1013,2018-03-13,DEN,LAL
1014,2018-03-14,MIL,ORL
1015,2018-03-14,WAS,BOS
1016,2018-03-14,MIA,SAC
1017,2018-03-14,LAL,GSW
1018,2018-03-15,TOR,IND
1019,2018-03-15,CHO,ATL
1020,2018-03-15,PHI,NYK
1021,2018-03-15,LAC,HOU
1022,2018-03-15,CHI,MEM
1023,2018-03-15,NOP,SAS
1024,2018-03-15,DET,DEN
1025,2018-03-15,PHO,UTA
1026,2018-03-15,CLE,POR
1027,2018-03-16,BOS,ORL
1028,2018-03-16,BRK,PHI
1029,2018-03-16,DAL,TOR
1030,2018-03-16,LAC,OKC
1031,2018-03-16,SAC,GSW
1032,2018-03-16,MIA,LAL
1033,2018-03-17,ATL,MIL
1034,2018-03-17,HOU,NOP
1035,2018-03-17,IND,WAS
1036,2018-03-17,DAL,BRK
1037,2018-03-17,CHO,NYK
1038,2018-03-17,CLE,CHI
1039,2018-03-17,DEN,MEM
1040,2018-03-17,MIN,SAS
1041,2018-03-17,SAC,UTA
1042,2018-03-17,GSW,PHO
1043,2018-03-17,DET,POR
1044,2018-03-18,OKC,TOR
1045,2018-03-18,BOS,NOP
1046,2018-03-18,HOU,MIN
1047,2018-03-18,POR,LAC
1048,2018-03-19,MIL,CLE
1049,2018-03-19,LAL,IND
1050,2018-03-19,CHO,PHI
1051,2018-03-19,MEM,BRK
1052,2018-03-19,DEN,MIA
1053,2018-03-19,CHI,NYK
1054,2018-03-19,GSW,SAS
1055,2018-03-19,DET,SAC
1056,2018-03-20,TOR,ORL
1057,2018-03-20,OKC,BOS
1058,2018-03-20,LAC,MIN
1059,2018-03-20,DAL,NOP
1060,2018-03-20,ATL,UTA
1061,2018-03-20,DET,PHO
1062,2018-03-20,HOU,POR
1063,2018-03-21,TOR,CLE
1064,2018-03-21,MEM,PHI
1065,2018-03-21,CHO,BRK
1066,2018-03-21,NYK,MIA
1067,2018-03-21,DEN,CHI
1068,2018-03-21,LAC,MIL
1069,2018-03-21,IND,NOP
1070,2018-03-21,WAS,SAS
1071,2018-03-22,MEM,CHO
1072,2018-03-22,PHI,ORL
1073,2018-03-22,DET,HOU
1074,2018-03-22,LAL,NOP
1075,2018-03-22,UTA,DAL
1076,2018-03-22,ATL,SAC
1077,2018-03-23,LAC,IND
1078,2018-03-23,DEN,WAS
1079,2018-03-23,PHO,CLE
1080,2018-03-23,MIN,NYK
1081,2018-03-23,BRK,TOR
1082,2018-03-23,MIL,CHI
1083,2018-03-23,MIA,OKC
1084,2018-03-23,UTA,SAS
1085,2018-03-23,BOS,POR
1086,2018-03-23,ATL,GSW
1087,2018-03-24,MIN,PHI
1088,2018-03-24,CHI,DET
1089,2018-03-24,PHO,ORL
1090,2018-03-24,NOP,HOU
1091,2018-03-24,LAL,MEM
1092,2018-03-24,CHO,DAL
1093,2018-03-25,CLE,BRK
1094,2018-03-25,SAS,MIL
1095,2018-03-25,MIA,IND
1096,2018-03-25,BOS,SAC
1097,2018-03-25,LAC,TOR
1098,2018-03-25,NYK,WAS
1099,2018-03-25,POR,OKC
1100,2018-03-25,ATL,HOU
1101,2018-03-25,UTA,GSW
1102,2018-03-26,NYK,CHO
1103,2018-03-26,LAL,DET
1104,2018-03-26,DEN,PHI
1105,2018-03-26,MEM,MIN
1106,2018-03-26,BOS,PHO
1107,2018-03-27,SAS,WAS
1108,2018-03-27,DEN,TOR
1109,2018-03-27,CHI,HOU
1110,2018-03-27,CLE,MIA
1111,2018-03-27,POR,NOP
1112,2018-03-27,DAL,SAC
1113,2018-03-27,IND,GSW
1114,2018-03-27,MIL,LAC
1115,2018-03-28,CLE,CHO
1116,2018-03-28,BRK,ORL
1117,2018-03-28,NYK,PHI
1118,2018-03-28,POR,MEM
1119,2018-03-28,ATL,MIN
1120,2018-03-28,BOS,UTA
1121,2018-03-28,LAC,PHO
1122,2018-03-28,DAL,LAL
1123,2018-03-29,WAS,DET
1124,2018-03-29,CHI,MIA
1125,2018-03-29,OKC,SAS
1126,2018-03-29,IND,SAC
1127,2018-03-29,MIL,GSW
1128,2018-03-30,CHI,ORL
1129,2018-03-30,PHI,ATL
1130,2018-03-30,NOP,CLE
1131,2018-03-30,PHO,HOU
1132,2018-03-30,DEN,OKC
1133,2018-03-30,MIN,DAL
1134,2018-03-30,MEM,UTA
1135,2018-03-30,MIL,LAL
1136,2018-03-30,LAC,POR
1137,2018-03-31,CHO,WAS
1138,2018-03-31,DET,NYK
1139,2018-03-31,TOR,BOS
1140,2018-03-31,BRK,MIA
1141,2018-03-31,GSW,SAC
1142,2018-04-01,PHI,CHO
1143,2018-04-01,WAS,CHI
1144,2018-04-01,IND,LAC
1145,2018-04-01,HOU,SAS
1146,2018-04-01,ORL,ATL
1147,2018-04-01,DET,BRK
1148,2018-04-01,DAL,CLE
1149,2018-04-01,OKC,NOP
1150,2018-04-01,UTA,MIN
1151,2018-04-01,MIL,DEN
1152,2018-04-01,PHO,GSW
1153,2018-04-01,MEM,POR
1154,2018-04-01,SAC,LAL
1155,2018-04-03,TOR,CLE
1156,2018-04-03,BRK,PHI
1157,2018-04-03,ATL,MIA
1158,2018-04-03,ORL,NYK
1159,2018-04-03,CHO,CHI
1160,2018-04-03,WAS,HOU
1161,2018-04-03,BOS,MIL
1162,2018-04-03,GSW,OKC
1163,2018-04-03,POR,DAL
1164,2018-04-03,IND,DEN
1165,2018-04-03,LAL,UTA
1166,2018-04-03,SAC,PHO
1167,2018-04-03,SAS,LAC
1168,2018-04-04,PHI,DET
1169,2018-04-04,DAL,ORL
1170,2018-04-04,MIA,ATL
1171,2018-04-04,MEM,NOP
1172,2018-04-04,BOS,TOR
1173,2018-04-04,SAS,LAL
1174,2018-04-05,GSW,IND
1175,2018-04-05,WAS,CLE
1176,2018-04-05,POR,HOU
1177,2018-04-05,BRK,MIL
1178,2018-04-05,LAC,UTA
1179,2018-04-05,MIN,DEN
1180,2018-04-06,DAL,DET
1181,2018-04-06,CHO,ORL
1182,2018-04-06,CLE,PHI
1183,2018-04-06,ATL,WAS
1184,2018-04-06,CHI,BOS
1185,2018-04-06,MIA,NYK
1186,2018-04-06,IND,TOR
1187,2018-04-06,SAC,MEM
1188,2018-04-06,NOP,PHO
1189,2018-04-06,MIN,LAL
1190,2018-04-07,DEN,LAC
1191,2018-04-07,MIL,NYK
1192,2018-04-07,BRK,CHI
1193,2018-04-07,NOP,GSW
1194,2018-04-07,OKC,HOU
1195,2018-04-07,POR,SAS
1196,2018-04-08,ATL,BOS
1197,2018-04-08,IND,CHO
1198,2018-04-08,DAL,PHI
1199,2018-04-08,DET,MEM
1200,2018-04-08,UTA,LAL
1201,2018-04-08,ORL,TOR
1202,2018-04-08,GSW,PHO
1203,2018-04-09,TOR,DET
1204,2018-04-09,CHI,BRK
1205,2018-04-09,OKC,MIA
1206,2018-04-09,CLE,NYK
1207,2018-04-09,ORL,MIL
1208,2018-04-09,MEM,MIN
1209,2018-04-09,SAC,SAS
1210,2018-04-09,POR,DEN
1211,2018-04-09,NOP,LAC
1212,2018-04-10,CHO,IND
1213,2018-04-10,PHI,ATL
1214,2018-04-10,BOS,WAS
1215,2018-04-10,PHO,DAL
1216,2018-04-10,GSW,UTA
1217,2018-04-10,HOU,LAL
1218,2018-04-11,BRK,BOS
1219,2018-04-11,DET,CHI
1220,2018-04-11,NYK,CLE
1221,2018-04-11,TOR,MIA
1222,2018-04-11,DEN,MIN
1223,2018-04-11,SAS,NOP
1224,2018-04-11,MEM,OKC
1225,2018-04-11,WAS,ORL
1226,2018-04-11,MIL,PHI
1227,2018-04-11,LAL,LAC
1228,2018-04-11,UTA,POR
1229,2018-04-11,HOU,SAC
1230,2018-04-14,SAS,GSW
1231,2018-04-14,WAS,TOR
1232,2018-04-14,MIA,PHI
1233,2018-04-14,NOP,POR
1234,2018-04-15,MIL,BOS
1235,2018-04-15,IND,CLE
1236,2018-04-15,UTA,OKC
1237,2018-04-15,MIN,HOU
1238,2018-04-16,MIA,PHI
1239,2018-04-16,SAS,GSW
1240,2018-04-17,WAS,TOR
1241,2018-04-17,MIL,BOS
1242,2018-04-17,NOP,POR
1243,2018-04-18,IND,CLE
1244,2018-04-18,UTA,OKC
1245,2018-04-18,MIN,HOU
1246,2018-04-19,PHI,MIA
1247,2018-04-19,POR,NOP
1248,2018-04-19,GSW,SAS
1249,2018-04-20,CLE,IND
1250,2018-04-20,TOR,WAS
1251,2018-04-20,BOS,MIL
1252,2018-04-21,PHI,MIA
1253,2018-04-21,POR,NOP
1254,2018-04-21,HOU,MIN
1255,2018-04-21,OKC,UTA
1256,2018-04-22,BOS,MIL
1257,2018-04-22,GSW,SAS
1258,2018-04-22,TOR,WAS
1259,2018-04-22,CLE,IND
1260,2018-04-23,HOU,MIN
1261,2018-04-23,OKC,UTA
1262,2018-04-24,MIL,BOS
1263,2018-04-24,MIA,PHI
1264,2018-04-24,SAS,GSW
1265,2018-04-25,IND,CLE
1266,2018-04-25,WAS,TOR
1267,2018-04-25,MIN,HOU
1268,2018-04-25,UTA,OKC
1269,2018-04-26,BOS,MIL
1270,2018-04-27,TOR,WAS
1271,2018-04-27,CLE,IND
1272,2018-04-27,OKC,UTA
1273,2018-04-28,MIL,BOS
1274,2018-04-28,NOP,GSW
1275,2018-04-29,IND,CLE
1276,2018-04-29,UTA,HOU
1277,2018-04-30,PHI,BOS
