,Date,Away Team,Home Team
831,2016-02-21,UTA,POR
832,2016-02-22,DET,CLE
833,2016-02-22,IND,MIA
834,2016-02-22,TOR,NYK
835,2016-02-22,GSW,ATL
836,2016-02-22,LAL,MIL
837,2016-02-22,BOS,MIN
838,2016-02-22,PHO,LAC
839,2016-02-23,ORL,PHI
840,2016-02-23,NOP,WAS
841,2016-02-23,SAC,DEN
842,2016-02-23,HOU,UTA
843,2016-02-23,BRK,POR
844,2016-02-24,CHO,CLE
845,2016-02-24,NYK,IND
846,2016-02-24,PHI,DET
847,2016-02-24,GSW,MIA
848,2016-02-24,MIN,TOR
849,2016-02-24,WAS,CHI
850,2016-02-24,LAL,MEM
851,2016-02-24,OKC,DAL
852,2016-02-24,DEN,LAC
853,2016-02-24,SAS,SAC
854,2016-02-25,GSW,ORL
855,2016-02-25,MIL,BOS
856,2016-02-25,OKC,NOP
857,2016-02-25,BRK,PHO
858,2016-02-25,HOU,POR
859,2016-02-25,SAS,UTA
860,2016-02-26,CHO,IND
861,2016-02-26,WAS,PHI
862,2016-02-26,ORL,NYK
863,2016-02-26,CLE,TOR
864,2016-02-26,CHI,ATL
865,2016-02-26,DEN,DAL
866,2016-02-26,LAC,SAC
867,2016-02-26,MEM,LAL
868,2016-02-27,MIA,BOS
869,2016-02-27,MIN,NOP
870,2016-02-27,POR,CHI
871,2016-02-27,SAS,HOU
872,2016-02-27,DET,MIL
873,2016-02-27,GSW,OKC
874,2016-02-27,MEM,PHO
875,2016-02-27,BRK,UTA
876,2016-02-28,CLE,WAS
877,2016-02-28,CHO,ATL
878,2016-02-28,TOR,DET
879,2016-02-28,POR,IND
880,2016-02-28,PHI,ORL
881,2016-02-28,MIN,DAL
882,2016-02-28,MIA,NYK
883,2016-02-29,IND,CLE
884,2016-02-29,PHI,WAS
885,2016-02-29,UTA,BOS
886,2016-02-29,HOU,MIL
887,2016-02-29,MEM,DEN
888,2016-02-29,OKC,SAC
889,2016-02-29,BRK,LAC
890,2016-03-01,PHO,CHO
891,2016-03-01,CHI,MIA
892,2016-03-01,POR,NYK
893,2016-03-01,ORL,DAL
894,2016-03-01,ATL,GSW
895,2016-03-01,BRK,LAL
896,2016-03-02,CHI,ORL
897,2016-03-02,CHO,PHI
898,2016-03-02,POR,BOS
899,2016-03-02,UTA,TOR
900,2016-03-02,NOP,HOU
901,2016-03-02,SAC,MEM
902,2016-03-02,IND,MIL
903,2016-03-02,WAS,MIN
904,2016-03-02,DET,SAS
905,2016-03-02,LAL,DEN
906,2016-03-02,OKC,LAC
907,2016-03-03,PHO,MIA
908,2016-03-03,SAS,NOP
909,2016-03-03,SAC,DAL
910,2016-03-03,OKC,GSW
911,2016-03-04,IND,CHO
912,2016-03-04,PHO,ORL
913,2016-03-04,MIA,PHI
914,2016-03-04,NYK,BOS
915,2016-03-04,POR,TOR
916,2016-03-04,WAS,CLE
917,2016-03-04,UTA,MEM
918,2016-03-04,MIN,MIL
919,2016-03-04,BRK,DEN
920,2016-03-04,ATL,LAL
921,2016-03-05,BOS,CLE
922,2016-03-05,UTA,NOP
923,2016-03-05,DET,NYK
924,2016-03-05,IND,WAS
925,2016-03-05,BRK,MIN
926,2016-03-05,HOU,CHI
927,2016-03-05,SAC,SAS
928,2016-03-05,ATL,LAC
929,2016-03-06,GSW,LAL
930,2016-03-06,OKC,MIL
931,2016-03-06,PHO,MEM
932,2016-03-06,DAL,DEN
933,2016-03-06,POR,DET
934,2016-03-06,PHI,MIA
935,2016-03-06,HOU,TOR
936,2016-03-07,MIN,CHO
937,2016-03-07,MEM,CLE
938,2016-03-07,SAS,IND
939,2016-03-07,MIL,CHI
940,2016-03-07,SAC,NOP
941,2016-03-07,LAC,DAL
942,2016-03-07,ORL,GSW
943,2016-03-08,BRK,TOR
944,2016-03-08,SAS,MIN
945,2016-03-08,NYK,DEN
946,2016-03-08,ATL,UTA
947,2016-03-08,WAS,POR
948,2016-03-08,ORL,LAL
949,2016-03-09,MEM,BOS
950,2016-03-09,NOP,CHO
951,2016-03-09,HOU,PHI
952,2016-03-09,MIA,MIL
953,2016-03-09,DET,DAL
954,2016-03-09,NYK,PHO
955,2016-03-09,LAC,OKC
956,2016-03-09,CLE,SAC
957,2016-03-09,UTA,GSW
958,2016-03-10,ATL,TOR
959,2016-03-10,CHI,SAS
960,2016-03-10,PHO,DEN
961,2016-03-10,CLE,LAL
962,2016-03-11,DET,CHO
963,2016-03-11,BRK,PHI
964,2016-03-11,HOU,BOS
965,2016-03-11,MIA,CHI
966,2016-03-11,NOP,MEM
967,2016-03-11,MIN,OKC
968,2016-03-11,WAS,UTA
969,2016-03-11,ORL,SAC
970,2016-03-11,POR,GSW
971,2016-03-11,NYK,LAC
972,2016-03-12,IND,DAL
973,2016-03-12,HOU,CHO
974,2016-03-12,DET,PHI
975,2016-03-12,MIA,TOR
976,2016-03-12,MEM,ATL
977,2016-03-12,NOP,MIL
978,2016-03-12,OKC,SAS
979,2016-03-12,WAS,DEN
980,2016-03-12,PHO,GSW
981,2016-03-12,ORL,POR
982,2016-03-13,CLE,LAC
983,2016-03-13,IND,ATL
984,2016-03-13,UTA,SAC
985,2016-03-13,MIL,BRK
986,2016-03-13,NYK,LAL
987,2016-03-14,DAL,CHO
988,2016-03-14,DEN,MIA
989,2016-03-14,CHI,TOR
990,2016-03-14,MEM,HOU
991,2016-03-14,POR,OKC
992,2016-03-14,DET,WAS
993,2016-03-14,MIN,PHO
994,2016-03-14,NOP,GSW
995,2016-03-14,CLE,UTA
996,2016-03-15,BOS,IND
997,2016-03-15,DEN,ORL
998,2016-03-15,PHI,BRK
999,2016-03-15,TOR,MIL
1000,2016-03-15,LAC,SAS
1001,2016-03-15,SAC,LAL
1002,2016-03-16,OKC,BOS
1003,2016-03-16,ORL,CHO
1004,2016-03-16,DAL,CLE
1005,2016-03-16,CHI,WAS
1006,2016-03-16,ATL,DET
1007,2016-03-16,MIN,MEM
1008,2016-03-16,LAC,HOU
1009,2016-03-16,NOP,SAC
1010,2016-03-16,NYK,GSW
1011,2016-03-17,TOR,IND
1012,2016-03-17,WAS,PHI
1013,2016-03-17,CHO,MIA
1014,2016-03-17,DEN,ATL
1015,2016-03-17,BRK,CHI
1016,2016-03-17,MEM,MIL
1017,2016-03-17,POR,SAS
1018,2016-03-17,PHO,UTA
1019,2016-03-18,CLE,ORL
1020,2016-03-18,OKC,PHI
1021,2016-03-18,SAC,DET
1022,2016-03-18,BOS,TOR
1023,2016-03-18,MIN,HOU
1024,2016-03-18,POR,NOP
1025,2016-03-18,GSW,DAL
1026,2016-03-18,PHO,LAL
1027,2016-03-19,DEN,CHO
1028,2016-03-19,BRK,DET
1029,2016-03-19,OKC,IND
1030,2016-03-19,NYK,WAS
1031,2016-03-19,HOU,ATL
1032,2016-03-19,CLE,MIA
1033,2016-03-19,UTA,CHI
1034,2016-03-19,LAC,MEM
1035,2016-03-19,GSW,SAS
1036,2016-03-20,POR,DAL
1037,2016-03-20,ORL,TOR
1038,2016-03-20,LAC,NOP
1039,2016-03-20,BOS,PHI
1040,2016-03-20,UTA,MIL
1041,2016-03-20,SAC,NYK
1042,2016-03-21,SAS,CHO
1043,2016-03-21,DEN,CLE
1044,2016-03-21,PHI,IND
1045,2016-03-21,ORL,BOS
1046,2016-03-21,MIL,DET
1047,2016-03-21,WAS,ATL
1048,2016-03-21,SAC,CHI
1049,2016-03-21,GSW,MIN
1050,2016-03-21,MEM,PHO
1051,2016-03-22,CHO,BRK
1052,2016-03-22,MIA,NOP
1053,2016-03-22,HOU,OKC
1054,2016-03-22,MEM,LAL
1055,2016-03-23,MIL,CLE
1056,2016-03-23,ATL,WAS
1057,2016-03-23,TOR,BOS
1058,2016-03-23,ORL,DET
1059,2016-03-23,NYK,CHI
1060,2016-03-23,UTA,HOU
1061,2016-03-23,SAC,MIN
1062,2016-03-23,MIA,SAS
1063,2016-03-23,PHI,DEN
1064,2016-03-23,LAL,PHO
1065,2016-03-23,DAL,POR
1066,2016-03-23,LAC,GSW
1067,2016-03-24,NOP,IND
1068,2016-03-24,CLE,BRK
1069,2016-03-24,CHI,NYK
1070,2016-03-24,UTA,OKC
1071,2016-03-24,POR,LAC
1072,2016-03-25,MIN,WAS
1073,2016-03-25,CHO,DET
1074,2016-03-25,MIL,ATL
1075,2016-03-25,TOR,HOU
1076,2016-03-25,ORL,MIA
1077,2016-03-25,MEM,SAS
1078,2016-03-25,PHO,SAC
1079,2016-03-25,DAL,GSW
1080,2016-03-25,DEN,LAL
1081,2016-03-26,IND,BRK
1082,2016-03-26,TOR,NOP
1083,2016-03-26,CHI,ORL
1084,2016-03-26,ATL,DET
1085,2016-03-26,CLE,NYK
1086,2016-03-26,UTA,MIN
1087,2016-03-26,SAS,OKC
1088,2016-03-26,CHO,MIL
1089,2016-03-26,BOS,PHO
1090,2016-03-26,PHI,POR
1091,2016-03-27,DEN,LAC
1092,2016-03-27,HOU,IND
1093,2016-03-27,DAL,SAC
1094,2016-03-27,PHI,GSW
1095,2016-03-27,WAS,LAL
1096,2016-03-28,BRK,MIA
1097,2016-03-28,OKC,TOR
1098,2016-03-28,ATL,CHI
1099,2016-03-28,SAS,MEM
1100,2016-03-28,PHO,MIN
1101,2016-03-28,NYK,NOP
1102,2016-03-28,DAL,DEN
1103,2016-03-28,LAL,UTA
1104,2016-03-28,SAC,POR
1105,2016-03-28,BOS,LAC
1106,2016-03-29,CHI,IND
1107,2016-03-29,BRK,ORL
1108,2016-03-29,CHO,PHI
1109,2016-03-29,OKC,DET
1110,2016-03-29,HOU,CLE
1111,2016-03-29,WAS,GSW
1112,2016-03-30,ATL,TOR
1113,2016-03-30,DEN,MEM
1114,2016-03-30,PHO,MIL
1115,2016-03-30,LAC,MIN
1116,2016-03-30,NYK,DAL
1117,2016-03-30,NOP,SAS
1118,2016-03-30,GSW,UTA
1119,2016-03-30,WAS,SAC
1120,2016-03-30,MIA,LAL
1121,2016-03-31,BRK,CLE
1122,2016-03-31,CHI,HOU
1123,2016-03-31,ORL,IND
1124,2016-03-31,DEN,NOP
1125,2016-03-31,LAC,OKC
1126,2016-03-31,BOS,POR
1127,2016-04-01,PHI,CHO
1128,2016-04-01,DAL,DET
1129,2016-04-01,BRK,NYK
1130,2016-04-01,CLE,ATL
1131,2016-04-01,TOR,MEM
1132,2016-04-01,ORL,MIL
1133,2016-04-01,MIN,UTA
1134,2016-04-01,MIA,SAC
1135,2016-04-01,BOS,GSW
1136,2016-04-01,WAS,PHO
1137,2016-04-02,IND,PHI
1138,2016-04-02,DET,CHI
1139,2016-04-02,TOR,SAS
1140,2016-04-02,SAC,DEN
1141,2016-04-02,MIA,POR
1142,2016-04-03,NOP,BRK
1143,2016-04-03,CHO,CLE
1144,2016-04-03,OKC,HOU
1145,2016-04-03,WAS,LAC
1146,2016-04-03,DAL,MIN
1147,2016-04-03,MEM,ORL
1148,2016-04-03,UTA,PHO
1149,2016-04-03,CHI,MIL
1150,2016-04-03,IND,NYK
1151,2016-04-03,POR,GSW
1152,2016-04-03,BOS,LAL
1153,2016-04-05,NOP,PHI
1154,2016-04-05,CHO,TOR
1155,2016-04-05,PHO,ATL
1156,2016-04-05,CHI,MEM
1157,2016-04-05,DET,MIA
1158,2016-04-05,CLE,MIL
1159,2016-04-05,OKC,DEN
1160,2016-04-05,SAS,UTA
1161,2016-04-05,POR,SAC
1162,2016-04-05,MIN,GSW
1163,2016-04-05,LAL,LAC
1164,2016-04-06,CLE,IND
1165,2016-04-06,DET,ORL
1166,2016-04-06,BRK,WAS
1167,2016-04-06,NOP,BOS
1168,2016-04-06,CHO,NYK
1169,2016-04-06,HOU,DAL
1170,2016-04-06,OKC,POR
1171,2016-04-06,LAC,LAL
1172,2016-04-07,TOR,ATL
1173,2016-04-07,PHO,HOU
1174,2016-04-07,CHI,MIA
1175,2016-04-07,MIN,SAC
1176,2016-04-07,SAS,GSW
1177,2016-04-08,BRK,CHO
1178,2016-04-08,MIA,ORL
1179,2016-04-08,NYK,PHI
1180,2016-04-08,MIL,BOS
1181,2016-04-08,WAS,DET
1182,2016-04-08,IND,TOR
1183,2016-04-08,LAL,NOP
1184,2016-04-08,MEM,DAL
1185,2016-04-08,SAS,DEN
1186,2016-04-08,LAC,UTA
1187,2016-04-09,PHO,NOP
1188,2016-04-09,BOS,ATL
1189,2016-04-09,GSW,MEM
1190,2016-04-09,CLE,CHI
1191,2016-04-09,MIN,POR
1192,2016-04-09,OKC,SAC
1193,2016-04-10,CHO,WAS
1194,2016-04-10,LAL,HOU
1195,2016-04-10,DAL,LAC
1196,2016-04-10,UTA,DEN
1197,2016-04-10,MIL,PHI
1198,2016-04-10,BRK,IND
1199,2016-04-10,ORL,MIA
1200,2016-04-10,GSW,SAS
1201,2016-04-10,TOR,NYK
1202,2016-04-11,ATL,CLE
1203,2016-04-11,MIL,ORL
1204,2016-04-11,CHO,BOS
1205,2016-04-11,WAS,BRK
1206,2016-04-11,HOU,MIN
1207,2016-04-11,CHI,NOP
1208,2016-04-11,LAL,OKC
1209,2016-04-11,DAL,UTA
1210,2016-04-11,SAC,PHO
1211,2016-04-12,NYK,IND
1212,2016-04-12,MIA,DET
1213,2016-04-12,PHI,TOR
1214,2016-04-12,OKC,SAS
1215,2016-04-12,MEM,LAC
1216,2016-04-13,MIA,BOS
1217,2016-04-13,TOR,BRK
1218,2016-04-13,PHI,CHI
1219,2016-04-13,ORL,CHO
1220,2016-04-13,DET,CLE
1221,2016-04-13,SAS,DAL
1222,2016-04-13,SAC,HOU
1223,2016-04-13,IND,MIL
1224,2016-04-13,NOP,MIN
1225,2016-04-13,ATL,WAS
1226,2016-04-13,MEM,GSW
1227,2016-04-13,UTA,LAL
1228,2016-04-13,LAC,PHO
1229,2016-04-13,DEN,POR
1230,2016-04-16,IND,TOR
1231,2016-04-16,HOU,GSW
1232,2016-04-16,BOS,ATL
1233,2016-04-16,DAL,OKC
1234,2016-04-17,DET,CLE
1235,2016-04-17,CHO,MIA
1236,2016-04-17,MEM,SAS
1237,2016-04-17,POR,LAC
1238,2016-04-18,IND,TOR
1239,2016-04-18,DAL,OKC
1240,2016-04-18,HOU,GSW
1241,2016-04-19,BOS,ATL
1242,2016-04-19,MEM,SAS
1243,2016-04-20,CHO,MIA
1244,2016-04-20,DET,CLE
1245,2016-04-20,POR,LAC
1246,2016-04-21,OKC,DAL
1247,2016-04-21,TOR,IND
1248,2016-04-21,GSW,HOU
1249,2016-04-22,CLE,DET
1250,2016-04-22,ATL,BOS
1251,2016-04-22,SAS,MEM
1252,2016-04-23,TOR,IND
1253,2016-04-23,MIA,CHO
1254,2016-04-23,OKC,DAL
1255,2016-04-23,LAC,POR
1256,2016-04-24,SAS,MEM
1257,2016-04-24,GSW,HOU
1258,2016-04-24,ATL,BOS
1259,2016-04-24,CLE,DET
1260,2016-04-25,MIA,CHO
1261,2016-04-25,DAL,OKC
1262,2016-04-25,LAC,POR
1263,2016-04-26,IND,TOR
1264,2016-04-26,BOS,ATL
1265,2016-04-27,CHO,MIA
1266,2016-04-27,POR,LAC
1267,2016-04-27,HOU,GSW
1268,2016-04-28,ATL,BOS
1269,2016-04-29,TOR,IND
1270,2016-04-29,MIA,CHO
1271,2016-04-29,LAC,POR
1272,2016-04-30,OKC,SAS
