,QUARTER,TIME_REMAINING,BOSTON_ACTION,DETROIT_ACTION,BOSTON_SCORE,DETROIT_SCORE
377,4,3:59.0,,Violation by Team (delay of game),109,94
378,4,3:39.0,J. Sullinger misses 2-pt jump shot from 6 ft,,109,94
379,4,3:38.0,,Defensive rebound by A. Drummond,109,94
380,4,3:25.0,,G. Monroe misses 2-pt hook shot from 5 ft,109,94
381,4,3:23.0,,Offensive rebound by G. Monroe,109,94
382,4,3:22.0,,G. Monroe makes 2-pt layup from 1 ft,109,96
383,4,2:59.0,E. Turner misses 3-pt jump shot from 23 ft,,109,96
384,4,2:58.0,,Defensive rebound by A. Drummond,109,96
385,4,2:50.0,,T. Prince makes 3-pt jump shot from 25 ft (assist by R. Jackson),109,99
386,4,2:50.0,Boston full timeout,,109,99
387,4,2:50.0,I. Thomas enters the game for E. Turner,,109,99
388,4,2:29.0,I. Thomas misses 3-pt jump shot from 25 ft,,109,99
389,4,2:28.0,,Defensive rebound by A. Drummond,109,99
390,4,2:17.0,,R. Jackson makes 2-pt layup from 1 ft,109,101
391,4,1:53.0,I. Thomas misses 2-pt jump shot from 11 ft,,109,101
392,4,1:52.0,,Defensive rebound by G. Monroe,109,101
393,4,1:47.0,,Personal foul by K. Olynyk (drawn by A. Drummond),109,101
394,4,1:47.0,T. Zeller enters the game for K. Olynyk,,109,101
395,4,1:47.0,B. Bass enters the game for J. Sullinger,,109,101
396,4,1:39.0,,Turnover by R. Jackson (bad pass; steal by J. Crowder),109,101
397,4,1:39.0,Personal foul by G. Monroe (drawn by J. Crowder),,109,101
398,4,1:39.0,J. Crowder makes free throw 1 of 2,,110,101
399,4,1:39.0,,A. Tolliver enters the game for G. Monroe,110,101
400,4,1:39.0,J. Crowder makes free throw 2 of 2,,111,101
401,4,1:27.0,,Shooting foul by T. Zeller (drawn by A. Drummond),111,101
402,4,1:27.0,,A. Drummond misses free throw 1 of 2,111,101
403,4,1:27.0,,Offensive rebound by Team,111,101
404,4,1:27.0,,G. Monroe enters the game for A. Tolliver,111,101
405,4,1:27.0,,A. Drummond misses free throw 2 of 2,111,101
406,4,1:27.0,Defensive rebound by I. Thomas,,111,101
407,4,1:09.0,Boston full timeout,,111,101
408,4,1:09.0,M. Smart enters the game for B. Bass,,111,101
409,4,1:03.0,I. Thomas misses 3-pt jump shot from 26 ft,,111,101
410,4,1:03.0,,Defensive rebound by Team,111,101
411,4,1:03.0,B. Bass enters the game for I. Thomas,,111,101
412,4,1:03.0,,A. Tolliver enters the game for A. Drummond,111,101
413,4,0:58.0,,R. Jackson misses 3-pt jump shot from 26 ft,111,101
414,4,0:57.0,Defensive rebound by J. Crowder,,111,101
415,4,0:46.0,T. Zeller misses 2-pt layup at rim (block by J. Meeks),,111,101
416,4,0:46.0,Offensive rebound by T. Zeller,,111,101
417,4,0:46.0,T. Zeller makes 2-pt layup at rim,,113,101
418,4,0:46.0,,Detroit full timeout,113,101
419,4,0:46.0,J. Jerebko enters the game for T. Zeller,,113,101
420,4,0:41.0,,A. Tolliver misses 3-pt jump shot from 23 ft (block by J. Jerebko),113,101
421,4,0:40.0,Defensive rebound by J. Crowder,,113,101
422,4,0:29.0,M. Smart misses 2-pt layup at rim,,113,101
423,4,0:27.0,,Defensive rebound by J. Meeks,113,101
424,4,0:23.0,,R. Jackson makes 2-pt dunk at rim (assist by A. Tolliver),113,103
