,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,INDIANA_ACTION,CLEVELAND_SCORE,INDIANA_SCORE
183,2,3:22.0,,L. Scola makes 2-pt layup from 2 ft,42,41
184,2,3:03.0,Turnover by M. Dellavedova (bad pass; steal by R. Stuckey),,42,41
185,2,3:02.0,,Personal foul by K. Love (drawn by R. Stuckey),42,41
186,2,3:02.0,,Indiana full timeout,42,41
187,2,3:02.0,,D. West enters the game for L. Scola,42,41
188,2,3:02.0,T. Thompson enters the game for T. Mozgov,,42,41
189,2,2:46.0,,C. Miles misses 3-pt jump shot from 26 ft,42,41
190,2,2:45.0,Defensive rebound by M. Dellavedova,,42,41
191,2,2:29.0,J. Smith misses 2-pt jump shot from 10 ft,,42,41
192,2,2:28.0,,Defensive rebound by R. Stuckey,42,41
193,2,2:27.0,,Personal foul by M. Dellavedova (drawn by R. Stuckey),42,41
194,2,2:18.0,,Shooting foul by J. Jones (drawn by C. Miles),42,41
195,2,2:18.0,,C. Miles misses free throw 1 of 2,42,41
196,2,2:18.0,,Offensive rebound by Team,42,41
197,2,2:18.0,,C. Miles makes free throw 2 of 2,42,42
198,2,1:59.0,M. Dellavedova misses 2-pt jump shot from 11 ft,,42,42
199,2,1:58.0,,Defensive rebound by R. Stuckey,42,42
200,2,1:49.0,,R. Stuckey makes 2-pt jump shot from 11 ft,42,44
201,2,1:35.0,J. Smith misses 2-pt jump shot from 11 ft,,42,44
202,2,1:34.0,,Defensive rebound by G. Hill,42,44
203,2,1:27.0,,G. Hill misses 2-pt layup from 4 ft,42,44
204,2,1:27.0,,Offensive rebound by R. Hibbert,42,44
205,2,1:27.0,,Personal foul by T. Thompson (drawn by R. Hibbert),42,44
206,2,1:27.0,,R. Hibbert makes free throw 1 of 2,42,45
207,2,1:27.0,K. Perkins enters the game for K. Love,,42,45
208,2,1:27.0,I. Shumpert enters the game for J. Smith,,42,45
209,2,1:27.0,,R. Hibbert makes free throw 2 of 2,42,46
210,2,1:11.0,M. Dellavedova misses 2-pt jump shot from 8 ft,,42,46
211,2,1:10.0,,Defensive rebound by D. West,42,46
212,2,0:50.0,,G. Hill makes 2-pt layup from 2 ft (assist by D. West),42,48
213,2,0:28.0,J. Jones makes 3-pt jump shot from 25 ft (assist by I. Shumpert),,45,48
214,2,0:25.0,,Indiana full timeout,45,48
215,2,0:25.0,,I. Mahinmi enters the game for R. Hibbert,45,48
216,2,0:05.0,,R. Stuckey makes 3-pt jump shot from 25 ft (assist by G. Hill),45,51
217,2,0:04.0,Turnover by K. Perkins (bad pass; steal by C. Miles),,45,51
218,2,0:00.0,,G. Hill misses 3-pt jump shot from 26 ft,45,51
219,2,0:00.0,,Offensive rebound by Team,45,51
220,3,11:50.0,,Personal block foul by J. Smith (drawn by S. Hill),45,51
221,3,11:37.0,,D. West makes 2-pt jump shot from 18 ft (assist by G. Hill),45,53
222,3,11:19.0,J. Smith misses 2-pt jump shot from 8 ft (block by S. Hill),,45,53
223,3,11:18.0,Offensive rebound by J. Smith,,45,53
224,3,11:10.0,J. Smith makes 2-pt jump shot from 15 ft,,47,53
225,3,10:46.0,,D. West misses 2-pt jump shot from 20 ft,47,53
226,3,10:43.0,,Offensive rebound by Team,47,53
227,3,10:36.0,,C. Miles makes 2-pt jump shot from 13 ft,47,55
228,3,10:12.0,Turnover by T. Mozgov (3 sec),,47,55
229,3,10:03.0,,Personal foul by J. Smith (drawn by D. West),47,55
230,3,9:52.0,,G. Hill misses 2-pt jump shot from 16 ft,47,55
231,3,9:51.0,Defensive rebound by I. Shumpert,,47,55
232,3,9:45.0,I. Shumpert misses 2-pt jump shot from 19 ft,,47,55
233,3,9:44.0,,Defensive rebound by G. Hill,47,55
234,3,9:36.0,,Personal foul by J. Smith (drawn by G. Hill),47,55
235,3,9:36.0,J. Jones enters the game for J. Smith,,47,55
236,3,9:26.0,,R. Hibbert misses 2-pt jump shot from 18 ft,47,55
237,3,9:24.0,Defensive rebound by K. Love,,47,55
238,3,9:15.0,K. Love misses 2-pt jump shot from 17 ft,,47,55
239,3,9:11.0,Offensive rebound by T. Mozgov,,47,55
240,3,9:09.0,K. Love makes 2-pt layup from 2 ft (assist by T. Mozgov),,49,55
241,3,8:54.0,,D. West makes 2-pt jump shot from 19 ft (assist by G. Hill),49,57
242,3,8:34.0,Shooting foul by D. West (drawn by K. Love),,49,57
243,3,8:34.0,K. Love makes free throw 1 of 2,,50,57
244,3,8:34.0,K. Love makes free throw 2 of 2,,51,57
245,3,8:24.0,,Turnover by G. Hill (bad pass; steal by T. Mozgov),51,57
246,3,8:08.0,K. Love misses 3-pt jump shot from 25 ft,,51,57
247,3,8:08.0,,Defensive rebound by D. West,51,57
248,3,7:56.0,,R. Hibbert misses 2-pt jump shot from 3 ft (block by K. Love),51,57
249,3,7:55.0,Defensive rebound by M. Dellavedova,,51,57
250,3,7:48.0,M. Dellavedova misses 3-pt jump shot from 25 ft,,51,57
251,3,7:47.0,,Defensive rebound by G. Hill,51,57
252,3,7:42.0,,Turnover by G. Hill (offensive foul),51,57
253,3,7:42.0,Offensive charge foul by G. Hill (drawn by M. Dellavedova),,51,57
254,3,7:18.0,I. Shumpert makes 2-pt jump shot from 17 ft (assist by J. Jones),,53,57
255,3,7:00.0,,Inbound foul by M. Dellavedova,53,57
256,3,7:00.0,,Indiana full timeout,53,57
257,3,7:00.0,,G. Hill makes free throw 1 of 2,53,58
258,3,7:00.0,,G. Hill makes free throw 2 of 2,53,59
259,3,6:44.0,I. Shumpert makes 2-pt layup from 1 ft,,55,59
260,3,6:21.0,,Shooting foul by T. Mozgov (drawn by R. Hibbert),55,59
261,3,6:21.0,,R. Hibbert makes free throw 1 of 2,55,60
262,3,6:21.0,,R. Hibbert makes free throw 2 of 2,55,61
263,3,6:04.0,M. Dellavedova misses 2-pt jump shot from 10 ft,,55,61
264,3,6:01.0,,Defensive rebound by G. Hill,55,61
265,3,5:57.0,,I. Mahinmi enters the game for R. Hibbert,55,61
266,3,5:57.0,T. Thompson enters the game for T. Mozgov,,55,61
267,3,5:55.0,,C. Miles makes 2-pt jump shot from 14 ft (assist by S. Hill),55,63
268,3,5:27.0,I. Shumpert makes 2-pt jump shot from 12 ft (assist by K. Love),,57,63
269,3,5:11.0,,I. Mahinmi makes 2-pt jump shot from 3 ft (assist by D. West),57,65
270,3,5:11.0,,Shooting foul by K. Love (drawn by I. Mahinmi),57,65
271,3,5:11.0,,I. Mahinmi misses free throw 1 of 1,57,65
272,3,5:11.0,Defensive rebound by I. Shumpert,,57,65
273,3,5:02.0,Personal block foul by C. Miles (drawn by T. Thompson),,57,65
274,3,4:52.0,I. Shumpert misses 2-pt jump shot from 15 ft,,57,65
275,3,4:51.0,,Defensive rebound by G. Hill,57,65
276,3,4:41.0,,I. Mahinmi makes 2-pt hook shot from 4 ft (assist by D. West),57,67
277,3,4:14.0,J. Jones misses 2-pt jump shot from 17 ft,,57,67
278,3,4:13.0,,Defensive rebound by G. Hill,57,67
279,3,4:07.0,,C. Miles makes 3-pt jump shot from 26 ft (assist by G. Hill),57,70
280,3,4:05.0,Cleveland full timeout,,57,70
281,3,4:05.0,K. Perkins enters the game for K. Love,,57,70
282,3,3:55.0,I. Shumpert makes 2-pt dunk from 2 ft,,59,70
283,3,3:43.0,,Shooting block foul by K. Perkins (drawn by S. Hill),59,70
284,3,3:43.0,,S. Hill makes free throw 1 of 2,59,71
285,3,3:43.0,,S. Hill makes free throw 2 of 2,59,72
286,3,3:34.0,M. Dellavedova misses 3-pt jump shot from 23 ft,,59,72
287,3,3:33.0,,Defensive rebound by D. West,59,72
288,3,3:16.0,,Turnover by D. West (3 sec),59,72
289,3,3:05.0,Turnover by M. Dellavedova (bad pass),,59,72
290,3,2:50.0,,I. Mahinmi misses 2-pt jump shot from 17 ft,59,72
291,3,2:49.0,Defensive rebound by K. Perkins,,59,72
292,3,2:33.0,I. Shumpert misses 2-pt jump shot from 5 ft (block by I. Mahinmi),,59,72
293,3,2:32.0,,Defensive rebound by I. Mahinmi,59,72
294,3,2:28.0,,Personal foul by J. Jones (drawn by S. Hill),59,72
295,3,2:28.0,,S. Hill makes free throw 1 of 2,59,73
296,3,2:28.0,,R. Stuckey enters the game for G. Hill,59,73
297,3,2:28.0,,C. Watson enters the game for C. Miles,59,73
298,3,2:28.0,M. Miller enters the game for M. Dellavedova,,59,73
299,3,2:28.0,,S. Hill makes free throw 2 of 2,59,74
300,3,2:12.0,Turnover by I. Shumpert (bad pass; steal by I. Mahinmi),,59,74
301,3,2:01.0,,D. West misses 2-pt jump shot from 16 ft,59,74
302,3,2:00.0,,Offensive rebound by I. Mahinmi,59,74
303,3,1:45.0,,R. Stuckey misses 2-pt jump shot from 20 ft,59,74
304,3,1:43.0,Defensive rebound by I. Shumpert,,59,74
305,3,1:31.0,M. Miller misses 3-pt jump shot from 26 ft,,59,74
306,3,1:29.0,,Defensive rebound by I. Mahinmi,59,74
307,3,1:21.0,,Personal foul by M. Miller (drawn by I. Mahinmi),59,74
308,3,1:21.0,,I. Mahinmi misses free throw 1 of 2,59,74
309,3,1:21.0,,Offensive rebound by Team,59,74
310,3,1:21.0,,L. Scola enters the game for S. Hill,59,74
311,3,1:21.0,,D. Rudež enters the game for D. West,59,74
312,3,1:21.0,,I. Mahinmi misses free throw 2 of 2,59,74
313,3,1:21.0,Defensive rebound by K. Perkins,,59,74
314,3,1:05.0,I. Shumpert makes 2-pt jump shot from 18 ft (assist by T. Thompson),,61,74
315,3,0:58.0,,Personal foul by K. Perkins (drawn by I. Mahinmi),61,74
316,3,0:58.0,,I. Mahinmi misses free throw 1 of 2,61,74
317,3,0:58.0,,Offensive rebound by Team,61,74
318,3,0:58.0,,I. Mahinmi misses free throw 2 of 2,61,74
319,3,0:58.0,Defensive rebound by K. Perkins,,61,74
320,3,0:42.0,I. Shumpert misses 3-pt jump shot from 26 ft,,61,74
321,3,0:41.0,Offensive rebound by Team,,61,74
322,3,0:41.0,,Loose ball foul by L. Scola (drawn by T. Thompson),61,74
323,3,0:41.0,,R. Hibbert enters the game for I. Mahinmi,61,74
324,3,0:36.0,Personal foul by C. Watson (drawn by J. Jones),,61,74
325,3,0:36.0,J. Jones misses free throw 1 of 2,,61,74
326,3,0:36.0,Offensive rebound by Team,,61,74
327,3,0:36.0,J. Jones misses free throw 2 of 2,,61,74
328,3,0:34.0,,Defensive rebound by L. Scola,61,74
329,3,0:20.0,,Turnover by R. Hibbert (traveling),61,74
330,3,0:04.0,I. Shumpert misses 2-pt layup from 3 ft,,61,74
331,3,0:03.0,,Defensive rebound by L. Scola,61,74
332,3,0:00.0,,L. Scola misses 3-pt jump shot from 63 ft (block by T. Thompson),61,74
333,3,0:00.0,,Offensive rebound by Team,61,74
334,4,11:47.0,M. Miller misses 2-pt jump shot from 12 ft,,61,74
335,4,11:46.0,,Defensive rebound by I. Mahinmi,61,74
336,4,11:27.0,,I. Mahinmi misses 2-pt jump shot from 18 ft,61,74
337,4,11:26.0,Defensive rebound by K. Perkins,,61,74
338,4,11:17.0,I. Shumpert makes 2-pt jump shot from 16 ft,,63,74
339,4,11:03.0,,Shooting foul by K. Perkins (drawn by I. Mahinmi),63,74
340,4,11:03.0,,I. Mahinmi misses free throw 1 of 2,63,74
341,4,11:03.0,,Offensive rebound by Team,63,74
342,4,11:03.0,K. Love enters the game for K. Perkins,,63,74
343,4,11:03.0,,I. Mahinmi misses free throw 2 of 2,63,74
344,4,11:01.0,Defensive rebound by I. Shumpert,,63,74
345,4,10:43.0,K. Love makes 2-pt hook shot from 6 ft (assist by M. Miller),,65,74
346,4,10:20.0,,R. Stuckey misses 3-pt jump shot from 25 ft,65,74
347,4,10:19.0,Defensive rebound by Team,,65,74
348,4,10:19.0,,D. West enters the game for I. Mahinmi,65,74
349,4,10:07.0,K. Love misses 2-pt jump shot from 18 ft,,65,74
350,4,10:06.0,,Defensive rebound by D. West,65,74
351,4,9:52.0,,L. Scola makes 2-pt hook shot from 5 ft,65,76
352,4,9:35.0,J. Jones makes 3-pt jump shot from 23 ft (assist by I. Shumpert),,68,76
353,4,9:17.0,,L. Scola misses 2-pt jump shot from 17 ft,68,76
354,4,9:16.0,Defensive rebound by M. Miller,,68,76
355,4,9:08.0,I. Shumpert misses 2-pt layup from 1 ft,,68,76
356,4,9:06.0,Offensive rebound by I. Shumpert,,68,76
357,4,8:52.0,J. Jones misses 3-pt jump shot from 23 ft,,68,76
358,4,8:51.0,Offensive rebound by I. Shumpert,,68,76
359,4,8:37.0,Turnover by M. Miller (bad pass),,68,76
360,4,8:37.0,Official timeout,,68,76
361,4,8:37.0,,G. Hill enters the game for D. Rudež,68,76
362,4,8:37.0,J. Smith enters the game for M. Miller,,68,76
363,4,8:14.0,,D. West misses 2-pt jump shot from 5 ft (block by I. Shumpert),68,76
364,4,8:13.0,Defensive rebound by T. Thompson,,68,76
365,4,7:50.0,J. Smith misses 2-pt jump shot from 18 ft,,68,76
366,4,7:49.0,,Defensive rebound by L. Scola,68,76
367,4,7:41.0,,G. Hill misses 2-pt layup from 1 ft,68,76
368,4,7:40.0,Defensive rebound by K. Love,,68,76
369,4,7:20.0,K. Love makes 2-pt jump shot from 3 ft,,70,76
370,4,6:59.0,,R. Stuckey misses 2-pt layup from 3 ft,70,76
371,4,6:58.0,Defensive rebound by K. Love,,70,76
372,4,6:52.0,Turnover by I. Shumpert (bad pass; steal by G. Hill),,70,76
373,4,6:48.0,,R. Stuckey makes 2-pt layup from 1 ft (assist by G. Hill),70,78
374,4,6:27.0,J. Smith misses 2-pt layup from 2 ft,,70,78
375,4,6:27.0,Offensive rebound by Team,,70,78
376,4,6:27.0,,Loose ball foul by R. Stuckey (drawn by T. Thompson),70,78
377,4,6:27.0,M. Dellavedova enters the game for I. Shumpert,,70,78
378,4,6:20.0,K. Love misses 2-pt jump shot from 16 ft,,70,78
379,4,6:19.0,,Defensive rebound by G. Hill,70,78
380,4,6:13.0,,Shooting foul by T. Thompson (drawn by G. Hill),70,78
381,4,6:13.0,,G. Hill makes free throw 1 of 2,70,79
382,4,6:13.0,,C. Miles enters the game for C. Watson,70,79
383,4,6:13.0,,G. Hill makes free throw 2 of 2,70,80
384,4,5:55.0,K. Love misses 3-pt jump shot from 24 ft,,70,80
385,4,5:54.0,,Defensive rebound by G. Hill,70,80
386,4,5:47.0,,C. Miles makes 3-pt jump shot from 25 ft (assist by G. Hill),70,83
387,4,5:46.0,Cleveland full timeout,,70,83
