,QUARTER,TIME_REMAINING,MIAMI_ACTION,GOLDEN STATE_ACTION,MIAMI_SCORE,GOLDEN STATE_SCORE
387,4,2:40.0,M. Chalmers misses 3-pt jump shot from 27 ft,,84,99
388,4,2:39.0,Offensive rebound by L. Deng,,84,99
389,4,2:37.0,L. Deng makes 2-pt layup from 1 ft,,86,99
390,4,2:21.0,,K. Thompson misses 3-pt jump shot from 26 ft,86,99
391,4,2:20.0,Defensive rebound by C. Bosh,,86,99
392,4,2:14.0,S. Napier misses 3-pt jump shot from 26 ft,,86,99
393,4,2:13.0,,Defensive rebound by K. Thompson,86,99
394,4,2:00.0,,A. Iguodala makes 2-pt layup from 1 ft,86,101
395,4,1:44.0,Shooting foul by K. Thompson (drawn by L. Deng),,86,101
396,4,1:44.0,L. Deng misses free throw 1 of 2,,86,101
397,4,1:44.0,Offensive rebound by Team,,86,101
398,4,1:44.0,J. Hamilton enters the game for C. Bosh,,86,101
399,4,1:44.0,T. Johnson enters the game for M. Chalmers,,86,101
400,4,1:44.0,L. Deng makes free throw 2 of 2,,87,101
401,4,1:30.0,,Offensive foul by D. Green (drawn by S. Napier),87,101
402,4,1:30.0,,Turnover by D. Green (offensive foul),87,101
403,4,1:30.0,J. Ennis enters the game for L. Deng,,87,101
404,4,1:17.0,J. Hamilton misses 2-pt jump shot from 3 ft,,87,101
405,4,1:16.0,,Defensive rebound by S. Curry,87,101
406,4,1:01.0,,K. Thompson misses 3-pt jump shot from 26 ft,87,101
407,4,1:00.0,Defensive rebound by Team,,87,101
408,4,0:50.0,J. Hamilton misses 2-pt jump shot from 17 ft,,87,101
409,4,0:48.0,Offensive rebound by J. Ennis,,87,101
410,4,0:48.0,J. Ennis misses 2-pt layup from 2 ft,,87,101
411,4,0:46.0,,Defensive rebound by D. Green,87,101
412,4,0:26.0,,S. Curry makes 3-pt jump shot from 23 ft (assist by A. Iguodala),87,104
413,4,0:23.0,Personal foul by A. Iguodala (drawn by T. Johnson),,87,104
414,4,0:23.0,T. Johnson makes free throw 1 of 2,,88,104
415,4,0:23.0,T. Johnson makes free throw 2 of 2,,89,104
