,QUARTER,TIME_REMAINING,PHOENIX_ACTION,LA CLIPPERS_ACTION,PHOENIX_SCORE,LA CLIPPERS_SCORE
380,4,5:14.0,,Shooting foul by A. Tolliver (drawn by B. Griffin),103,100
381,4,5:14.0,,B. Griffin makes free throw 1 of 2,103,101
382,4,5:14.0,A. Len enters the game for M. Plumlee,,103,101
383,4,5:14.0,M. Morris enters the game for A. Tolliver,,103,101
384,4,5:14.0,,B. Griffin makes free throw 2 of 2,103,102
385,4,5:00.0,A. Len misses 2-pt layup from 2 ft,,103,102
386,4,4:58.0,,Defensive rebound by M. Barnes,103,102
387,4,4:58.0,,Personal foul by A. Len (drawn by C. Paul),103,102
388,4,4:58.0,,C. Paul makes free throw 1 of 2,103,103
389,4,4:58.0,G. Dragić enters the game for M. Morris,,103,103
390,4,4:58.0,,C. Paul makes free throw 2 of 2,103,104
391,4,4:40.0,Personal block foul by B. Griffin (drawn by E. Bledsoe),,103,104
392,4,4:27.0,,Offensive charge foul by E. Bledsoe (drawn by B. Griffin),103,104
393,4,4:27.0,Turnover by E. Bledsoe (offensive foul),,103,104
394,4,4:14.0,,B. Griffin makes 2-pt layup from 2 ft,103,106
395,4,4:14.0,,Shooting foul by A. Len (drawn by B. Griffin),103,106
396,4,4:14.0,,B. Griffin makes free throw 1 of 1,103,107
397,4,4:14.0,Phoenix full timeout,,103,107
398,4,4:01.0,A. Len misses 2-pt jump shot from 3 ft (block by D. Jordan),,103,107
399,4,3:58.0,,Defensive rebound by J. Redick,103,107
400,4,3:49.0,,C. Paul misses 3-pt jump shot from 25 ft,103,107
401,4,3:48.0,Defensive rebound by Team,,103,107
402,4,3:48.0,,Loose ball foul by D. Jordan (drawn by M. Morris),103,107
403,4,3:48.0,M. Morris makes free throw 1 of 2,,104,107
404,4,3:48.0,M. Morris makes free throw 2 of 2,,105,107
405,4,3:32.0,,Shooting foul by A. Len (drawn by B. Griffin),105,107
406,4,3:32.0,P. Tucker enters the game for A. Len,,105,107
407,4,3:32.0,,B. Griffin makes free throw 1 of 2,105,108
408,4,3:32.0,,B. Griffin makes free throw 2 of 2,105,109
409,4,3:19.0,M. Morris misses 3-pt jump shot from 25 ft,,105,109
410,4,3:17.0,,Defensive rebound by C. Paul,105,109
411,4,2:55.0,,C. Paul misses 2-pt jump shot from 4 ft,105,109
412,4,2:54.0,,Offensive rebound by D. Jordan,105,109
413,4,2:48.0,,Personal foul by P. Tucker (drawn by B. Griffin),105,109
414,4,2:48.0,,B. Griffin misses free throw 1 of 2,105,109
415,4,2:48.0,,Offensive rebound by Team,105,109
416,4,2:48.0,,B. Griffin makes free throw 2 of 2,105,110
417,4,2:42.0,Personal foul by M. Barnes (drawn by G. Green),,105,110
418,4,2:42.0,G. Green misses free throw 1 of 2,,105,110
419,4,2:42.0,Offensive rebound by Team,,105,110
420,4,2:42.0,G. Green makes free throw 2 of 2,,106,110
421,4,2:20.0,,C. Paul misses 3-pt jump shot from 26 ft,106,110
422,4,2:18.0,Defensive rebound by E. Bledsoe,,106,110
423,4,2:12.0,P. Tucker misses 3-pt jump shot from 23 ft,,106,110
424,4,2:11.0,,Defensive rebound by Team,106,110
425,4,2:11.0,,LA Clippers full timeout,106,110
426,4,2:10.0,,Turnover by D. Jordan (bad pass),106,110
427,4,2:00.0,E. Bledsoe makes 3-pt jump shot from 25 ft (assist by G. Dragić),,109,110
428,4,1:42.0,,C. Paul makes 2-pt jump shot from 16 ft,109,112
429,4,1:25.0,M. Morris misses 3-pt jump shot from 25 ft,,109,112
430,4,1:23.0,,Defensive rebound by J. Redick,109,112
431,4,1:05.0,,C. Paul misses 2-pt jump shot from 20 ft,109,112
432,4,1:04.0,Defensive rebound by E. Bledsoe,,109,112
433,4,1:03.0,Phoenix full timeout,,109,112
434,4,0:49.0,M. Morris makes 2-pt hook shot from 8 ft,,111,112
435,4,0:30.0,,M. Barnes misses 2-pt jump shot from 3 ft (block by M. Morris),111,112
436,4,0:28.0,Defensive rebound by M. Morris,,111,112
437,4,0:28.0,Away from play foul by M. Barnes (drawn by M. Morris),,111,112
438,4,0:28.0,G. Green makes free throw 1 of 1,,112,112
439,4,0:28.0,Phoenix full timeout,,112,112
440,4,0:09.0,E. Bledsoe misses 3-pt jump shot from 26 ft,,112,112
441,4,0:05.0,,Defensive rebound by Team,112,112
442,4,0:05.0,,LA Clippers full timeout,112,112
443,4,0:05.0,,S. Hawes enters the game for D. Jordan,112,112
444,4,0:00.0,,C. Paul misses 2-pt jump shot from 3 ft (block by E. Bledsoe),112,112
445,4,0:00.0,,Offensive rebound by Team,112,112
446,1OT,4:34.0,,C. Paul misses 3-pt jump shot from 24 ft,112,112
447,1OT,4:30.0,,Offensive rebound by D. Jordan,112,112
448,1OT,4:20.0,,B. Griffin misses 2-pt jump shot from 20 ft,112,112
449,1OT,4:18.0,Defensive rebound by E. Bledsoe,,112,112
450,1OT,4:13.0,E. Bledsoe misses 2-pt jump shot from 3 ft,,112,112
451,1OT,4:13.0,Offensive rebound by G. Dragić,,112,112
452,1OT,4:13.0,G. Dragić misses 2-pt tip-in from 2 ft,,112,112
453,1OT,4:10.0,,Defensive rebound by C. Paul,112,112
454,1OT,4:03.0,,J. Redick misses 3-pt jump shot from 23 ft,112,112
455,1OT,4:02.0,Defensive rebound by G. Green,,112,112
456,1OT,4:01.0,Personal foul by C. Paul (drawn by G. Green),,112,112
457,1OT,3:32.0,P. Tucker makes 2-pt jump shot from 20 ft (assist by E. Bledsoe),,114,112
458,1OT,3:15.0,,B. Griffin makes 2-pt jump shot from 16 ft,114,114
459,1OT,3:05.0,Offensive foul by P. Tucker (drawn by B. Griffin),,114,114
460,1OT,3:05.0,Turnover by P. Tucker (offensive foul),,114,114
461,1OT,2:51.0,,B. Griffin makes 2-pt jump shot from 18 ft (assist by J. Redick),114,116
462,1OT,2:26.0,G. Green misses 3-pt jump shot from 26 ft,,114,116
463,1OT,2:25.0,,Defensive rebound by C. Paul,114,116
464,1OT,2:13.0,,Turnover by C. Paul (bad pass; steal by M. Morris),114,116
465,1OT,1:57.0,M. Morris makes 3-pt jump shot from 26 ft (assist by E. Bledsoe),,117,116
466,1OT,1:48.0,,Turnover by C. Paul (bad pass),117,116
467,1OT,1:25.0,E. Bledsoe misses 2-pt layup from 1 ft,,117,116
468,1OT,1:23.0,Offensive rebound by M. Morris,,117,116
469,1OT,1:23.0,M. Morris misses 2-pt tip-in from 2 ft,,117,116
470,1OT,1:23.0,,Defensive rebound by Team,117,116
471,1OT,1:04.0,,J. Redick misses 2-pt jump shot from 15 ft,117,116
472,1OT,1:02.0,Defensive rebound by G. Dragić,,117,116
473,1OT,0:44.0,M. Morris makes 3-pt jump shot from 24 ft (assist by G. Dragić),,120,116
474,1OT,0:44.0,,LA Clippers full timeout,120,116
475,1OT,0:44.0,,S. Hawes enters the game for D. Jordan,120,116
476,1OT,0:35.0,,B. Griffin misses 2-pt jump shot from 10 ft,120,116
477,1OT,0:34.0,,Offensive rebound by Team,120,116
478,1OT,0:34.0,,LA Clippers full timeout,120,116
479,1OT,0:30.0,Violation by E. Bledsoe (def goaltending),,120,116
480,1OT,0:30.0,,J. Redick makes 2-pt layup from 1 ft,120,118
481,1OT,0:08.0,G. Dragić misses 2-pt jump shot from 11 ft,,120,118
482,1OT,0:07.0,Offensive rebound by G. Green,,120,118
483,1OT,0:05.0,Turnover by Team (shot clock),,120,118
484,1OT,0:05.0,,LA Clippers full timeout,120,118
485,1OT,0:05.0,,D. Jordan enters the game for S. Hawes,120,118
486,1OT,0:03.0,,Personal foul by P. Tucker (drawn by B. Griffin),120,118
487,1OT,0:01.0,,B. Griffin makes 3-pt jump shot from 25 ft,120,121
