,QUARTER,TIME_REMAINING,ATLANTA_ACTION,MILWAUKEE_ACTION,ATLANTA_SCORE,MILWAUKEE_SCORE
383,4,5:06.0,P. Millsap makes 2-pt layup at rim,,90,73
384,4,5:05.0,,Milwaukee full timeout,90,73
385,4,4:51.0,,O. Mayo makes 2-pt jump shot from 10 ft,90,75
386,4,4:51.0,,Shooting foul by K. Korver (drawn by O. Mayo),90,75
387,4,4:51.0,,O. Mayo makes free throw 1 of 1,90,76
388,4,4:31.0,K. Korver misses 3-pt jump shot from 25 ft,,90,76
389,4,4:30.0,Offensive rebound by P. Millsap,,90,76
390,4,4:16.0,D. Schröder misses 3-pt jump shot from 26 ft,,90,76
391,4,4:15.0,,Defensive rebound by M. Plumlee,90,76
392,4,4:06.0,,K. Middleton makes 2-pt layup from 1 ft (assist by J. Bayless),90,78
393,4,3:46.0,Turnover by D. Schröder (bad pass; steal by J. Dudley),,90,78
394,4,3:38.0,,Shooting block foul by M. Scott (drawn by K. Middleton),90,78
395,4,3:38.0,,K. Middleton makes free throw 1 of 2,90,79
396,4,3:38.0,A. Horford enters the game for M. Scott,,90,79
397,4,3:38.0,J. Teague enters the game for D. Schröder,,90,79
398,4,3:38.0,,K. Middleton makes free throw 2 of 2,90,80
399,4,3:25.0,P. Millsap misses 2-pt jump shot from 6 ft,,90,80
400,4,3:23.0,Offensive rebound by A. Horford,,90,80
401,4,3:20.0,K. Korver misses 3-pt jump shot from 25 ft,,90,80
402,4,3:19.0,,Defensive rebound by K. Middleton,90,80
403,4,3:14.0,,O. Mayo misses 3-pt jump shot from 23 ft,90,80
404,4,3:14.0,Defensive rebound by Team,,90,80
405,4,2:56.0,D. Carroll makes 3-pt jump shot from 24 ft (assist by A. Horford),,93,80
406,4,2:40.0,,M. Plumlee misses 2-pt hook shot from 6 ft,93,80
407,4,2:39.0,Defensive rebound by A. Horford,,93,80
408,4,2:19.0,A. Horford makes 2-pt hook shot from 3 ft,,95,80
409,4,2:07.0,,J. Bayless misses 2-pt layup from 1 ft (block by A. Horford),95,80
410,4,2:05.0,Defensive rebound by P. Millsap,,95,80
411,4,2:02.0,D. Carroll makes 2-pt dunk at rim (assist by P. Millsap),,97,80
412,4,2:02.0,,Milwaukee full timeout,97,80
413,4,2:02.0,Official timeout,,97,80
414,4,2:02.0,,E. İlyasova enters the game for J. Dudley,97,80
415,4,2:02.0,,T. Ennis enters the game for J. Bayless,97,80
416,4,1:51.0,,Turnover by O. Mayo (lost ball),97,80
417,4,1:30.0,D. Carroll misses 2-pt layup from 2 ft (block by E. İlyasova),,97,80
418,4,1:27.0,Offensive rebound by P. Millsap,,97,80
419,4,1:26.0,P. Millsap misses 2-pt layup at rim,,97,80
420,4,1:25.0,,Defensive rebound by E. İlyasova,97,80
421,4,1:20.0,,K. Middleton makes 2-pt layup from 1 ft,97,82
422,4,1:13.0,Personal foul by E. İlyasova (drawn by P. Millsap),,97,82
423,4,1:13.0,K. Bazemore enters the game for K. Korver,,97,82
424,4,1:13.0,M. Scott enters the game for P. Millsap,,97,82
425,4,1:13.0,P. Antić enters the game for A. Horford,,97,82
426,4,1:13.0,D. Schröder enters the game for J. Teague,,97,82
427,4,0:56.0,P. Antić misses 2-pt jump shot from 20 ft (block by M. Plumlee),,97,82
428,4,0:54.0,,Defensive rebound by K. Middleton,97,82
429,4,0:53.0,,M. Plumlee makes 2-pt layup at rim (assist by K. Middleton),97,84
430,4,0:38.0,Turnover by D. Schröder (lost ball; steal by M. Plumlee),,97,84
431,4,0:38.0,,Personal foul by D. Schröder (drawn by O. Mayo),97,84
432,4,0:38.0,,O. Mayo makes free throw 1 of 2,97,85
433,4,0:38.0,,O. Mayo makes free throw 2 of 2,97,86
434,4,0:19.0,Turnover by D. Schröder (lost ball),,97,86
435,4,0:08.0,,Turnover by T. Ennis (bad pass; steal by K. Bazemore),97,86
