,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,NEW ORLEANS_ACTION,LA LAKERS_SCORE,NEW ORLEANS_SCORE
388,4,3:29.0,Offensive foul by J. Hill (drawn by R. Anderson),,78,90
389,4,3:29.0,,A. Davis enters the game for R. Anderson,78,90
390,4,3:29.0,,T. Evans enters the game for N. Wolters,78,90
391,4,3:06.0,,Q. Pondexter misses 2-pt jump shot from 5 ft,78,90
392,4,3:05.0,Defensive rebound by K. Bryant,,78,90
393,4,2:54.0,R. Price misses 3-pt jump shot from 22 ft,,78,90
394,4,2:52.0,Offensive rebound by J. Hill,,78,90
395,4,2:50.0,J. Hill makes 2-pt jump shot from 11 ft,,80,90
396,4,2:32.0,,Ö. Aşık makes 2-pt dunk at rim (assist by E. Gordon),80,92
397,4,2:04.0,R. Price misses 3-pt jump shot from 23 ft,,80,92
398,4,2:02.0,,Defensive rebound by Ö. Aşık,80,92
399,4,1:41.0,,T. Evans misses 2-pt jump shot from 15 ft,80,92
400,4,1:39.0,Defensive rebound by E. Davis,,80,92
401,4,1:33.0,W. Johnson misses 3-pt jump shot from 23 ft,,80,92
402,4,1:30.0,,Defensive rebound by A. Davis,80,92
403,4,1:09.0,,A. Davis makes 2-pt jump shot from 19 ft (assist by T. Evans),80,94
404,4,1:09.0,LA Lakers full timeout,,80,94
405,4,1:09.0,,New Orleans full timeout,80,94
406,4,1:09.0,W. Ellington enters the game for K. Bryant,,80,94
407,4,0:54.0,W. Johnson misses 3-pt jump shot from 23 ft,,80,94
408,4,0:53.0,,Defensive rebound by Ö. Aşık,80,94
409,4,0:35.0,,T. Evans makes 2-pt layup from 2 ft,80,96
410,4,0:26.0,J. Hill misses 2-pt jump shot from 19 ft,,80,96
411,4,0:24.0,,Defensive rebound by A. Davis,80,96
412,4,0:05.0,,T. Evans misses 3-pt jump shot from 26 ft,80,96
413,4,0:05.0,Defensive rebound by Team,,80,96
414,4,0:00.0,W. Johnson misses 3-pt jump shot from 24 ft,,80,96
415,4,0:00.0,,Defensive rebound by Ö. Aşık,80,96
