,QUARTER,TIME_REMAINING,BOSTON_ACTION,NEW ORLEANS_ACTION,BOSTON_SCORE,NEW ORLEANS_SCORE
386,4,0:13.0,,Q. Pondexter makes 2-pt jump shot from 4 ft (assist by E. Gordon),100,92
387,4,0:13.0,,Q. Pondexter makes free throw 1 of 1,100,93
388,4,0:13.0,Boston full timeout,,100,93
389,4,0:13.0,Personal take foul by Q. Pondexter (drawn by I. Thomas),,100,93
390,4,0:13.0,I. Thomas makes free throw 1 of 2,,101,93
391,4,0:13.0,I. Thomas makes free throw 2 of 2,,102,93
392,4,0:07.0,,Q. Pondexter misses 3-pt jump shot from 23 ft,102,93
393,4,0:06.0,,Offensive rebound by Team,102,93
394,4,0:06.0,Loose ball foul by B. Bass (drawn by A. Davis),,102,93
395,4,0:06.0,,A. Davis makes free throw 1 of 2,102,94
396,4,0:06.0,,A. Davis makes free throw 2 of 2,102,95
397,4,0:04.0,Personal take foul by Q. Pondexter (drawn by E. Turner),,102,95
398,4,0:04.0,E. Turner makes free throw 1 of 2,,103,95
399,4,0:04.0,E. Turner makes free throw 2 of 2,,104,95
400,4,0:00.0,,E. Gordon makes 3-pt jump shot from 26 ft (assist by T. Evans),104,98
