,QUARTER,TIME_REMAINING,DALLAS_ACTION,LA LAKERS_ACTION,DALLAS_SCORE,LA LAKERS_SCORE
382,4,4:13.0,R. Rondo makes 2-pt jump shot from 16 ft,,92,90
383,4,4:12.0,,LA Lakers full timeout,92,90
384,4,3:50.0,,C. Boozer misses 2-pt layup from 1 ft (block by A. Aminu),92,90
385,4,3:48.0,Defensive rebound by C. Parsons,,92,90
386,4,3:33.0,A. Aminu misses 3-pt jump shot from 25 ft,,92,90
387,4,3:31.0,,Defensive rebound by C. Boozer,92,90
388,4,3:23.0,,Turnover by J. Clarkson (bad pass; steal by M. Ellis),92,90
389,4,3:20.0,Shooting foul by W. Ellington (drawn by M. Ellis),,92,90
390,4,3:20.0,M. Ellis misses free throw 1 of 2,,92,90
391,4,3:20.0,Offensive rebound by Team,,92,90
392,4,3:20.0,,J. Hill enters the game for C. Boozer,92,90
393,4,3:20.0,M. Ellis makes free throw 2 of 2,,93,90
394,4,2:58.0,,W. Johnson misses 3-pt jump shot from 25 ft,93,90
395,4,2:57.0,Defensive rebound by T. Chandler,,93,90
396,4,2:41.0,R. Rondo makes 2-pt jump shot from 18 ft,,95,90
397,4,2:28.0,,Personal foul by R. Rondo (drawn by J. Clarkson),95,90
398,4,2:28.0,,J. Clarkson misses free throw 1 of 2,95,90
399,4,2:28.0,,Offensive rebound by Team,95,90
400,4,2:28.0,D. Nowitzki enters the game for A. Aminu,,95,90
401,4,2:28.0,,J. Clarkson makes free throw 2 of 2,95,91
402,4,2:11.0,D. Nowitzki misses 2-pt jump shot from 14 ft,,95,91
403,4,2:07.0,Offensive rebound by R. Rondo,,95,91
404,4,2:07.0,Dallas full timeout,,95,91
405,4,2:04.0,M. Ellis makes 3-pt jump shot from 25 ft (assist by D. Nowitzki),,98,91
406,4,1:49.0,,J. Clarkson misses 2-pt jump shot from 16 ft,98,91
407,4,1:48.0,Defensive rebound by Team,,98,91
408,4,1:33.0,R. Rondo misses 2-pt jump shot from 20 ft,,98,91
409,4,1:32.0,,Defensive rebound by W. Johnson,98,91
410,4,1:24.0,,Turnover by W. Johnson (bad pass; steal by D. Nowitzki),98,91
411,4,1:08.0,M. Ellis makes 2-pt jump shot from 20 ft,,100,91
412,4,1:08.0,,LA Lakers full timeout,100,91
413,4,1:08.0,A. Aminu enters the game for D. Nowitzki,,100,91
414,4,1:02.0,,W. Ellington misses 3-pt jump shot from 25 ft,100,91
415,4,1:01.0,Defensive rebound by A. Aminu,,100,91
416,4,0:57.0,Dallas full timeout,,100,91
417,4,0:38.0,M. Ellis misses 3-pt jump shot from 32 ft,,100,91
418,4,0:35.0,,Defensive rebound by Team,100,91
419,4,0:28.0,,Turnover by J. Clarkson (lost ball; steal by A. Aminu),100,91
420,4,0:03.0,Turnover by Team (shot clock),,100,91
421,4,0:00.0,,W. Ellington makes 2-pt layup at rim (assist by J. Clarkson),100,93
