,QUARTER,TIME_REMAINING,HOUSTON_ACTION,NEW YORK_ACTION,HOUSTON_SCORE,NEW YORK_SCORE
385,4,7:04.0,Shooting foul by T. Wear (drawn by D. Motiejūnas),,104,83
386,4,7:04.0,D. Motiejūnas makes free throw 1 of 1,,105,83
387,4,6:55.0,,T. Wear makes 2-pt jump shot from 19 ft,105,85
388,4,6:38.0,J. Terry makes 3-pt jump shot from 23 ft (assist by C. Brewer),,108,85
389,4,6:35.0,,New York full timeout,108,85
390,4,6:35.0,I. Canaan enters the game for D. Motiejūnas,,108,85
391,4,6:19.0,,Shooting foul by J. Dorsey (drawn by C. Early),108,85
392,4,6:19.0,,C. Early misses free throw 1 of 2,108,85
393,4,6:19.0,,Offensive rebound by Team,108,85
394,4,6:19.0,,C. Early makes free throw 2 of 2,108,86
395,4,6:09.0,Turnover by I. Canaan (bad pass; steal by T. Wear),,108,86
396,4,6:04.0,,C. Early misses 2-pt jump shot from 4 ft (block by C. Brewer),108,86
397,4,6:00.0,Defensive rebound by I. Canaan,,108,86
398,4,5:55.0,J. Terry makes 3-pt jump shot from 24 ft (assist by C. Brewer),,111,86
399,4,5:42.0,,Shooting foul by J. Dorsey (drawn by Q. Acy),111,86
400,4,5:42.0,,Q. Acy misses free throw 1 of 2,111,86
401,4,5:42.0,,Offensive rebound by Team,111,86
402,4,5:42.0,,Q. Acy makes free throw 2 of 2,111,87
403,4,5:27.0,C. Brewer misses 3-pt jump shot from 23 ft,,111,87
404,4,5:25.0,,Defensive rebound by L. Galloway,111,87
405,4,5:20.0,,Personal foul by I. Canaan (drawn by C. Early),111,87
406,4,5:20.0,,C. Early makes free throw 1 of 2,111,88
407,4,5:20.0,,C. Early misses free throw 2 of 2,111,88
408,4,5:19.0,Defensive rebound by J. Dorsey,,111,88
409,4,4:59.0,J. Terry misses 3-pt jump shot from 24 ft,,111,88
410,4,4:57.0,,Defensive rebound by T. Wear,111,88
411,4,4:52.0,,Turnover by T. Wear (bad pass),111,88
412,4,4:39.0,C. Brewer makes 2-pt jump shot from 19 ft (assist by I. Canaan),,113,88
413,4,4:26.0,,C. Early misses 2-pt jump shot from 19 ft,113,88
414,4,4:24.0,Defensive rebound by K. Papanikolaou,,113,88
415,4,4:14.0,Personal foul by L. Galloway (drawn by C. Brewer),,113,88
416,4,4:14.0,C. Brewer makes free throw 1 of 2,,114,88
417,4,4:14.0,C. Brewer makes free throw 2 of 2,,115,88
418,4,3:50.0,,T. Wear makes 2-pt jump shot from 19 ft (assist by C. Early),115,90
419,4,3:33.0,C. Brewer misses 3-pt jump shot from 23 ft,,115,90
420,4,3:31.0,Offensive rebound by K. Papanikolaou,,115,90
421,4,3:30.0,Turnover by C. Brewer (3 sec),,115,90
422,4,3:17.0,,L. Galloway misses 2-pt jump shot from 16 ft,115,90
423,4,3:16.0,Defensive rebound by J. Terry,,115,90
424,4,2:58.0,J. Dorsey makes 2-pt hook shot from 3 ft (assist by K. Papanikolaou),,117,90
425,4,2:45.0,,T. Wear makes 2-pt jump shot from 6 ft (assist by L. Galloway),117,92
426,4,2:32.0,Turnover by K. Papanikolaou (bad pass; steal by S. Larkin),,117,92
427,4,2:25.0,,T. Wear misses 3-pt jump shot from 25 ft,117,92
428,4,2:22.0,Defensive rebound by J. Dorsey,,117,92
429,4,2:15.0,I. Canaan makes 3-pt jump shot from 25 ft,,120,92
430,4,2:14.0,,New York full timeout,120,92
431,4,1:48.0,,T. Wear misses 2-pt jump shot from 18 ft,120,92
432,4,1:46.0,Defensive rebound by C. Brewer,,120,92
433,4,1:33.0,K. Papanikolaou misses 3-pt jump shot from 24 ft,,120,92
434,4,1:31.0,,Defensive rebound by S. Larkin,120,92
435,4,1:15.0,,C. Early misses 2-pt jump shot from 5 ft (block by J. Dorsey),120,92
436,4,1:14.0,,Offensive rebound by Team,120,92
437,4,1:10.0,,Q. Acy misses 2-pt jump shot from 17 ft,120,92
438,4,1:09.0,,Offensive rebound by C. Early,120,92
439,4,1:08.0,,C. Early makes 2-pt layup from 2 ft,120,94
440,4,1:00.0,I. Canaan misses 3-pt jump shot from 25 ft,,120,94
441,4,0:57.0,,Defensive rebound by C. Early,120,94
442,4,0:46.0,,T. Wear makes 2-pt jump shot from 5 ft,120,96
443,4,0:32.0,J. Terry misses 3-pt jump shot from 24 ft,,120,96
444,4,0:30.0,,Defensive rebound by C. Early,120,96
445,4,0:17.0,,Turnover by T. Wear (step out of bounds),120,96
