,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,PHILADELPHIA_ACTION,LA LAKERS_SCORE,PHILADELPHIA_SCORE
389,4,7:51.0,,Shooting foul by J. Brown (drawn by I. Canaan),81,83
390,4,7:51.0,,I. Canaan makes free throw 1 of 2,81,84
391,4,7:51.0,,I. Canaan makes free throw 2 of 2,81,85
392,4,7:34.0,J. Hill misses 2-pt jump shot from 18 ft,,81,85
393,4,7:32.0,,Defensive rebound by G. Robinson,81,85
394,4,7:10.0,,T. Robinson misses 2-pt jump shot from 14 ft,81,85
395,4,7:08.0,Defensive rebound by W. Ellington,,81,85
396,4,6:55.0,J. Brown makes 2-pt jump shot from 12 ft,,83,85
397,4,6:33.0,,H. Sims makes 2-pt jump shot from 17 ft (assist by H. Thompson),83,87
398,4,6:09.0,Turnover by J. Brown (lost ball; steal by G. Robinson),,83,87
399,4,5:55.0,,I. Canaan misses 3-pt jump shot from 27 ft,83,87
400,4,5:54.0,,Offensive rebound by T. Robinson,83,87
401,4,5:54.0,,Shooting foul by J. Hill (drawn by T. Robinson),83,87
402,4,5:54.0,,Philadelphia full timeout,83,87
403,4,5:54.0,,T. Robinson makes free throw 1 of 2,83,88
404,4,5:54.0,R. Kelly enters the game for R. Sacre,,83,88
405,4,5:54.0,,R. Covington enters the game for G. Robinson,83,88
406,4,5:54.0,,N. Noel enters the game for H. Thompson,83,88
407,4,5:54.0,,I. Smith enters the game for H. Sims,83,88
408,4,5:54.0,,T. Robinson makes free throw 2 of 2,83,89
409,4,5:42.0,Shooting foul by R. Covington (drawn by J. Hill),,83,89
410,4,5:42.0,J. Hill makes free throw 1 of 2,,84,89
411,4,5:42.0,J. Hill misses free throw 2 of 2,,84,89
412,4,5:39.0,,Defensive rebound by T. Robinson,84,89
413,4,5:18.0,,I. Canaan makes 3-pt jump shot from 25 ft (assist by R. Covington),84,92
414,4,5:04.0,W. Ellington makes 3-pt jump shot from 25 ft,,87,92
415,4,4:34.0,,Turnover by Team (shot clock),87,92
416,4,4:34.0,J. Clarkson enters the game for W. Johnson,,87,92
417,4,4:22.0,Shooting foul by N. Noel (drawn by J. Hill),,87,92
418,4,4:22.0,J. Hill misses free throw 1 of 2,,87,92
419,4,4:22.0,Offensive rebound by Team,,87,92
420,4,4:22.0,,F. Aldemir enters the game for T. Robinson,87,92
421,4,4:22.0,J. Hill misses free throw 2 of 2,,87,92
422,4,4:20.0,,Defensive rebound by F. Aldemir,87,92
423,4,4:07.0,,Personal foul by J. Hill (drawn by N. Noel),87,92
424,4,4:07.0,,N. Noel misses free throw 1 of 2,87,92
425,4,4:07.0,,Offensive rebound by Team,87,92
426,4,4:07.0,,N. Noel misses free throw 2 of 2,87,92
427,4,4:06.0,Defensive rebound by R. Kelly,,87,92
428,4,3:47.0,J. Hill misses 2-pt hook shot from 5 ft,,87,92
429,4,3:46.0,,Defensive rebound by I. Smith,87,92
430,4,3:39.0,,Turnover by F. Aldemir (bad pass; steal by J. Hill),87,92
431,4,3:19.0,,Violation by N. Noel (def goaltending),87,92
432,4,3:19.0,J. Hill makes 2-pt layup from 2 ft (assist by J. Clarkson),,89,92
433,4,2:58.0,,I. Smith makes 3-pt jump shot from 23 ft (assist by N. Noel),89,95
434,4,2:36.0,J. Clarkson makes 2-pt jump shot from 3 ft,,91,95
435,4,2:07.0,,I. Smith misses 2-pt jump shot from 5 ft,91,95
436,4,2:05.0,Defensive rebound by J. Hill,,91,95
437,4,2:03.0,Shooting foul by I. Canaan (drawn by J. Brown),,91,95
438,4,2:03.0,LA Lakers full timeout,,91,95
439,4,2:03.0,J. Brown makes free throw 1 of 2,,92,95
440,4,2:03.0,J. Brown makes free throw 2 of 2,,93,95
441,4,1:50.0,,R. Covington makes 3-pt jump shot from 22 ft (assist by I. Canaan),93,98
442,4,1:34.0,R. Kelly makes 3-pt jump shot from 25 ft (assist by J. Clarkson),,96,98
443,4,1:10.0,,R. Covington misses 3-pt jump shot from 28 ft,96,98
444,4,1:09.0,Defensive rebound by J. Hill,,96,98
445,4,0:50.0,J. Clarkson makes 2-pt jump shot from 5 ft (assist by R. Kelly),,98,98
446,4,0:50.0,,Philadelphia full timeout,98,98
447,4,0:32.0,,I. Smith makes 2-pt jump shot from 4 ft,98,100
448,4,0:22.0,Shooting foul by I. Smith (drawn by J. Clarkson),,98,100
449,4,0:22.0,J. Clarkson makes free throw 1 of 2,,99,100
450,4,0:22.0,J. Clarkson makes free throw 2 of 2,,100,100
451,4,0:22.0,,Philadelphia full timeout,100,100
452,4,0:22.0,,H. Thompson enters the game for F. Aldemir,100,100
453,4,0:18.0,,Shooting foul by J. Hill (drawn by N. Noel),100,100
454,4,0:18.0,R. Sacre enters the game for J. Hill,,100,100
455,4,0:18.0,,N. Noel makes free throw 1 of 2,100,101
456,4,0:18.0,,F. Aldemir enters the game for H. Thompson,100,101
457,4,0:18.0,,N. Noel makes free throw 2 of 2,100,102
458,4,0:18.0,LA Lakers full timeout,,100,102
459,4,0:18.0,,J. Sampson enters the game for I. Smith,100,102
460,4,0:18.0,,H. Thompson enters the game for I. Canaan,100,102
461,4,0:15.0,LA Lakers full timeout,,100,102
462,4,0:11.0,Shooting foul by F. Aldemir (drawn by J. Clarkson),,100,102
463,4,0:11.0,J. Clarkson makes free throw 1 of 2,,101,102
464,4,0:11.0,,I. Canaan enters the game for F. Aldemir,101,102
465,4,0:11.0,J. Clarkson makes free throw 2 of 2,,102,102
466,4,0:11.0,,Philadelphia full timeout,102,102
467,4,0:11.0,W. Johnson enters the game for R. Sacre,,102,102
468,4,0:11.0,,I. Smith enters the game for J. Sampson,102,102
469,4,0:01.0,,I. Smith misses 2-pt layup from 2 ft,102,102
470,4,0:00.0,Defensive rebound by R. Kelly,,102,102
471,1OT,4:40.0,,R. Covington misses 2-pt layup from 2 ft (block by W. Johnson),102,102
472,1OT,4:40.0,,Offensive rebound by Team,102,102
473,1OT,4:35.0,,I. Smith misses 2-pt jump shot from 12 ft,102,102
474,1OT,4:33.0,,Offensive rebound by Team,102,102
475,1OT,4:33.0,,Turnover by Team (shot clock),102,102
476,1OT,4:19.0,Turnover by W. Ellington (lost ball; steal by J. Sampson),,102,102
477,1OT,4:17.0,,Shooting foul by J. Clarkson (drawn by J. Sampson),102,102
478,1OT,4:17.0,,J. Sampson misses free throw 1 of 2,102,102
479,1OT,4:17.0,,Offensive rebound by Team,102,102
480,1OT,4:17.0,,J. Sampson makes free throw 2 of 2,102,103
481,1OT,3:59.0,Turnover by W. Johnson (lost ball),,102,103
482,1OT,3:48.0,,Turnover by N. Noel (traveling),102,103
483,1OT,3:30.0,W. Ellington makes 2-pt layup from 1 ft (assist by J. Brown),,104,103
484,1OT,3:06.0,,R. Covington misses 3-pt jump shot from 25 ft,104,103
485,1OT,3:04.0,,Offensive rebound by N. Noel,104,103
486,1OT,3:03.0,,Turnover by N. Noel (bad pass; steal by J. Brown),104,103
487,1OT,2:57.0,J. Brown makes 2-pt layup at rim (assist by J. Clarkson),,106,103
488,1OT,2:57.0,,Philadelphia full timeout,106,103
489,1OT,2:38.0,,R. Covington makes 2-pt jump shot from 3 ft (assist by J. Sampson),106,105
490,1OT,2:19.0,W. Ellington makes 2-pt jump shot from 20 ft (assist by J. Clarkson),,108,105
491,1OT,1:57.0,,N. Noel misses 2-pt jump shot from 4 ft,108,105
492,1OT,1:55.0,,Offensive rebound by T. Robinson,108,105
493,1OT,1:54.0,,T. Robinson misses 2-pt layup from 1 ft (block by W. Johnson),108,105
494,1OT,1:53.0,Defensive rebound by R. Kelly,,108,105
495,1OT,1:53.0,Personal foul by T. Robinson (drawn by R. Kelly),,108,105
496,1OT,1:41.0,W. Ellington makes 3-pt jump shot from 26 ft (assist by J. Clarkson),,111,105
497,1OT,1:28.0,,I. Smith misses 2-pt jump shot from 4 ft (block by R. Kelly),111,105
498,1OT,1:26.0,,Offensive rebound by I. Smith,111,105
499,1OT,1:26.0,,N. Noel makes 2-pt dunk at rim (assist by I. Smith),111,107
500,1OT,1:08.0,W. Johnson misses 3-pt jump shot from 26 ft,,111,107
501,1OT,1:07.0,,Defensive rebound by R. Covington,111,107
502,1OT,0:59.0,,R. Covington misses 2-pt jump shot from 4 ft,111,107
503,1OT,0:58.0,,Offensive rebound by N. Noel,111,107
504,1OT,0:58.0,,N. Noel makes 2-pt tip-in from 1 ft,111,109
505,1OT,0:39.0,Turnover by J. Clarkson (bad pass; steal by J. Sampson),,111,109
506,1OT,0:32.0,,Philadelphia full timeout,111,109
507,1OT,0:32.0,,I. Canaan enters the game for J. Sampson,111,109
508,1OT,0:32.0,,H. Thompson enters the game for T. Robinson,111,109
509,1OT,0:25.0,,Shooting foul by R. Kelly (drawn by N. Noel),111,109
510,1OT,0:25.0,,N. Noel misses free throw 1 of 2,111,109
511,1OT,0:25.0,,Offensive rebound by Team,111,109
512,1OT,0:25.0,,N. Noel misses free throw 2 of 2,111,109
513,1OT,0:23.0,,Offensive rebound by H. Thompson,111,109
514,1OT,0:21.0,,Philadelphia full timeout,111,109
515,1OT,0:13.0,,N. Noel makes 2-pt jump shot from 4 ft (assist by H. Thompson),111,111
516,1OT,0:01.0,J. Clarkson makes 2-pt layup from 2 ft (assist by W. Ellington),,113,111
517,1OT,0:00.0,,R. Covington misses 3-pt jump shot from 62 ft,113,111
518,1OT,0:00.0,,Offensive rebound by Team,113,111
