,QUARTER,TIME_REMAINING,DENVER_ACTION,MINNESOTA_ACTION,DENVER_SCORE,MINNESOTA_SCORE
381,4,4:20.0,K. Faried enters the game for J. Nurkić,,100,89
382,4,4:20.0,T. Lawson enters the game for N. Robinson,,100,89
383,4,4:20.0,A. Afflalo enters the game for D. Arthur,,100,89
384,4,4:20.0,,T. Young makes free throw 2 of 2,100,90
385,4,3:56.0,A. Afflalo misses 2-pt jump shot from 19 ft,,100,90
386,4,3:55.0,Offensive rebound by J. Hickson,,100,90
387,4,3:54.0,J. Hickson makes 2-pt dunk at rim,,102,90
388,4,3:54.0,Shooting foul by T. Young (drawn by J. Hickson),,102,90
389,4,3:54.0,J. Hickson misses free throw 1 of 1,,102,90
390,4,3:54.0,,Defensive rebound by G. Dieng,102,90
391,4,3:39.0,,A. Wiggins misses 2-pt layup at rim,102,90
392,4,3:38.0,Defensive rebound by K. Faried,,102,90
393,4,3:17.0,Shooting foul by M. Williams (drawn by K. Faried),,102,90
394,4,3:17.0,K. Faried misses free throw 1 of 2,,102,90
395,4,3:17.0,Offensive rebound by Team,,102,90
396,4,3:17.0,N. Robinson enters the game for T. Lawson,,102,90
397,4,3:17.0,K. Faried makes free throw 2 of 2,,103,90
398,4,3:09.0,,Turnover by G. Dieng (lost ball; steal by J. Hickson),103,90
399,4,3:04.0,J. Hickson makes 2-pt dunk at rim (assist by N. Robinson),,105,90
400,4,2:58.0,,Minnesota full timeout,105,90
401,4,2:58.0,,Minnesota full timeout,105,90
402,4,2:51.0,,M. Williams makes 2-pt jump shot from 6 ft (assist by S. Muhammad),105,92
403,4,2:30.0,K. Faried makes 2-pt hook shot from 5 ft (assist by A. Afflalo),,107,92
404,4,2:16.0,,Shooting foul by K. Faried (drawn by G. Dieng),107,92
405,4,2:16.0,,G. Dieng makes free throw 1 of 2,107,93
406,4,2:16.0,,G. Robinson enters the game for S. Muhammad,107,93
407,4,2:16.0,,Z. LaVine enters the game for M. Williams,107,93
408,4,2:16.0,,G. Dieng makes free throw 2 of 2,107,94
409,4,2:05.0,Shooting foul by T. Young (drawn by K. Faried),,107,94
410,4,2:05.0,K. Faried misses free throw 1 of 2,,107,94
411,4,2:05.0,Offensive rebound by Team,,107,94
412,4,2:05.0,,A. Bennett enters the game for G. Dieng,107,94
413,4,2:05.0,,T. Daniels enters the game for T. Young,107,94
414,4,2:05.0,K. Faried misses free throw 2 of 2,,107,94
415,4,2:05.0,,Defensive rebound by T. Daniels,107,94
416,4,1:43.0,,Z. LaVine misses 2-pt jump shot from 21 ft,107,94
417,4,1:42.0,Defensive rebound by J. Hickson,,107,94
418,4,1:18.0,A. Afflalo makes 3-pt jump shot from 23 ft (assist by W. Chandler),,110,94
419,4,1:02.0,,A. Wiggins makes 2-pt jump shot from 14 ft,110,96
420,4,0:40.0,A. Afflalo misses 2-pt jump shot from 6 ft,,110,96
421,4,0:38.0,,Defensive rebound by A. Wiggins,110,96
422,4,0:32.0,,A. Wiggins makes 2-pt jump shot from 4 ft,110,98
423,4,0:11.0,N. Robinson misses 2-pt jump shot from 20 ft,,110,98
424,4,0:09.0,,Defensive rebound by A. Wiggins,110,98
425,4,0:02.0,,T. Daniels makes 3-pt jump shot from 25 ft (assist by A. Wiggins),110,101
