,QUARTER,TIME_REMAINING,NEW YORK_ACTION,TORONTO_ACTION,NEW YORK_SCORE,TORONTO_SCORE
381,4,3:50.0,L. Galloway misses 3-pt jump shot from 24 ft,,81,97
382,4,3:49.0,,Defensive rebound by P. Patterson,81,97
383,4,3:35.0,,L. Williams makes 2-pt layup from 1 ft,81,99
384,4,3:17.0,J. Smith misses 2-pt jump shot from 20 ft,,81,99
385,4,3:16.0,,Defensive rebound by P. Patterson,81,99
386,4,3:11.0,,Personal foul by A. Bargnani (drawn by J. Valančiūnas),81,99
387,4,3:11.0,,J. Valančiūnas makes free throw 1 of 2,81,100
388,4,3:11.0,,A. Johnson enters the game for P. Patterson,81,100
389,4,3:11.0,,J. Valančiūnas makes free throw 2 of 2,81,101
390,4,3:03.0,Personal foul by G. Vásquez (drawn by L. Galloway),,81,101
391,4,2:52.0,L. Thomas makes 3-pt jump shot from 22 ft (assist by A. Bargnani),,84,101
392,4,2:37.0,,D. DeRozan makes 2-pt dunk at rim (assist by A. Johnson),84,103
393,4,2:24.0,S. Larkin makes 3-pt jump shot from 24 ft (assist by L. Thomas),,87,103
394,4,1:58.0,,J. Valančiūnas misses 2-pt jump shot from 9 ft,87,103
395,4,1:57.0,Defensive rebound by J. Smith,,87,103
396,4,1:51.0,Turnover by S. Larkin (lost ball; steal by A. Johnson),,87,103
397,4,1:35.0,,Shooting foul by A. Bargnani (drawn by J. Valančiūnas),87,103
398,4,1:35.0,,J. Valančiūnas makes 2-pt hook shot from 4 ft,87,105
399,4,1:35.0,New York full timeout,,87,105
400,4,1:35.0,,B. Caboclo enters the game for L. Williams,87,105
401,4,1:35.0,C. Aldrich enters the game for L. Thomas,,87,105
402,4,1:35.0,Q. Acy enters the game for A. Bargnani,,87,105
403,4,1:35.0,R. Ledo enters the game for L. Galloway,,87,105
404,4,1:35.0,,J. Valančiūnas makes free throw 1 of 1,87,106
405,4,1:12.0,C. Aldrich makes 2-pt hook shot from 3 ft (assist by Q. Acy),,89,106
406,4,1:00.0,,Turnover by J. Valančiūnas (lost ball),89,106
407,4,1:00.0,,L. Fields enters the game for D. DeRozan,89,106
408,4,0:37.0,C. Aldrich misses 2-pt hook shot from 10 ft,,89,106
409,4,0:36.0,,Defensive rebound by J. Valančiūnas,89,106
410,4,0:14.0,,B. Caboclo misses 2-pt jump shot from 7 ft,89,106
411,4,0:13.0,Defensive rebound by C. Aldrich,,89,106
412,4,0:05.0,Q. Acy misses 3-pt jump shot from 23 ft,,89,106
413,4,0:04.0,Offensive rebound by R. Ledo,,89,106
414,4,0:01.0,R. Ledo misses 2-pt jump shot from 4 ft,,89,106
415,4,0:00.0,,Defensive rebound by A. Johnson,89,106
