,QUARTER,TIME_REMAINING,PORTLAND_ACTION,MINNESOTA_ACTION,PORTLAND_SCORE,MINNESOTA_SCORE
383,4,6:30.0,,A. Wiggins misses 2-pt jump shot from 17 ft (block by N. Batum),64,76
384,4,6:28.0,Defensive rebound by N. Batum,,64,76
385,4,6:18.0,L. Aldridge makes 3-pt jump shot from 24 ft (assist by N. Batum),,67,76
386,4,6:03.0,,S. Muhammad misses 2-pt layup at rim (block by N. Batum),67,76
387,4,6:01.0,Defensive rebound by D. Lillard,,67,76
388,4,5:53.0,W. Matthews makes 3-pt jump shot from 25 ft (assist by D. Lillard),,70,76
389,4,5:52.0,,Minnesota full timeout,70,76
390,4,5:52.0,,Z. LaVine enters the game for S. Muhammad,70,76
391,4,5:24.0,,A. Wiggins misses 3-pt jump shot from 26 ft,70,76
392,4,5:23.0,Defensive rebound by L. Aldridge,,70,76
393,4,5:15.0,R. Lopez makes 2-pt layup at rim (assist by N. Batum),,72,76
394,4,4:49.0,,T. Young makes 2-pt hook shot from 8 ft (assist by Z. LaVine),72,78
395,4,4:29.0,D. Lillard misses 3-pt jump shot from 28 ft,,72,78
396,4,4:28.0,,Defensive rebound by T. Young,72,78
397,4,4:13.0,,Turnover by T. Young (lost ball),72,78
398,4,4:09.0,Shooting foul by T. Young (drawn by L. Aldridge),,72,78
399,4,4:09.0,L. Aldridge makes free throw 1 of 2,,73,78
400,4,4:09.0,L. Aldridge makes free throw 2 of 2,,74,78
401,4,3:55.0,,A. Wiggins makes 2-pt jump shot from 18 ft (assist by Z. LaVine),74,80
402,4,3:35.0,N. Batum misses 2-pt jump shot from 16 ft,,74,80
403,4,3:34.0,Offensive rebound by R. Lopez,,74,80
404,4,3:29.0,L. Aldridge misses 3-pt jump shot from 26 ft,,74,80
405,4,3:28.0,,Defensive rebound by C. Brewer,74,80
406,4,3:15.0,,Personal foul by N. Batum (drawn by A. Wiggins),74,80
407,4,3:15.0,Portland full timeout,,74,80
408,4,3:15.0,,A. Wiggins makes free throw 1 of 2,74,81
409,4,3:15.0,,A. Wiggins misses free throw 2 of 2,74,81
410,4,3:14.0,,Offensive rebound by Team,74,81
411,4,3:01.0,,A. Wiggins makes 2-pt jump shot from 13 ft (assist by Z. LaVine),74,83
412,4,2:41.0,D. Lillard misses 2-pt jump shot from 4 ft (block by G. Dieng),,74,83
413,4,2:40.0,Offensive rebound by L. Aldridge,,74,83
414,4,2:38.0,L. Aldridge misses 2-pt jump shot from 16 ft,,74,83
415,4,2:36.0,,Defensive rebound by C. Brewer,74,83
416,4,2:15.0,,C. Brewer misses 3-pt jump shot from 25 ft,74,83
417,4,2:14.0,,Offensive rebound by G. Dieng,74,83
418,4,2:10.0,,Turnover by C. Brewer (lost ball; steal by N. Batum),74,83
419,4,2:03.0,W. Matthews makes 2-pt jump shot from 20 ft (assist by N. Batum),,76,83
420,4,1:35.0,,Z. LaVine misses 3-pt jump shot from 25 ft,76,83
421,4,1:34.0,Defensive rebound by L. Aldridge,,76,83
422,4,1:24.0,Shooting foul by C. Brewer (drawn by W. Matthews),,76,83
423,4,1:24.0,D. Lillard makes free throw 1 of 2,,77,83
424,4,1:24.0,,Minnesota full timeout,77,83
425,4,1:24.0,D. Lillard makes free throw 2 of 2,,78,83
426,4,1:00.0,,C. Brewer misses 2-pt jump shot from 20 ft,78,83
427,4,1:00.0,,Offensive rebound by A. Wiggins,78,83
428,4,0:58.0,,Shooting foul by R. Lopez (drawn by A. Wiggins),78,83
429,4,0:58.0,,A. Wiggins misses free throw 1 of 2,78,83
430,4,0:58.0,,Offensive rebound by Team,78,83
431,4,0:58.0,,A. Wiggins makes free throw 2 of 2,78,84
432,4,0:58.0,Portland full timeout,,78,84
433,4,0:58.0,S. Blake enters the game for R. Lopez,,78,84
434,4,0:49.0,D. Lillard misses 3-pt jump shot from 25 ft,,78,84
435,4,0:49.0,,Defensive rebound by G. Dieng,78,84
436,4,0:49.0,,Personal foul by W. Matthews (drawn by G. Dieng),78,84
437,4,0:49.0,,G. Dieng makes free throw 1 of 2,78,85
438,4,0:49.0,,G. Dieng makes free throw 2 of 2,78,86
439,4,0:49.0,Portland full timeout,,78,86
440,4,0:45.0,W. Matthews makes 3-pt jump shot from 25 ft (assist by N. Batum),,81,86
441,4,0:42.0,,Minnesota full timeout,81,86
442,4,0:42.0,A. Crabbe enters the game for W. Matthews,,81,86
443,4,0:38.0,,Z. LaVine misses 2-pt layup from 1 ft,81,86
444,4,0:37.0,,Offensive rebound by A. Wiggins,81,86
445,4,0:32.0,,Personal foul by D. Lillard (drawn by C. Brewer),81,86
446,4,0:32.0,,C. Brewer makes free throw 1 of 2,81,87
447,4,0:32.0,W. Matthews enters the game for A. Crabbe,,81,87
448,4,0:32.0,,C. Brewer makes free throw 2 of 2,81,88
449,4,0:25.0,L. Aldridge misses 3-pt jump shot from 26 ft,,81,88
450,4,0:25.0,,Defensive rebound by C. Brewer,81,88
451,4,0:22.0,,Personal foul by W. Matthews (drawn by C. Brewer),81,88
452,4,0:22.0,A. Crabbe enters the game for W. Matthews,,81,88
453,4,0:22.0,,C. Brewer makes free throw 1 of 2,81,89
454,4,0:22.0,,C. Brewer makes free throw 2 of 2,81,90
455,4,0:22.0,Portland full timeout,,81,90
456,4,0:21.0,Personal foul by G. Dieng (drawn by L. Aldridge),,81,90
457,4,0:21.0,L. Aldridge misses free throw 1 of 2,,81,90
458,4,0:21.0,Offensive rebound by Team,,81,90
459,4,0:21.0,L. Aldridge makes free throw 2 of 2,,82,90
