,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,PORTLAND_ACTION,OKLAHOMA CITY_SCORE,PORTLAND_SCORE
384,4,5:44.0,,Shooting foul by D. Waiters (drawn by A. Afflalo),101,96
385,4,5:44.0,,A. Afflalo misses free throw 1 of 3,101,96
386,4,5:44.0,,Offensive rebound by Team,101,96
387,4,5:44.0,,A. Afflalo makes free throw 2 of 3,101,97
388,4,5:44.0,A. Roberson enters the game for D. Waiters,,101,97
389,4,5:44.0,,A. Afflalo makes free throw 3 of 3,101,98
390,4,5:33.0,R. Westbrook misses 2-pt jump shot from 16 ft,,101,98
391,4,5:32.0,Offensive rebound by R. Westbrook,,101,98
392,4,5:30.0,R. Westbrook misses 2-pt jump shot from 11 ft,,101,98
393,4,5:28.0,Offensive rebound by S. Ibaka,,101,98
394,4,5:25.0,S. Ibaka makes 2-pt layup from 2 ft,,103,98
395,4,5:06.0,,W. Matthews makes 3-pt jump shot from 23 ft (assist by L. Aldridge),103,101
396,4,4:47.0,R. Westbrook misses 2-pt jump shot from 12 ft,,103,101
397,4,4:45.0,,Defensive rebound by L. Aldridge,103,101
398,4,4:34.0,,L. Aldridge misses 2-pt jump shot from 1 ft,103,101
399,4,4:33.0,,Offensive rebound by L. Aldridge,103,101
400,4,4:33.0,,L. Aldridge makes 2-pt tip-in from 1 ft,103,103
401,4,4:32.0,Oklahoma City full timeout,,103,103
402,4,4:15.0,A. Roberson misses 3-pt jump shot from 23 ft,,103,103
403,4,4:15.0,Offensive rebound by Team,,103,103
404,4,4:10.0,R. Westbrook misses 3-pt jump shot from 25 ft,,103,103
405,4,4:09.0,,Defensive rebound by A. Afflalo,103,103
406,4,3:56.0,,A. Afflalo makes 3-pt jump shot from 23 ft (assist by L. Aldridge),103,106
407,4,3:38.0,K. Singler misses 3-pt jump shot from 26 ft,,103,106
408,4,3:37.0,,Defensive rebound by W. Matthews,103,106
409,4,3:27.0,,D. Lillard misses 3-pt jump shot from 29 ft,103,106
410,4,3:25.0,Defensive rebound by K. Singler,,103,106
411,4,3:19.0,R. Westbrook makes 2-pt layup from 2 ft,,105,106
412,4,3:19.0,Shooting foul by L. Aldridge (drawn by R. Westbrook),,105,106
413,4,3:19.0,R. Westbrook makes free throw 1 of 1,,106,106
414,4,3:01.0,,L. Aldridge misses 2-pt jump shot from 14 ft,106,106
415,4,3:00.0,Defensive rebound by S. Ibaka,,106,106
416,4,2:54.0,R. Westbrook misses 2-pt jump shot from 17 ft,,106,106
417,4,2:53.0,,Defensive rebound by D. Lillard,106,106
418,4,2:38.0,,L. Aldridge makes 2-pt layup from 1 ft,106,108
419,4,2:26.0,R. Westbrook misses 2-pt jump shot from 12 ft,,106,108
420,4,2:25.0,Offensive rebound by R. Westbrook,,106,108
421,4,2:22.0,R. Westbrook makes 2-pt jump shot from 9 ft,,108,108
422,4,1:58.0,,L. Aldridge makes 2-pt jump shot from 13 ft (assist by W. Matthews),108,110
423,4,1:48.0,Shooting foul by A. Afflalo (drawn by R. Westbrook),,108,110
424,4,1:48.0,,Technical foul by L. Aldridge,108,110
425,4,1:48.0,Technical foul by S. Ibaka,,108,110
426,4,1:48.0,A. Morrow enters the game for A. Roberson,,108,110
427,4,1:48.0,R. Westbrook makes free throw 1 of 2,,109,110
428,4,1:48.0,R. Westbrook makes free throw 2 of 2,,110,110
429,4,1:34.0,,D. Lillard misses 2-pt layup from 1 ft (block by K. Singler),110,110
430,4,1:34.0,,Offensive rebound by Team,110,110
431,4,1:25.0,,D. Lillard misses 2-pt jump shot from 16 ft,110,110
432,4,1:23.0,Defensive rebound by A. Morrow,,110,110
433,4,1:10.0,D. Augustin misses 3-pt jump shot from 25 ft,,110,110
434,4,1:09.0,,Defensive rebound by N. Batum,110,110
435,4,0:47.0,,W. Matthews misses 2-pt jump shot from 7 ft,110,110
436,4,0:45.0,,Offensive rebound by L. Aldridge,110,110
437,4,0:44.0,,Shooting foul by K. Singler (drawn by L. Aldridge),110,110
438,4,0:44.0,,L. Aldridge makes free throw 1 of 2,110,111
439,4,0:44.0,,L. Aldridge misses free throw 2 of 2,110,111
440,4,0:42.0,Defensive rebound by Team,,110,111
441,4,0:34.0,R. Westbrook misses 2-pt jump shot from 7 ft,,110,111
442,4,0:32.0,,Defensive rebound by L. Aldridge,110,111
443,4,0:13.0,,D. Lillard misses 2-pt jump shot from 7 ft,110,111
444,4,0:12.0,Defensive rebound by A. Morrow,,110,111
445,4,0:11.0,Oklahoma City full timeout,,110,111
446,4,0:07.0,R. Westbrook misses 2-pt layup from 1 ft,,110,111
447,4,0:06.0,,Defensive rebound by A. Afflalo,110,111
448,4,0:06.0,,Personal take foul by S. Ibaka (drawn by A. Afflalo),110,111
449,4,0:06.0,,A. Afflalo makes free throw 1 of 2,110,112
450,4,0:06.0,,A. Afflalo makes free throw 2 of 2,110,113
451,4,0:03.0,Shooting foul by W. Matthews (drawn by R. Westbrook),,110,113
452,4,0:03.0,R. Westbrook misses free throw 1 of 3,,110,113
453,4,0:03.0,Offensive rebound by Team,,110,113
454,4,0:03.0,R. Westbrook makes free throw 2 of 3,,111,113
455,4,0:03.0,A. Roberson enters the game for D. Augustin,,111,113
456,4,0:03.0,M. McGary enters the game for K. Singler,,111,113
457,4,0:03.0,,R. Lopez enters the game for A. Afflalo,111,113
458,4,0:03.0,D. Waiters enters the game for A. Morrow,,111,113
459,4,0:03.0,R. Westbrook makes free throw 3 of 3,,112,113
460,4,0:01.0,,Personal take foul by D. Waiters (drawn by D. Lillard),112,113
461,4,0:01.0,A. Morrow enters the game for A. Roberson,,112,113
462,4,0:01.0,N. Collison enters the game for R. Westbrook,,112,113
463,4,0:01.0,,D. Lillard makes free throw 1 of 2,112,114
464,4,0:01.0,,A. Afflalo enters the game for R. Lopez,112,114
465,4,0:01.0,R. Westbrook enters the game for M. McGary,,112,114
466,4,0:01.0,,D. Lillard makes free throw 2 of 2,112,115
467,4,0:00.0,Turnover by N. Collison (bad pass; steal by N. Batum),,112,115
